UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage,Pos_Rank_Average,pass_Volume,shot_Volume,dribble_Volume,pass_Accuracy,shot_Accuracy,dribble_Accuracy,tpr_club,UID
37060600,,Ferdi Kadıoğlu,1999-10-07,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,"DR,DL,WBR,WBL,MC",174,68 kg,22,6.8000000 - 10.5000000,43500,138,18,Main,4,-,Technical,-,Mezzala,Attack,MC,74,4,54,64,59,59,59,19,4,64,54,54,59,49,64,69,4,59,64,54,39,14,34,39,9,34,59,74,54,54,64,14,59,64,49,54,9,9,4,69,49,54,59,69,14,69,59,4064,1331,6.8,10.5,5000.0,MC_Mezzala,7,17,57,72,79,53,74,20,85,45,53,86,86,43,57,53,86,87,57,,11605700,35587,3,48.27,1.29,2.22,79.64,30.89,47.43,67,37060600
84122771,,Miguel Crespo,1996-09-11,POR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Reasonable,"DM,MC",185,78 kg,25,8000000 - 10000000,95000,217,37,,0,-,Leader,-,Ball Winning Midfielder,Defend,MC,59,19,84,49,64,69,79,14,14,69,54,39,59,54,99,69,4,64,54,54,34,9,54,59,4,79,59,14,24,69,64,14,59,74,49,69,19,4,4,84,69,74,84,64,9,64,84,4064,1331,8000000.0,10000000.0,9446449.0,MC_Ball Winning Midfielder,7,18,64,80,92,55,78,21,91,45,55,46,48,43,60,54,51,58,64,,13306054,33277,6,43.61,1.5,1.83,80.72,32.07,54.98,67,84122771
29143882,Wnt,Bright Osayi-Samuel,1997-12-31,NGA,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,"DR,WBR",175,72 kg,24,5.4000000 - 8000000,43500,216,17,Main,0,-,Physical,-,Wing-Back,Attack,DR,84,14,59,74,34,74,54,14,14,54,74,24,34,29,74,84,14,49,59,84,44,4,24,39,4,9,29,14,69,59,79,4,84,49,54,54,9,9,14,74,64,59,74,64,9,54,84,4064,1331,5.4,8000000.0,6446051.0,DR_Wing-Back,2,16,57,72,47,42,41,20,44,52,44,46,87,41,46,67,88,43,57,,10449189,49305,1,42.82,1.11,3.45,76.15,26.22,55.21,67,29143882
53020695,,Joshua King,1992-01-15,NOR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right Only,Very Strong,Weak,"AMR,AML,ST",180,74 kg,30,6.6000000 - 8.4000000,65000,312,61,Main,62,8,Physical,Pulled hamstring,Inverted Winger,Support,AML,84,14,24,69,49,59,44,4,19,49,59,34,44,44,64,69,4,69,64,79,34,14,34,54,4,24,49,19,19,79,74,14,84,54,59,29,4,4,9,64,69,19,64,64,14,34,59,4064,1331,6.6,8.4,8811353.0,AML_Inverted Winger,13,17,54,71,43,85,62,20,49,41,85,53,43,83,72,54,52,64,56,,5000,61739,12,13.89,2.72,3.81,81.97,39.78,43.76,67,53020695
70002622,,Serdar Aziz,1990-10-23,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Reasonable,DC,183,86 kg,31,20000 - 4.8000000,1600,276,20,,18,15,Leader,-,No-Nonsense Centre-Back,Stopper,DC,69,9,79,64,59,74,89,9,4,44,59,14,14,54,69,24,14,14,39,24,14,4,79,64,19,59,19,19,74,59,19,14,69,49,14,59,4,4,9,59,74,79,69,44,4,34,64,4064,1331,20000.0,4.8,5000.0,DC_No-Nonsense Centre-Back,3,14,49,69,58,40,40,20,44,84,41,59,59,41,42,44,46,46,54,,5000,84837,3,47.33,0.98,0.07,89.31,25.12,56.37,67,70002622
2000077193,,Arda Güler,2005-02-25,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Left,Fairly Strong,Very Strong,AMC,176,68 kg,17,10000000 - 12000000,700,12,3,U21,0,-,Creative,-,Attacking Midfielder,Support,AMC,49,4,54,54,74,49,19,4,19,69,39,69,74,39,79,69,9,64,79,79,74,9,59,39,14,54,59,9,14,34,69,4,49,79,69,19,9,14,4,34,29,19,59,89,9,69,34,4064,1331,10000000.0,12000000.0,5000.0,AMC_Attacking Midfielder,9,19,56,70,49,68,84,20,65,41,67,42,42,55,62,52,46,46,55,,15642842,6223,9,44.11,1.86,2.65,85.84,39.68,50.92,67,2000077193
78074592,,Diego Rossi,1998-03-05,URU,Turkish Super League,Fenerbahçe,Turkey (Super League),Either,Very Strong,Strong,"AMR,AML,AMC",170,66 kg,24,7.8000000 - 11.5000000,173000,181,67,,3,18,Creative,-,Inverted Winger,Support,AML,69,4,19,74,74,74,39,9,14,54,24,54,64,59,44,64,14,69,74,64,44,9,39,34,14,29,59,14,24,74,84,14,69,69,59,44,14,9,4,64,39,24,49,74,14,64,44,4064,1331,7.8,11.5,5000.0,AML_Inverted Winger,13,20,55,72,43,85,85,20,49,41,85,54,43,56,73,54,52,64,57,,11426814,49780,11,31.57,2.68,2.92,85.96,39.5,35.63,67,78074592
70080408,,Mert Yandaş,1994-08-19,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,"DM,MC,AMC",174,73 kg,27,180000 - 6.6000000,400000,233,56,,1,-,Leader,-,Mezzala,Support,MC,54,4,84,39,59,64,79,9,14,64,69,64,59,59,79,54,4,64,59,64,54,14,49,44,14,59,64,14,29,54,69,4,54,74,49,39,14,4,14,74,54,44,64,69,4,69,84,4064,1331,180000.0,6.6,35689422.0,MC_Mezzala,7,17,61,77,89,54,89,21,89,45,54,46,48,43,59,54,50,57,61,,5290573,30429,7,41.93,1.76,1.11,82.24,34.77,52.96,67,70080408
27102375,,Emre Mor,1997-07-24,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Left,Weak,Very Strong,"AMR,AML,AMC",169,64 kg,24,800000 - 5000000,76000,105,9,,15,1,Creative,-,Inverted Winger,Attack,AMR,84,9,79,84,64,74,49,9,14,49,39,64,44,44,64,84,9,59,69,84,49,14,24,29,14,4,54,24,19,64,74,9,64,64,54,9,14,4,4,64,29,24,59,69,19,64,64,4064,1331,800000.0,5000000.0,5000.0,AMR_Inverted Winger,11,19,56,72,43,85,85,20,50,41,85,43,50,55,63,70,65,46,57,,11717287,52120,11,26.97,2.22,4.44,81.88,35.4,34.2,67,27102375
92025557,,Serdar Dursun,1991-10-19,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,ST,190,80 kg,30,2.3000000 - 4.7000000,65000,304,105,,8,-,Leader,Broken cheekbone,Target Forward,Support,ST,49,4,69,64,64,79,69,9,14,54,69,24,39,64,74,44,19,64,64,69,29,14,79,84,9,39,64,19,29,69,69,9,49,59,74,39,14,14,9,74,69,34,69,59,9,54,69,4064,1331,2.3,4.7,5000.0,ST_Target Forward,12,19,59,77,41,69,59,20,44,41,65,41,41,87,51,48,45,42,61,,5000,38522,12,22.15,2.3,1.23,88.47,34.35,43.95,67,92025557
16147693,,Attila Szalai,1998-01-20,HUN,Turkish Super League,Fenerbahçe,Turkey (Super League),Left,Weak,Very Strong,"DL,DC",192,83 kg,24,5.6000000 - 10000000,2600,171,9,Main,27,16,Technical,-,Ball Playing Defender,Defend,DC,49,4,39,39,59,74,74,14,14,84,59,19,59,59,64,54,14,29,69,24,24,4,64,79,9,59,24,14,74,59,44,4,64,69,29,59,4,9,4,69,79,69,69,69,9,59,74,4064,1331,5.6,10000000.0,5000.0,DC_Ball Playing Defender,3,17,56,75,59,41,40,20,44,88,42,89,61,41,43,44,46,47,59,,11081566,33787,3,56.17,0.97,0.34,86.19,29.41,67.14,67,16147693
98017001,,Ezgjan Alioski,1992-02-12,MKD,Turkish Super League,Fenerbahçe,Turkey (Super League),Left Only,Weak,Very Strong,"DL,WBL,MR,ML,AMR,AML",171,68 kg,30,6.8000000 - 8.2000000,2800,382,54,Main,60,10,Physical,-,Wing-Back,Attack,DL,64,14,89,64,49,59,84,4,4,44,59,54,59,39,84,64,9,49,64,84,54,14,49,29,4,24,59,14,44,94,64,9,64,54,64,54,4,14,19,89,49,59,64,59,9,59,94,4064,1331,6.8,8.2,5000.0,DL_Wing-Back,4,17,61,76,44,86,41,20,43,50,86,91,61,41,88,87,62,91,60,,4268349,59034,8,38.91,1.47,2.38,78.07,34.09,46.51,67,98017001
62115981,,Miha Zajc,1994-07-01,SVN,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,"DM,MC",180,76 kg,27,7000000 - 8.4000000,43500,276,45,Main,34,10,Technical,-,Central Midfielder,Attack,MC,59,19,39,44,59,54,59,14,14,79,49,49,59,59,59,59,4,69,69,69,59,4,39,49,14,59,84,14,44,59,74,9,49,79,54,39,9,14,14,74,64,39,69,74,9,74,74,4064,1331,7000000.0,8.4,5000.0,MC_Central Midfielder,7,20,60,76,89,54,76,20,88,45,54,46,48,43,59,54,50,56,60,,7473869,46712,6,44.56,1.68,1.32,78.4,35.86,55.5,67,62115981
55026952,Una,Bruma,1994-10-24,POR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,"MR,ML,AMR,AML",173,70 kg,27,24000 - 5.8000000,350,240,43,,9,15,Creative,-,Inverted Winger,Support,AML,79,4,59,74,54,54,39,4,9,44,34,54,54,39,64,79,14,59,64,84,49,14,34,34,19,24,64,19,29,59,64,14,79,59,54,34,9,4,14,59,39,29,59,69,9,64,69,4064,1331,24000.0,5.8,5000.0,AML_Inverted Winger,13,18,55,72,43,85,62,20,49,41,85,54,43,56,87,85,52,64,57,,5000,24473,10,31.78,2.17,4.05,83.07,37.51,42.13,67,55026952
19073567,,Willian Arão,1992-03-12,BRA,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,"DM,MC",182,77 kg,30,5.8000000 - 7.2000000,145000,272,18,,1,-,Physical,-,Segundo Volante,Support,DM,64,4,64,59,59,64,79,9,4,74,59,59,49,59,64,54,9,54,69,64,44,9,79,64,9,64,59,14,69,59,64,9,64,74,59,69,9,14,14,69,69,64,69,59,4,59,64,4064,1331,5.8,7.2,2594419.0,DM_Segundo Volante,6,18,62,78,90,43,52,20,89,54,44,48,50,41,46,46,47,48,62,,7829344,67073,6,47.46,1.55,1.09,87.2,30.85,48.76,67,19073567
19167576,,Gustavo Henrique,1993-03-24,BRA,Turkish Super League,Fenerbahçe,Turkey (Super League),Right Only,Very Strong,Weak,DC,196,89 kg,29,400000 - 4000000,7250,183,12,,0,-,Technical,-,Central Defender,Defend,DC,44,14,64,39,59,74,64,9,9,64,54,19,29,54,69,24,9,49,64,39,24,9,79,94,9,19,14,19,74,69,49,9,54,64,54,64,4,4,4,44,84,69,64,59,14,49,64,4064,1331,400000.0,4000000.0,9331376.0,DC_Central Defender,3,17,52,71,59,40,40,20,44,86,41,59,60,41,43,44,46,46,56,,5000,52868,3,48.16,1.35,0.0,86.68,30.47,60.39,67,19167576
70093833,,İrfan Eğribayat,1998-06-30,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,GK,193,75 kg,23,4.9000000 - 9000000,226000,129,-,,0,2,Shot Stopper,-,Sweeper Keeper,Defend,GK,59,59,69,74,54,44,69,54,39,59,54,14,14,54,44,14,24,4,54,9,29,59,39,74,59,59,9,9,4,64,9,69,54,64,9,49,49,79,59,44,64,14,54,59,49,39,59,4064,1331,4.9,9000000.0,15512183.0,GK_Sweeper Keeper,0,55,42,70,40,40,41,83,40,40,40,40,40,41,40,40,40,40,55,,5000,100,0,34.65,0.36,0.0,71.1,23.17,75.16,67,70093833
91137278,Inj,Nazım Sangaré,1994-05-30,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Reasonable,"DR,WBR",185,72 kg,28,120000 - 1.2000000,2300,231,23,,6,-,Physical,-,Wing-Back,Defend,DR,69,4,64,54,59,69,59,14,14,54,39,24,54,44,59,59,4,39,59,49,24,9,44,59,9,29,49,89,54,79,64,4,74,49,39,44,19,4,14,74,59,59,64,54,14,39,69,4064,1331,120000.0,1.2,5000.0,DR_Wing-Back,2,16,54,71,46,42,41,20,44,52,44,46,87,41,45,67,87,43,56,,5000,44881,1,49.42,0.86,1.34,77.74,29.47,45.89,67,91137278
78066681,Una,Mauricio Lemos,1995-12-28,URU,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Reasonable,DC,187,85 kg,26,300000 - 900000,59500,122,8,,2,13,Leader,-,No-Nonsense Centre-Back,Stopper,DC,54,9,69,49,59,59,89,9,9,54,54,34,34,49,54,44,4,34,54,54,69,14,69,79,14,54,64,59,64,49,44,9,54,54,29,49,4,9,9,69,69,64,59,54,4,54,64,4064,1331,300000.0,900000.0,5000.0,DC_No-Nonsense Centre-Back,3,15,55,72,59,40,40,20,44,87,41,59,61,41,43,44,46,46,57,,2475944,27982,3,53.03,0.79,0.38,82.46,28.09,56.67,67,78066681
70118983,,İsmail Yüksek,1999-01-26,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Either,Very Strong,Strong,"DM,MC",183,77 kg,23,150000 - 1.5000000,10250,97,13,,0,-,Physical,-,Box To Box Midfielder,Support,MC,54,4,74,59,29,64,84,14,14,69,74,44,44,44,69,49,4,44,59,59,59,14,39,64,4,19,59,59,64,39,54,9,54,74,44,54,4,9,19,54,74,54,74,59,14,54,64,4064,1331,150000.0,1.5,5000.0,MC_Box To Box Midfielder,7,18,56,71,85,53,73,20,85,45,53,46,47,43,57,52,49,55,56,,240407,100,6,40.39,1.28,1.19,85.37,25.77,54.48,67,70118983
70123218,,Osman Çetin,2003-04-21,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,GK,188,85 kg,19,160000 - 1.6000000,99500,2,-,U19,0,-,Assertive,-,Sweeper Keeper,Defend,GK,59,64,39,69,44,34,74,44,34,34,64,9,9,59,29,4,44,4,4,4,19,34,4,64,44,49,14,14,14,84,4,49,54,54,14,39,29,64,69,4,24,14,34,19,24,29,24,4064,1331,160000.0,1.6,5000.0,GK_Sweeper Keeper,0,42,31,56,40,40,40,72,40,40,40,40,40,40,40,40,40,40,42,,5000,30161,0,45.85,0.0,0.0,77.87,21.07,58.3,67,70123218
2000169769,,İsak Vural,2006-05-28,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,"DM,MC,AMC",187,69 kg,16,1.9000000 - 3.9000000,108000,-,-,,0,-,Technical,-,Enganche,Support,AMC,54,9,64,54,34,39,59,14,14,69,19,59,54,29,79,64,4,59,69,79,44,4,39,69,4,14,44,19,14,69,39,9,64,69,49,14,14,14,9,24,49,24,59,79,9,64,24,4064,1331,1.9,3.9,5000.0,AMC_Enganche,9,18,50,65,79,66,80,20,79,40,64,41,42,53,61,51,46,45,50,,9262648,100,7,44.06,1.7,2.83,76.62,34.71,52.6,67,2000169769
70137156,,Melih Bostan,2004-04-08,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,"AML,ST",173,57 kg,18,425000 - 4.4000000,6750,8,1,,0,-,Technical,-,Inverted Winger,Support,AML,69,14,64,69,29,49,49,4,9,59,39,29,29,34,64,64,9,59,59,59,64,4,44,34,14,14,44,14,14,44,69,14,69,54,39,14,4,14,4,49,34,19,44,59,19,39,59,4064,1331,425000.0,4.4,1714711.0,AML_Inverted Winger,13,17,47,64,42,79,59,20,48,40,67,52,43,77,68,53,50,60,49,,2274030,100,12,18.38,2.17,3.48,89.93,33.87,42.92,67,70137156
70120172,,Çağtay Kurukalıp,2002-02-24,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Left Only,Weak,Very Strong,"DL,WBL",172,70 kg,20,0 - 22000,5000,2,-,,0,-,Physical,-,Wing-Back,Attack,DL,69,9,59,69,29,54,64,4,14,54,39,34,44,29,69,54,4,44,49,34,39,14,24,29,9,19,19,54,29,54,44,14,69,59,24,39,9,9,4,59,44,34,59,49,4,34,69,4064,1331,0.0,22000.0,5000.0,DL_Wing-Back,4,15,46,62,43,42,41,20,42,48,42,79,56,40,56,49,57,79,47,,5000,6083,4,37.29,1.11,2.14,84.16,27.28,50.45,67,70120172
70137916,,Barış Sungur,2002-02-28,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Weak,ST,180,70 kg,20,0,494000,41,2,,0,-,Physical,-,Advanced Forward,Attack,ST,64,14,24,54,29,34,39,4,14,34,39,24,29,44,34,59,4,54,59,34,19,14,34,44,9,24,34,14,14,59,39,9,54,34,34,29,14,14,9,39,29,14,39,34,19,29,49,4064,1331,0.0,,53132581.0,ST_Advanced Forward,12,16,37,52,40,58,51,20,41,40,55,40,40,69,46,44,42,40,38,,5000,65717,12,22.69,1.58,3.1,87.67,36.98,47.03,67,70137916
2000204322,,Yiğit Demir,2004-08-02,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Left,Fairly Strong,Very Strong,"DC,DM",192,80 kg,17,120000 - 1.2000000,107000,-,-,,0,-,Physical,-,No-Nonsense Centre-Back,Defend,DC,64,14,39,39,44,69,59,9,9,44,39,19,19,24,74,39,9,24,34,34,19,4,64,84,4,29,24,24,49,69,44,9,54,54,14,49,4,9,4,44,69,59,49,44,19,39,39,4064,1331,120000.0,1.2,15419370.0,DC_No-Nonsense Centre-Back,3,14,43,61,76,40,40,20,44,77,41,55,57,40,42,43,44,45,46,,5000,100,4,44.04,0.78,1.11,87.35,26.81,58.77,67,2000204322
2000204325,,Bora Aydınlık,2005-05-09,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,"AML,AMC,ST",181,75 kg,17,180000 - 550000,59500,-,-,,0,-,Technical,-,Inverted Winger,Attack,AML,54,14,64,64,24,34,59,9,4,49,34,39,34,29,74,59,4,49,54,74,44,14,44,49,14,29,49,14,29,84,49,4,64,54,39,24,14,9,14,29,44,29,39,69,9,44,44,4064,1331,180000.0,550000.0,13087734.0,AML_Inverted Winger,13,16,47,64,42,79,78,20,48,40,67,52,43,77,68,53,50,60,49,,4826910,100,11,29.4,1.83,3.29,88.5,34.51,49.81,67,2000204325
2000204312,,Yusuf Kocatürk,2004-07-27,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Left Only,Weak,Very Strong,"DM,MC,AMC",185,83 kg,17,40000 - 400000,34000,-,-,,0,-,Technical,-,Advanced Playmaker,Support,MC,54,9,54,59,29,54,59,19,14,64,44,29,44,24,79,59,14,39,59,54,29,14,49,59,14,24,34,19,29,44,44,14,54,69,29,29,4,4,9,29,64,39,64,59,19,59,49,4064,1331,40000.0,400000.0,5932870.0,MC_Advanced Playmaker,7,20,47,62,78,51,77,20,77,44,51,45,45,42,54,50,47,53,47,,187714,100,7,36.24,1.1,2.4,87.98,27.86,57.04,67,2000204312
2000204313,,Erkan Çağdaş,2004-01-01,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Fairly Strong,"DM,MC,AMC",177,69 kg,18,8000 - 22000,2800,-,-,,0,-,Technical,-,Inverted Winger,Support,AML,59,14,79,59,14,39,64,4,19,54,29,34,49,29,54,59,9,54,39,49,44,14,44,44,9,29,44,24,24,44,49,9,64,54,34,19,4,14,9,29,34,29,54,59,14,49,59,4064,1331,8000.0,22000.0,5000.0,AML_Inverted Winger,13,16,45,60,75,73,76,20,76,40,66,51,42,52,66,52,49,59,45,,5000,100,7,36.11,1.51,2.87,86.24,30.45,49.19,67,2000204313
2000204332,,Furkan Akyüz,2005-09-21,TUR,Turkish Super League,Fenerbahçe,Turkey (Super League),Right,Very Strong,Reasonable,GK,190,86 kg,16,85000 - 850000,2800,-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,49,64,49,69,34,34,69,29,29,34,24,4,4,39,39,14,49,9,24,4,19,34,4,69,34,49,9,4,9,44,9,54,49,54,4,44,49,64,24,9,24,4,34,29,44,29,29,4064,1331,85000.0,850000.0,5000.0,GK_Goalkeeper,0,42,29,56,40,40,40,72,40,40,40,40,40,40,40,40,40,40,42,,5000,100,0,45.93,0.0,0.0,80.57,18.74,69.11,67,2000204332
37044889,,Alireza Jahanbakhsh,1993-08-11,IRN,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Reasonable,"MR,ML,AMR,AML,AMC",180,78 kg,28,6.4000000 - 7.8000000,12500,271,67,Main,62,-,Creative,-,Inverted Winger,Support,ML,64,9,49,59,54,59,64,9,9,59,49,64,74,59,69,69,4,64,69,79,64,14,44,49,4,44,69,34,29,44,69,4,59,69,59,34,9,4,9,54,54,24,64,69,14,69,74,4102,363,6.4,7.8,5000.0,ML_Inverted Winger,10,17,59,76,44,87,87,20,51,41,87,65,46,45,89,88,54,75,60,,5000,20815,10,33.22,2.02,2.6,82.11,34.85,47.44,67,37044889
37050136,,Justin Bijlow,1998-01-22,NED,Eredivisie,Feyenoord,Holland (Eredivisie),Right Only,Very Strong,Weak,GK,188,84 kg,24,9.4000000 - 13000000,12500,62,-,Main,6,13,Shot Stopper,-,Sweeper Keeper,Defend,GK,54,69,34,69,64,64,54,69,59,59,69,19,9,64,74,4,39,4,29,34,39,69,24,69,74,59,14,4,9,49,14,74,54,69,14,74,44,69,59,59,54,4,69,54,59,59,69,4102,363,9.4,13000000.0,5000.0,GK_Sweeper Keeper,0,60,45,76,41,41,41,87,41,41,41,41,41,41,41,41,41,41,60,,7352459,13297,0,31.6,0.49,0.0,67.3,20.44,79.87,67,37050136
37049339,,Javairo Dilrosun,1998-06-22,NED,Eredivisie,Feyenoord,Holland (Eredivisie),Left Only,Weak,Very Strong,"MR,ML,AMR,AML",174,74 kg,24,7.4000000 - 9.2000000,3900,90,8,,1,12,Technical,-,Winger,Support,ML,84,4,44,84,49,49,29,4,9,54,39,59,74,34,49,84,4,54,69,79,54,14,24,39,14,29,54,39,24,59,49,4,79,54,49,29,14,9,14,59,44,34,54,79,9,54,59,4102,363,7.4,9.2,5000.0,ML_Winger,10,17,54,70,44,83,54,20,50,41,83,63,45,44,85,84,53,72,55,,31117,10448,10,34.5,2.25,4.63,81.15,37.53,46.12,67,37049339
16023929,,Gernot Trauner,1992-03-25,AUT,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,DC",183,82 kg,30,9.6000000 - 11.5000000,715000,286,23,Main,8,3,Leader,Hip injury,Ball Playing Defender,Defend,DC,59,4,79,54,59,64,64,4,9,69,69,39,49,59,69,44,4,34,54,29,44,4,74,74,4,79,49,44,69,64,44,9,54,59,39,74,14,4,4,64,79,64,74,54,19,64,74,4102,363,9.6,11.5,52905725.0,DC_Ball Playing Defender,3,14,58,77,60,41,41,20,45,90,42,61,90,41,43,44,46,47,61,,5000,31444,2,56.43,0.7,0.0,84.72,25.22,59.53,67,16023929
53109980,,Fredrik Bjørkan,1998-08-21,NOR,Eredivisie,Feyenoord,Holland (Eredivisie),Left,Weak,Very Strong,"DL,WBL",180,77 kg,23,400000 - 4.1000000,375000,181,18,Main,6,12,Leader,-,Wing-Back,Attack,DL,74,19,79,74,54,64,74,9,4,54,54,39,59,49,69,59,9,34,54,64,24,14,49,49,4,49,44,44,59,79,59,4,74,59,39,49,14,4,14,69,59,59,69,59,19,54,79,4102,363,400000.0,4.1,20563173.0,DL_Wing-Back,4,17,58,75,44,43,41,20,43,50,44,90,60,40,61,51,61,90,59,,12006963,28668,4,46.4,1.15,2.04,82.01,28.49,46.04,67,53109980
37064720,Wnt,Lutsharel Geertruida,2000-07-18,NED,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,DC,WBR,DM",184,79 kg,21,10000000 - 14.5000000,95000,77,8,U23,0,5,Physical,-,Wing-Back,Defend,DR,59,9,59,69,54,69,64,9,4,69,64,44,44,59,74,44,4,39,54,39,59,14,69,59,14,29,49,59,54,74,69,9,59,54,39,59,14,9,9,69,59,54,69,64,9,54,74,4102,363,10000000.0,14.5,18841134.0,DR_Wing-Back,2,16,57,73,85,42,41,20,44,86,44,46,88,41,46,68,89,43,58,,10517806,12383,3,45.87,1.09,0.81,82.57,26.63,47.14,67,37064720
37061602,Wnt,Orkun Kökçü,2000-12-29,TUR,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"MC,AMC",175,72 kg,21,9.2000000 - 13.5000000,1200,87,15,,16,2,Technical,-,Central Midfielder,Attack,MC,59,14,49,69,59,59,69,4,9,69,69,64,59,64,59,64,4,49,69,54,74,4,34,34,4,69,64,54,29,64,64,9,64,69,64,34,4,9,4,74,54,29,64,69,9,59,69,4102,363,9.2,13.5,5000.0,MC_Central Midfielder,7,16,60,76,81,54,88,20,88,45,54,46,48,43,59,54,50,56,60,,14754826,19349,8,40.04,1.66,2.06,82.26,33.94,48.38,67,37061602
96088503,,Sebastian Szymański,1999-05-10,POL,Eredivisie,Feyenoord,Holland (Eredivisie),Left,Reasonable,Very Strong,"MC,AMR,AML,AMC",174,60 kg,23,10000000 - 12.5000000,1200,165,20,Main,15,16,Leader,-,Inverted Winger,Support,AMR,69,14,64,69,74,49,69,4,9,64,54,74,59,64,84,64,9,44,59,69,64,9,29,29,4,64,69,29,54,54,74,4,69,54,59,54,9,9,4,79,39,49,79,69,14,54,79,4102,363,10000000.0,12.5,2882289.0,AMR_Inverted Winger,11,15,62,78,44,89,89,20,88,41,89,43,51,57,65,73,67,47,62,,25496336,78454,10,41.12,1.74,2.64,80.82,37.43,43.83,67,96088503
37052727,,Oussama Idrissi,1996-02-26,MAR,Eredivisie,Feyenoord,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"MR,ML,AMR,AML",183,78 kg,26,1.2000000 - 5.8000000,1100,156,37,Main,7,11,Creative,-,Inverted Winger,Support,AML,69,14,64,69,64,64,74,4,4,59,59,59,69,59,59,74,4,64,74,79,54,14,29,54,9,19,64,19,24,69,69,4,69,64,69,24,14,9,9,64,49,29,49,74,9,59,64,4102,363,1.2,5.8,5000.0,AML_Inverted Winger,13,17,60,77,43,89,64,21,50,41,89,55,44,57,90,88,53,66,61,,9446449,34418,10,34.46,2.26,3.08,82.37,37.12,42.48,67,37052727
