UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage
16197824,,Saša Kalajdžić,1997-07-07,AUT,English Premier Division,Wolverhampton,England (Premier Division),Left,Fairly Strong,Very Strong,"AMC,ST",200,90 kg,24,15000000 - 22000000,14500,141,54,Main,15,6,Intelligent,-,Deep Lying Forward,Support,ST,49,9,54,49,64,84,59,4,9,64,64,34,44,69,74,64,4,64,69,74,44,9,84,89,19,59,54,24,34,64,69,9,59,64,59,34,4,14,14,64,74,34,74,69,4,69,59,12084,354,15000000.0,22000000.0,5000.0,ST_Deep Lying Forward,12,17,61,78,41,70,89,20,44,41,65,41,41,88,51,48,45,42,62,Sasa Kalajdzic,26421180,93054
49040115,Wnt,Illan Meslier,2000-03-02,FRA,English Premier Division,Leeds United,England (Premier Division),Left Only,Weak,Very Strong,GK,196,74 kg,22,35000000 - 44000000,1200,111,-,,0,10,Shot Stopper,-,Sweeper Keeper,Support,GK,44,84,59,79,79,59,69,64,59,64,69,4,9,59,59,9,49,14,54,19,14,64,44,84,59,39,9,9,9,74,19,79,44,54,24,64,44,79,64,64,39,4,59,59,64,49,59,6363,354,35000000.0,44000000.0,5000.0,GK_Sweeper Keeper,0,62,45,78,41,41,41,88,41,41,41,41,41,41,41,41,41,41,62,Illan Meslier,28452706,84582
96047750,,Jan Bednarek,1996-04-12,POL,English Premier Division,Aston Villa,England (Premier Division),Right,Very Strong,Reasonable,DC,189,77 kg,26,29000000 - 43000000,8750,199,10,Main,42,10,Physical,-,Ball Playing Defender,Defend,DC,64,14,59,59,69,64,84,14,4,64,69,9,34,69,64,44,4,34,54,39,14,14,69,69,9,64,24,24,74,84,24,9,64,59,24,69,4,9,14,84,74,69,69,64,14,44,74,1045,354,29000000.0,43000000.0,5000.0,DC_Ball Playing Defender,3,17,56,76,59,41,41,20,44,89,42,60,62,41,43,44,46,47,60,Jan Bednarek,24833576,109992
28047558,Lst,Michael Keane,1993-01-11,ENG,English Premier Division,Everton,England (Premier Division),Right,Very Strong,Reasonable,DC,186,83 kg,29,10.5000000,4800,305,21,,12,16,Physical,-,Central Defender,Defend,DC,49,9,54,44,74,64,64,4,4,54,64,24,39,54,84,39,9,44,59,24,24,14,79,69,19,54,24,59,69,69,49,9,59,59,24,69,19,4,9,64,74,79,74,59,9,44,64,3647,354,10.5,,5000.0,DC_Central Defender,3,17,54,73,59,41,40,20,44,88,42,59,61,41,43,44,46,46,58,Michael Keane,14793380,110107
29221846,Inj,Michael Olise,2001-12-12,FRA,English Premier Division,Crystal Palace,England (Premier Division),Left,Reasonable,Very Strong,"AMR,AMC",184,71 kg,20,38000000 - 56000000,6000,93,9,,0,1,Creative,-,Inverted Winger,Support,AMR,74,4,29,74,54,69,44,14,4,64,54,59,69,69,59,79,14,54,74,79,69,9,34,54,4,44,64,19,44,64,64,4,69,74,59,49,4,14,4,59,49,39,54,74,9,69,59,2776,354,38000000.0,56000000.0,5000.0,AMR_Inverted Winger,11,17,60,77,44,76,88,20,51,41,89,43,50,56,65,72,66,47,61,Michael Olise,34688609,95466
79024232,,Miguel Almirón,1994-02-10,PAR,English Premier Division,Newcastle United,England (Premier Division),Left Only,Weak,Very Strong,"MR,ML,AMR,AML,AMC",174,70 kg,28,41000000 - 61000000,3600,245,39,Main,44,16,Physical,-,Inverted Winger,Support,AMR,79,14,34,74,59,59,54,9,19,44,59,49,54,54,59,64,14,54,59,64,49,9,29,29,9,29,44,19,39,49,74,4,84,59,54,54,19,9,9,74,49,49,74,59,14,64,94,7523,354,41000000.0,61000000.0,5000.0,AMR_Inverted Winger,11,19,57,72,43,85,85,20,50,41,85,43,50,55,86,86,65,46,57,Miguel Almirón,18537347,120217
83105845,,Diogo Dalot,1999-03-18,POR,English Premier Division,Manchester United,England (Premier Division),Right,Very Strong,Fairly Strong,"DR,DL,WBR,MR",184,75 kg,23,36000000 - 43000000,3600,94,3,,5,15,Physical,-,Wing-Back,Defend,DR,74,9,64,69,64,64,54,14,19,59,59,44,64,59,59,64,4,39,69,54,19,9,44,54,9,39,34,64,59,74,64,4,69,64,49,64,9,4,19,69,54,64,69,64,4,44,69,6828,354,36000000.0,43000000.0,5000.0,DR_Wing-Back,2,18,58,75,47,42,41,20,44,52,44,88,89,41,46,87,90,43,59,Diogo Dalot,22106942,66237
28058513,Wnt,Nathaniel Chalobah,1994-12-12,ENG,English Premier Division,Fulham,England (Premier Division),Right,Very Strong,Fairly Strong,"DM,MC",185,73 kg,27,7.2000000 - 8.6000000,2400,198,12,,1,40,Physical,-,Deep Lying Playmaker,Defend,DM,64,4,49,59,49,74,49,14,14,69,49,34,29,64,69,44,9,44,69,54,54,19,59,59,4,69,64,19,49,79,44,14,59,64,49,64,14,4,4,69,69,59,69,69,4,64,69,4263,354,7.2,8.6,5000.0,DM_Deep Lying Playmaker,6,18,58,73,87,43,51,20,86,53,43,47,49,41,45,45,47,47,58,Nathaniel Chalobah,7340780,53254
19242476,Inj,Carlos Vinícius,1995-03-25,BRA,English Premier Division,Fulham,England (Premier Division),Left,Reasonable,Very Strong,ST,192,86 kg,27,5.8000000 - 8.6000000,1200,133,54,,0,-,Physical,-,Deep Lying Forward,Support,ST,59,4,59,54,69,69,64,14,14,79,69,49,59,69,69,59,4,69,69,59,54,14,39,74,4,49,59,9,34,79,59,9,69,54,74,39,14,14,4,69,84,39,64,74,4,69,59,4263,354,5.8,8.6,5000.0,ST_Deep Lying Forward,12,17,62,79,41,70,59,21,44,41,66,42,41,89,52,48,45,42,63,Carlos Vinícius,22922029,104567
72051563,Inj,Chris Richards,2000-03-28,USA,English Premier Division,Crystal Palace,England (Premier Division),Either,Very Strong,Strong,"DR,DC",188,78 kg,22,16.5000000 - 21000000,350,73,5,U23,8,12,Physical,-,Ball Playing Defender,Defend,DC,64,19,54,59,59,64,74,4,4,59,64,14,54,59,74,54,14,29,59,54,19,14,74,79,14,29,29,29,64,64,54,4,74,64,29,64,4,4,9,64,64,69,69,59,9,54,64,2776,354,16.5,21000000.0,5000.0,DC_Ball Playing Defender,3,17,56,73,59,41,40,20,44,88,42,59,87,41,43,44,46,46,58,Chris Richards,24529915,88109
29121437,,Philip Billing,1996-06-11,DEN,English Premier Division,Bournemouth,England (Premier Division),Left,Reasonable,Very Strong,"DM,MC,AMC",196,88 kg,26,16.5000000 - 19.5000000,350,193,24,,3,12,Physical,-,Box To Box Midfielder,Support,MC,59,9,64,69,59,64,64,4,9,64,54,29,49,64,64,59,4,59,64,49,34,4,39,74,14,39,59,84,49,79,59,14,64,69,59,54,4,14,4,74,74,54,59,64,4,54,69,1805,354,16.5,19.5,5000.0,MC_Box To Box Midfielder,7,16,59,75,88,54,87,20,87,45,53,46,47,43,58,53,50,56,59,Philip Billing,12598741,70795
28011526,Inj,Luke Ayling,1991-08-25,ENG,English Premier Division,Leeds United,England (Premier Division),Right,Very Strong,Reasonable,"DR,DC,WBR",185,68 kg,30,9.6000000 - 14.5000000,350,454,14,,0,-,Leader,-,Wing-Back,Defend,DR,59,4,69,54,59,64,79,14,19,59,64,29,59,59,74,49,14,39,54,34,24,14,64,59,14,74,49,44,64,64,64,4,64,54,9,64,4,9,14,94,64,69,74,54,14,54,89,6363,354,9.6,14.5,5000.0,DR_Wing-Back,2,17,58,76,47,43,41,20,44,88,44,46,90,41,46,69,91,44,60,Luke Ayling,3010671,52034
29086005,,Will Hughes,1995-04-17,ENG,English Premier Division,Crystal Palace,England (Premier Division),Left,Reasonable,Very Strong,"DM,MR,MC",185,74 kg,27,9000000 - 11000000,350,288,16,,0,22,Leader,-,Ball Winning Midfielder,Defend,DM,49,9,79,69,69,64,74,4,9,69,64,54,49,64,74,59,19,44,64,54,59,9,44,64,4,59,49,29,64,64,54,4,54,64,54,64,9,14,14,69,59,69,74,64,14,64,84,2776,354,9000000.0,11000000.0,5000.0,DM_Ball Winning Midfielder,6,18,62,78,90,43,52,20,89,54,44,48,50,41,46,89,47,48,62,Will Hughes,19420590,90761
91147345,Wnt,Robin Koch,1996-07-17,GER,English Premier Division,Leeds United,England (Premier Division),Right,Very Strong,Reasonable,"DC,DM,MC",190,82 kg,25,17.5000000 - 21000000,350,204,7,,8,5,Physical,-,Ball Playing Defender,Defend,DC,64,9,34,54,64,59,59,14,9,64,64,9,24,59,64,39,4,24,59,24,14,4,74,79,4,39,39,49,69,64,44,4,74,64,29,69,9,19,9,64,69,69,74,54,4,54,64,6363,354,17.5,21000000.0,5000.0,DC_Ball Playing Defender,3,16,52,71,84,40,40,20,83,86,41,59,60,41,43,44,46,46,56,Robin Koch,10051229,58174
83174759,,Fábio Vieira,2000-05-30,POR,English Premier Division,Arsenal,England (Premier Division),Left,Reasonable,Very Strong,"MC,AMR,AML,AMC",173,64 kg,22,73000000 - 92000000,350,82,17,,0,21,Technical,-,Inverted Winger,Support,AMR,64,9,64,69,64,74,59,9,14,69,59,69,69,74,64,74,9,59,79,74,69,4,39,29,14,54,64,24,29,64,64,4,69,79,64,44,9,14,4,64,44,39,59,84,9,79,69,974,354,73000000.0,92000000.0,5000.0,AMR_Inverted Winger,11,19,64,80,44,91,90,21,89,41,91,43,51,58,66,74,68,47,64,Fabio Vieira,51001340,170111
76038475,Wnt,Jefferson Lerma,1994-10-25,COL,English Premier Division,Bournemouth,England (Premier Division),Right,Very Strong,Weak,"DM,MC",179,70 kg,27,15.5000000 - 19.5000000,350,312,16,Main,32,-,Physical,-,Ball Winning Midfielder,Defend,DM,64,14,69,64,74,74,79,4,4,59,69,44,49,64,74,54,4,39,59,44,44,4,49,69,14,44,64,39,64,84,59,4,59,64,44,64,4,9,9,74,69,79,64,59,4,54,74,1805,354,15.5,19.5,5000.0,DM_Ball Winning Midfielder,6,15,61,78,90,43,52,20,89,54,44,48,50,41,46,46,47,48,62,Jefferson Lerma,15512183,77347
28110488,,Dwight McNeil,1999-11-22,ENG,English Premier Division,Everton,England (Premier Division),Left,Weak,Very Strong,"MR,ML,AMR,AML,ST",183,68 kg,22,50000000 - 75000000,350,133,7,,0,10,Technical,-,Winger,Attack,AML,69,9,39,69,64,49,69,4,4,64,59,64,69,54,79,64,14,59,64,69,44,4,34,54,4,29,39,29,49,79,64,14,69,69,44,54,9,4,14,59,49,59,69,64,9,64,64,3647,354,50000000.0,75000000.0,5000.0,AML_Winger,13,17,59,75,43,87,63,20,50,41,87,54,44,85,88,87,53,65,59,Dwight McNeil,38243073,140659
67214613,,Pablo Fornals,1996-02-22,ESP,English Premier Division,West Ham United,England (Premier Division),Right,Very Strong,Fairly Strong,"MC,AML,AMC",178,67 kg,26,41000000 - 50000000,350,273,37,,6,17,Technical,-,Inverted Winger,Support,AML,59,14,74,74,69,59,39,4,9,69,59,44,69,59,69,64,9,59,79,74,59,4,39,44,19,54,59,34,59,69,74,9,59,74,44,59,14,14,14,74,54,69,74,74,19,74,74,11994,354,41000000.0,50000000.0,5000.0,AML_Inverted Winger,13,21,63,79,43,90,89,21,89,41,76,56,44,58,77,57,53,67,63,Pablo Fornals,38376860,156346
29193659,,Jacob Ramsey,2001-05-28,ENG,English Premier Division,Aston Villa,England (Premier Division),Right,Very Strong,Fairly Strong,"MC,AMC",180,61 kg,21,23000000 - 29000000,350,64,9,U21,0,7,Physical,-,Advanced Playmaker,Attack,MC,69,4,44,69,59,59,69,4,9,69,54,39,49,59,64,74,9,64,64,64,34,4,44,54,14,39,59,34,49,64,59,4,69,64,44,49,14,4,4,69,64,49,69,69,9,64,69,1045,354,23000000.0,29000000.0,5000.0,MC_Advanced Playmaker,7,15,59,75,80,54,87,20,87,45,53,46,47,43,58,53,50,56,59,Jacob Ramsey,38586687,135465
13104090,Wnt,Marvelous Nakamba,1994-01-19,ZIM,English Premier Division,Aston Villa,England (Premier Division),Left,Weak,Very Strong,"DM,MC",176,72 kg,28,26000000 - 36000000,110000,180,4,Main,23,-,Physical,-,Ball Winning Midfielder,Defend,DM,64,9,89,69,69,79,79,14,14,64,64,39,44,64,79,59,4,34,59,59,44,9,49,39,14,39,44,44,64,74,74,14,64,64,49,69,9,4,9,79,64,79,74,59,14,64,79,1045,354,26000000.0,36000000.0,5000.0,DM_Ball Winning Midfielder,6,18,62,79,91,43,52,20,90,55,44,48,50,41,46,46,48,48,63,Marcão,15442511,69957
28094856,,Daniel James,1997-11-10,WAL,English Premier Division,Fulham,England (Premier Division),Right,Very Strong,Weak,"MR,ML,AMR,AML",171,76 kg,24,11000000 - 16.5000000,98000,115,14,,36,11,Physical,-,Winger,Support,AMR,94,14,69,79,49,59,79,4,14,29,44,19,54,24,74,64,4,34,54,59,19,9,24,29,9,19,39,9,24,74,59,9,94,39,49,29,19,4,4,79,24,29,79,54,14,34,89,4263,354,11000000.0,16.5,1688491.0,AMR_Winger,11,15,51,67,43,81,61,20,49,41,81,42,48,54,82,82,62,46,52,Daniel James,11059660,69376
14080605,,Marcos Senesi,1997-05-10,ARG,English Premier Division,Bournemouth,England (Premier Division),Left,Reasonable,Very Strong,DC,184,80 kg,25,24000000 - 29000000,289000,127,7,,1,5,Technical,-,Ball Playing Defender,Defend,DC,69,4,49,54,74,69,64,9,14,64,59,29,49,64,64,49,9,39,64,54,34,4,69,74,14,64,34,4,64,69,49,9,54,64,29,69,14,4,9,74,59,69,74,69,9,64,74,1805,354,24000000.0,29000000.0,11656221.0,DC_Ball Playing Defender,3,17,58,76,59,41,41,20,44,89,42,60,62,41,43,44,46,47,60,Marcos Senesi,17790543,76400
67063933,,Salomón Rondón,1989-09-16,VEN,English Premier Division,Everton,England (Premier Division),Right,Very Strong,Reasonable,ST,186,85 kg,32,2.7000000 - 5.4000000,13000,428,137,Main,88,11,Physical,-,Target Forward,Support,ST,54,14,69,59,64,79,74,9,14,64,64,24,49,64,59,49,14,69,54,54,54,9,79,64,14,54,49,24,29,74,59,14,59,49,54,34,9,4,4,74,89,29,69,64,19,49,69,3647,354,2.7,5.4,5000.0,ST_Target Forward,12,17,58,76,41,69,58,20,44,41,64,41,41,87,51,48,45,42,60,Salomón Rondón,1650249,67221
93070286,,Alexander Isak,1999-09-21,SWE,English Premier Division,Newcastle United,England (Premier Division),Right,Very Strong,Reasonable,ST,190,74 kg,22,104000000 - 155000000,45000,162,61,Main,37,7,Physical,-,Advanced Forward,Attack,ST,84,14,54,74,74,74,64,9,4,64,54,34,44,69,69,74,14,69,74,79,39,9,59,79,14,34,44,29,24,69,79,14,79,64,69,29,14,9,4,69,59,29,59,79,4,74,59,7523,354,104000000.0,155000000.0,5000.0,ST_Advanced Forward,12,19,62,80,41,71,60,21,44,41,66,42,41,90,52,48,45,42,64,Alexander Isak,61024007,234460
27129125,Wnt,Frank Onyeka,1998-01-01,NGA,English Premier Division,Brentford,England (Premier Division),Right,Very Strong,Reasonable,"DM,MC",183,79 kg,24,14.5000000 - 17000000,170000,115,14,Main,7,-,Physical,-,Ball Winning Midfielder,Defend,DM,69,4,74,64,64,64,74,9,19,64,64,29,44,59,84,59,4,54,59,54,34,14,54,54,4,34,49,29,54,69,69,14,69,64,39,69,9,4,9,74,64,64,74,59,4,59,84,1854,354,14.5,17000000.0,9439216.0,DM_Ball Winning Midfielder,6,16,60,76,89,43,52,20,88,54,43,47,49,41,45,46,47,48,60,Frank Onyeka,18679693,65815
29140167,,James Justin,1998-02-23,ENG,English Premier Division,Leicester City,England (Premier Division),Right,Very Strong,Fairly Strong,"DR,DL,DC,WBR,WBL",183,80 kg,24,32000000 - 39000000,65000,139,8,,1,8,Physical,-,Wing-Back,Defend,DR,74,14,59,64,59,54,54,14,9,59,59,44,54,59,79,64,4,24,54,34,44,14,59,59,4,39,39,54,64,69,49,14,74,59,29,64,14,9,4,79,59,59,69,59,9,54,74,6379,354,32000000.0,39000000.0,5000.0,DR_Wing-Back,2,17,57,73,47,42,41,20,44,86,44,87,88,41,46,68,89,87,58,James Justin,38454140,175641
55038655,,José Sá,1993-01-17,POR,English Premier Division,Wolverhampton,England (Premier Division),Right,Very Strong,Weak,GK,192,84 kg,29,25000000 - 31000000,65000,241,-,,0,16,Shot Stopper,-,Sweeper Keeper,Support,GK,44,69,44,69,74,59,79,74,69,64,59,14,4,64,74,4,64,14,44,24,34,69,39,64,64,54,4,4,4,64,14,74,44,44,14,69,59,79,64,64,59,4,79,39,64,49,49,12084,354,25000000.0,31000000.0,5000.0,GK_Sweeper Keeper,0,64,43,80,41,41,41,90,41,41,41,41,41,41,41,41,41,41,64,José Sá,15843514,79032
55063406,,Daniel Podence,1995-10-21,POR,English Premier Division,Wolverhampton,England (Premier Division),Right,Very Strong,Weak,"AMR,AML,AMC",165,58 kg,26,9.4000000 - 14000000,30000,219,27,,1,9,Creative,-,Inverted Winger,Support,AML,79,19,74,84,54,79,64,9,9,44,44,59,64,44,74,84,14,44,79,89,49,19,19,14,14,29,39,19,29,69,69,9,79,64,49,29,4,4,9,69,24,24,39,79,9,69,69,12084,354,9.4,14000000.0,5000.0,AML_Inverted Winger,13,20,58,75,43,87,86,20,50,41,87,54,44,56,75,55,53,65,59,Daniel Podence,20048521,89591
56001681,,Seamus Coleman,1988-10-11,IRL,English Premier Division,Everton,England (Premier Division),Right,Very Strong,Reasonable,"DR,WBR,MR",178,67 kg,33,2.3000000 - 4.7000000,32500,367,22,Main,65,13,Leader,Thigh strain,Full-Back,Support,DR,59,14,74,54,64,69,74,9,14,64,64,24,59,69,89,54,4,59,59,54,39,4,69,49,4,74,64,59,59,44,64,14,64,59,34,64,4,9,4,64,59,69,74,59,9,44,69,3647,354,2.3,4.7,10622092.0,DR_Full-Back,2,15,60,77,47,43,41,20,44,53,44,46,91,41,46,89,92,44,61,Séamus Coleman,10432185,112096
28106684,,Joe Willock,1999-08-20,ENG,English Premier Division,Newcastle United,England (Premier Division),Right,Very Strong,Reasonable,MC,179,71 kg,22,36000000 - 52000000,115000,83,11,,0,4,Technical,-,Mezzala,Support,MC,84,4,49,84,59,59,59,9,14,69,59,34,54,64,64,69,9,64,69,74,49,4,34,39,14,19,54,19,34,64,69,4,69,69,44,44,14,4,4,69,59,49,69,69,14,64,69,7523,354,36000000.0,52000000.0,5000.0,MC_Mezzala,7,17,59,75,80,54,76,20,87,45,53,46,47,43,58,53,50,56,59,Joe Willock,39479186,150577
78090138,,Darwin Núñez,1999-06-24,URU,English Premier Division,Liverpool,England (Premier Division),Right,Very Strong,Fairly Strong,ST,187,82 kg,23,70000000 - 104000000,130000,102,52,U23,11,15,Physical,-,Pressing Forward,Attack,ST,84,14,79,64,64,59,84,14,4,64,69,34,59,54,84,59,9,74,49,69,54,4,59,74,14,39,64,24,29,74,74,14,79,59,74,29,14,14,4,79,74,44,79,59,4,74,89,6518,354,70000000.0,104000000.0,3462623.0,ST_Pressing Forward,12,16,64,82,42,71,61,21,44,42,67,42,41,91,52,49,45,42,66,Darwin Núñez,76549589,289994
5123112,,Asmir Begović,1987-06-20,BIH,English Premier Division,Everton,England (Premier Division),Right Only,Very Strong,Weak,GK,199,101 kg,35,700000 - 9.4000000,55000,346,1,Main,63,-,Assertive,-,Sweeper Keeper,Support,GK,34,74,54,74,69,49,64,74,74,54,64,4,9,59,84,24,59,9,39,34,4,69,29,74,64,54,9,39,9,79,9,64,44,64,34,74,39,69,74,59,69,29,59,39,54,24,64,3647,354,700000.0,9.4,5000.0,GK_Sweeper Keeper,0,62,44,78,41,41,41,88,41,41,41,41,41,41,41,41,41,41,62,Asmir Begović,5000,76673
61028448,Wnt,Stuart Armstrong,1992-03-30,SCO,English Premier Division,Southampton,England (Premier Division),Right,Very Strong,Fairly Strong,"MR,AMR,AMC",183,68 kg,30,25000000 - 37000000,41000,342,56,Main,36,20,Technical,-,Advanced Playmaker,Support,AMR,59,14,54,59,69,44,59,4,19,59,49,64,59,69,69,74,4,69,69,59,59,14,49,49,14,69,74,24,29,79,69,14,59,74,59,49,4,9,14,69,59,54,79,69,9,69,69,10257,354,25000000.0,37000000.0,17118195.0,AMR_Advanced Playmaker,11,20,62,78,44,77,89,20,51,41,89,43,51,57,65,89,67,47,62,Stuart Armstrong,17114879,104774
48037362,,Moussa Niakhaté,1996-03-08,SEN,English Premier Division,Nottingham Forest,England (Premier Division),Left,Reasonable,Very Strong,"DL,DC",190,82 kg,26,16.5000000 - 25000000,54500,235,10,Main,0,-,Physical,-,Ball Playing Defender,Stopper,DC,64,4,79,54,59,69,79,4,14,59,59,19,44,59,79,54,14,34,59,59,19,9,69,79,14,79,29,89,64,79,54,14,79,59,74,64,9,14,4,64,79,69,64,59,4,59,59,7624,354,16.5,25000000.0,345607.0,DC_Ball Playing Defender,3,17,60,79,61,41,41,20,45,92,42,92,63,41,43,44,46,47,63,Moussa Niakhate,30605988,125349
61036775,Wnt,Ryan Fraser,1994-02-24,SCO,English Premier Division,Newcastle United,England (Premier Division),Right,Very Strong,Reasonable,"MR,ML,AMR,AML",163,70 kg,28,15.5000000 - 19.5000000,35000,266,26,Main,22,10,Technical,-,Inverted Winger,Support,AML,74,14,34,64,64,69,64,9,4,59,49,64,69,59,64,64,14,64,64,59,59,9,9,14,9,49,59,9,29,59,74,4,74,69,29,49,9,4,14,59,59,34,74,59,9,54,84,7523,354,15.5,19.5,5889880.0,AML_Inverted Winger,13,17,58,73,43,86,62,20,49,41,86,54,44,56,88,86,53,65,58,Ryan Fraser,16896718,105768
49034219,,Jean-Philippe Mateta,1997-06-28,FRA,English Premier Division,Crystal Palace,England (Premier Division),Right,Very Strong,Reasonable,ST,192,88 kg,24,19000000 - 24000000,24500,160,59,,0,11,Physical,-,Advanced Forward,Attack,ST,69,9,59,64,64,79,69,4,14,69,49,34,39,59,59,64,14,74,64,69,39,4,69,79,14,39,54,19,34,64,74,4,69,49,49,49,9,14,14,64,74,29,64,64,9,49,74,2776,354,19000000.0,24000000.0,5000.0,ST_Advanced Forward,12,17,59,76,41,69,58,20,44,41,64,41,41,87,51,48,45,42,60,Jean-Philippe Mateta,22713667,91335
48043084,,Boubacar Kamara,1999-11-23,FRA,English Premier Division,Aston Villa,England (Premier Division),Right,Very Strong,Reasonable,"DC,DM",184,68 kg,22,42000000 - 62000000,40000,130,3,,3,9,Technical,-,Ball Winning Midfielder,Defend,DM,69,14,59,64,69,74,69,14,4,69,64,29,39,64,64,64,4,29,59,44,29,4,64,69,9,44,39,24,69,69,54,9,74,74,34,69,9,14,9,69,59,74,74,64,14,64,74,1045,354,42000000.0,62000000.0,17139261.0,DM_Ball Winning Midfielder,6,18,59,76,89,43,52,20,74,88,43,47,49,41,45,46,47,48,60,Boubacar Kamara,74887753,319992
48036788,,Saïd Benrahma,1995-08-10,ALG,English Premier Division,West Ham United,England (Premier Division),Right,Very Strong,Fairly Strong,"AMR,AML,AMC",172,67 kg,26,28000000 - 42000000,17500,221,52,Main,17,-,Technical,-,Inverted Winger,Support,AML,69,9,49,74,54,64,54,9,14,64,54,49,64,59,69,84,4,64,84,89,64,14,39,34,9,29,54,29,24,69,69,9,69,64,59,29,4,14,9,69,44,29,49,84,14,64,64,11994,354,28000000.0,42000000.0,1509393.0,AML_Inverted Winger,13,19,60,77,43,89,88,21,50,41,89,55,44,57,76,56,53,66,61,Saïd Benrahma,28163507,115861
5129541,,James Tomkins,1989-03-29,ENG,English Premier Division,Crystal Palace,England (Premier Division),Right,Very Strong,Reasonable,DC,192,81 kg,33,1.1000000 - 2.4000000,23000,330,17,,0,10,Intelligent,-,Central Defender,Defend,DC,44,14,64,49,69,54,79,14,14,54,69,29,19,64,59,44,4,19,54,19,19,4,74,84,4,64,19,29,69,39,39,9,54,49,9,69,9,14,14,59,69,69,69,54,9,39,74,2776,354,1.1,2.4,8083230.0,DC_Central Defender,3,16,50,70,58,40,40,20,44,85,41,59,60,41,43,44,46,46,55,James Tomkins,5000,98307
28094954,Inj,Sergi Canos,1997-02-02,ESP,English Premier Division,Brentford,England (Premier Division),Right,Very Strong,Reasonable,"WBR,AMR,AML",178,74 kg,25,14000000 - 21000000,4700,224,33,,0,-,Creative,Damaged cruciate ligaments,Winger,Attack,AMR,64,9,69,69,64,64,64,19,14,64,59,59,64,64,74,69,9,54,69,74,54,14,44,44,14,44,59,24,24,64,59,9,64,64,54,49,9,9,4,59,54,44,59,69,4,64,69,1854,354,14000000.0,21000000.0,677235.0,AMR_Winger,11,19,60,76,44,88,64,20,51,41,88,43,50,56,64,72,90,46,60,Sergi Canós,16687352,63819
29010506,,Marc Albrighton,1989-11-18,ENG,English Premier Division,Leicester City,England (Premier Division),Right,Very Strong,Weak,"WBR,WBL,MR,ML,AMR,AML",175,74 kg,32,16.5000000 - 25000000,21500,308,19,,0,8,Leader,-,Wing-Back,Attack,WBR,59,4,69,59,59,54,69,9,9,59,79,74,84,49,69,64,4,59,69,59,59,9,24,29,4,64,49,34,39,74,64,14,59,69,49,69,4,9,4,79,44,59,84,64,14,69,89,6379,354,16.5,25000000.0,1682075.0,WBR_Wing-Back,1,17,63,79,45,89,42,20,44,45,89,45,81,41,90,91,93,92,63,Marc Albrighton,14046321,112601
43006340,Inj,Angelo Ogbonna,1988-05-23,ITA,English Premier Division,West Ham United,England (Premier Division),Left,Weak,Very Strong,DC,191,86 kg,34,3.9000000 - 6000000,12500,384,9,,13,10,Physical,-,Ball Playing Defender,Stopper,DC,59,4,79,59,74,74,74,4,14,69,74,9,24,69,69,49,14,19,59,49,9,9,74,74,19,64,24,44,69,59,44,14,69,54,34,79,4,19,9,74,74,64,64,59,9,49,64,11994,354,3.9,6000000.0,1952368.0,DC_Ball Playing Defender,3,17,56,77,60,41,41,20,45,90,42,61,62,41,43,44,46,47,61,Angelo Ogbonna,8876835,106120
85046988,,Morgan Sanson,1994-08-18,FRA,English Premier Division,Aston Villa,England (Premier Division),Right,Very Strong,Weak,"MC,AMC",180,73 kg,27,18000000 - 27000000,6000,267,38,,0,11,Technical,-,Advanced Playmaker,Support,MC,69,4,64,69,69,74,59,4,4,69,59,59,64,64,69,69,4,54,74,69,64,9,39,39,9,49,64,24,39,69,64,14,69,74,49,49,9,9,9,69,59,54,79,69,9,74,74,1045,354,18000000.0,27000000.0,5000.0,MC_Advanced Playmaker,7,17,63,79,83,55,90,21,90,45,55,46,48,43,60,54,51,57,63,Morgan Sanson,26182819,115784
