,league_id,team_name,team_id,opponent_name,opponent_id,team_power,opponent_power,team_date,opponent_date,team_time,opponent_time,team_round,opponent_round,team_day,opponent_day,team_venue,opponent_venue,team_result,opponent_result,team_gf,opponent_gf,team_ga,opponent_ga,team_opponent,opponent_opponent,team_goals,opponent_goals,team_shots,opponent_shots,team_shots_on_target,opponent_shots_on_target,team_shots_on_target_percentage,opponent_shots_on_target_percentage,team_goals_per_shot,opponent_goals_per_shot,team_goals_per_shot_on_target,opponent_goals_per_shot_on_target,team_distance_covered,opponent_distance_covered,team_free_kicks,opponent_free_kicks,team_penalties,opponent_penalties,team_penalty_attempts,opponent_penalty_attempts,team_expected_goals,opponent_expected_goals,team_non-penalty_expected_goals,opponent_non-penalty_expected_goals,team_expected_goals_per_shot,opponent_expected_goals_per_shot,team_goals_minus_expected_goals,opponent_goals_minus_expected_goals,team_non-penalty_goals_minus_expected_goals,opponent_non-penalty_goals_minus_expected_goals,team_match_report,opponent_match_report,team_finishing,opponent_finishing
430,13,Chelsea,5,Arsenal,1,84,79,2022-11-06,2022-11-06,12:00,12:00,Matchweek 15,Matchweek 15,Sun,Sun,Home,Away,L,W,0,1,1,0,Arsenal,Arsenal,0,1,5,14,1,2,20.0,14.3,0.0,0.07,0.0,0.5,16.0,14.5,0,0,0,0,0,0,0.3,2.1,0.3,2.1,0.06,0.16,-0.3,-1.1,-0.3,-1.1,Match Report,Match Report,73,78
431,13,Chelsea,5,Newcastle Utd,13,84,78,2022-11-12,2022-11-12,17:30,17:30,Matchweek 16,Matchweek 16,Sat,Sat,Away,Home,L,W,0,1,1,0,Newcastle Utd,Newcastle Utd,0,1,5,10,2,3,40.0,30.0,0.0,0.1,0.0,0.33,14.0,15.4,0,0,0,0,0,0,0.3,1.0,0.3,1.0,0.06,0.11,-0.3,0.0,-0.3,0.0,Match Report,Match Report,73,76
432,13,Chelsea,5,Bournemouth,1943,84,74,2022-12-27,2022-12-27,17:30,17:30,Matchweek 17,Matchweek 17,Tue,Tue,Home,Away,W,L,2,0,0,2,Bournemouth,Bournemouth,2,0,15,9,5,4,33.3,44.4,0.13,0.0,0.4,0.0,15.7,21.0,0,2,0,0,0,0,1.8,0.5,1.8,0.5,0.12,0.06,0.2,-0.5,0.2,-0.5,Match Report,Match Report,73,70
433,13,Chelsea,5,Nott'ham Forest,14,84,76,2023-01-01,2023-01-01,16:30,16:30,Matchweek 18,Matchweek 18,Sun,Sun,Away,Home,D,D,1,1,1,1,Nott'ham Forest,Nott'ham Forest,1,1,7,12,2,5,28.6,41.7,0.14,0.08,0.5,0.2,11.6,15.5,0,0,0,0,0,0,0.9,1.4,0.9,1.4,0.13,0.12,0.1,-0.4,0.1,-0.4,Match Report,Match Report,73,73
434,13,Chelsea,5,Manchester City,10,84,85,2023-01-05,2023-01-05,20:00,20:00,Matchweek 19,Matchweek 19,Thu,Thu,Home,Away,L,W,0,1,1,0,Manchester City,Manchester City,0,1,8,12,2,3,25.0,25.0,0.0,0.08,0.0,0.33,17.2,16.0,0,0,0,0,0,0,0.4,2.0,0.4,2.0,0.05,0.17,-0.4,-1.0,-0.4,-1.0,Match Report,Match Report,73,82
435,13,Chelsea,5,Fulham,144,84,76,2023-01-12,2023-01-12,20:00,20:00,Matchweek 7,Matchweek 7,Thu,Thu,Away,Home,L,W,1,2,2,1,Fulham,Fulham,1,2,20,8,10,3,50.0,37.5,0.05,0.25,0.1,0.67,16.6,15.3,1,0,0,0,0,0,2.1,1.0,2.1,1.0,0.11,0.12,-1.1,1.0,-1.1,1.0,Match Report,Match Report,73,76
436,13,Chelsea,5,Crystal Palace,1799,84,76,2023-01-15,2023-01-15,14:00,14:00,Matchweek 20,Matchweek 20,Sun,Sun,Home,Away,W,L,1,0,0,1,Crystal Palace,Crystal Palace,1,0,15,10,5,5,33.3,50.0,0.07,0.0,0.2,0.0,14.8,17.9,0,0,0,0,0,0,1.5,0.7,1.5,0.7,0.1,0.07,-0.5,-0.7,-0.5,-0.7,Match Report,Match Report,73,70
437,13,Chelsea,5,Liverpool,9,84,84,2023-01-21,2023-01-21,12:30,12:30,Matchweek 21,Matchweek 21,Sat,Sat,Away,Home,D,D,0,0,0,0,Liverpool,Liverpool,0,0,11,15,2,3,18.2,20.0,0.0,0.0,0.0,0.0,13.8,15.5,0,0,0,0,0,0,1.6,1.4,1.6,1.4,0.15,0.09,-1.6,-1.4,-1.6,-1.4,Match Report,Match Report,73,79
438,13,Chelsea,5,Fulham,144,84,76,2023-02-03,2023-02-03,20:00,20:00,Matchweek 22,Matchweek 22,Fri,Fri,Home,Away,D,D,0,0,0,0,Fulham,Fulham,0,0,12,10,2,4,16.7,40.0,0.0,0.0,0.0,0.0,17.0,23.0,0,0,0,0,0,0,1.3,0.6,1.3,0.6,0.11,0.06,-1.3,-0.6,-1.3,-0.6,Match Report,Match Report,73,76
439,13,Chelsea,5,West Ham,19,84,79,2023-02-11,2023-02-11,12:30,12:30,Matchweek 23,Matchweek 23,Sat,Sat,Away,Home,D,D,1,1,1,1,West Ham,West Ham,1,1,12,10,4,2,33.3,20.0,0.08,0.1,0.25,0.5,18.0,13.8,2,1,0,0,0,0,1.1,1.3,1.1,1.3,0.1,0.14,-0.1,-0.3,-0.1,-0.3,Match Report,Match Report,73,77
440,13,Chelsea,5,Southampton,17,84,75,2023-02-18,2023-02-18,15:00,15:00,Matchweek 24,Matchweek 24,Sat,Sat,Home,Away,L,W,0,1,1,0,Southampton,Southampton,0,1,17,8,4,4,23.5,50.0,0.0,0.13,0.0,0.25,17.0,19.7,1,1,0,0,0,0,1.6,0.6,1.6,0.6,0.1,0.08,-1.6,0.4,-1.6,0.4,Match Report,Match Report,73,70
441,13,Chelsea,5,Tottenham,18,84,81,2023-02-26,2023-02-26,13:30,13:30,Matchweek 25,Matchweek 25,Sun,Sun,Away,Home,L,W,0,2,2,0,Tottenham,Tottenham,0,2,10,8,2,3,20.0,37.5,0.0,0.25,0.0,0.67,23.8,16.5,0,0,0,0,0,0,0.4,0.8,0.4,0.8,0.04,0.1,-0.4,1.2,-0.4,1.2,Match Report,Match Report,73,75
442,13,Chelsea,5,Leeds United,8,84,76,2023-03-04,2023-03-04,15:00,15:00,Matchweek 26,Matchweek 26,Sat,Sat,Home,Away,W,L,1,0,0,1,Leeds United,Leeds United,1,0,13,11,3,2,23.1,18.2,0.08,0.0,0.33,0.0,15.8,13.7,1,1,0,0,0,0,1.5,1.0,1.5,1.0,0.11,0.1,-0.5,-1.0,-0.5,-1.0,Match Report,Match Report,73,73
443,13,Chelsea,5,Leicester City,95,84,78,2023-03-11,2023-03-11,15:00,15:00,Matchweek 27,Matchweek 27,Sat,Sat,Away,Home,W,L,3,1,1,3,Leicester City,Leicester City,3,1,12,17,6,6,50.0,35.3,0.25,0.06,0.5,0.17,15.1,18.3,0,1,0,0,0,0,1.6,2.4,1.6,2.4,0.13,0.15,1.4,-1.4,1.4,-1.4,Match Report,Match Report,73,77
444,13,Chelsea,5,Everton,7,84,77,2023-03-18,2023-03-18,17:30,17:30,Matchweek 28,Matchweek 28,Sat,Sat,Home,Away,D,D,2,2,2,2,Everton,Everton,2,2,19,12,6,3,31.6,25.0,0.05,0.17,0.17,0.67,17.1,18.9,0,1,1,0,1,0,2.3,1.2,1.5,1.2,0.08,0.11,-0.3,0.8,-0.5,0.8,Match Report,Match Report,73,77
445,13,Chelsea,5,Aston Villa,2,84,79,2023-04-01,2023-04-01,17:30,17:30,Matchweek 29,Matchweek 29,Sat,Sat,Home,Away,L,W,0,2,2,0,Aston Villa,Aston Villa,0,2,27,5,7,2,25.9,40.0,0.0,0.4,0.0,1.0,16.3,22.5,0,0,0,0,0,0,2.1,0.9,2.1,0.9,0.08,0.18,-2.1,1.1,-2.1,1.1,Match Report,Match Report,73,72
446,13,Chelsea,5,Liverpool,9,84,84,2023-04-04,2023-04-04,20:00,20:00,Matchweek 8,Matchweek 8,Tue,Tue,Home,Away,D,D,0,0,0,0,Liverpool,Liverpool,0,0,12,7,2,3,16.7,42.9,0.0,0.0,0.0,0.0,16.1,25.4,0,0,0,0,0,0,2.2,0.3,2.2,0.3,0.18,0.05,-2.2,-0.3,-2.2,-0.3,Match Report,Match Report,73,79
447,13,Chelsea,5,Wolves,110,84,78,2023-04-08,2023-04-08,15:00,15:00,Matchweek 30,Matchweek 30,Sat,Sat,Away,Home,L,W,0,1,1,0,Wolves,Wolves,0,1,13,9,1,4,7.7,44.4,0.0,0.11,0.0,0.25,16.7,24.2,0,0,0,0,0,0,1.1,0.6,1.1,0.6,0.09,0.06,-1.1,0.4,-1.1,0.4,Match Report,Match Report,73,73
448,13,Chelsea,5,Brighton,1808,84,75,2023-04-15,2023-04-15,15:00,15:00,Matchweek 31,Matchweek 31,Sat,Sat,Home,Away,L,W,1,2,2,1,Brighton,Brighton,1,2,8,26,2,10,25.0,38.5,0.13,0.08,0.5,0.2,18.9,17.2,0,0,0,0,0,0,0.5,2.9,0.5,2.9,0.07,0.12,0.5,-0.9,0.5,-0.9,Match Report,Match Report,73,70
449,13,Chelsea,5,Brentford,1925,84,74,2023-04-26,2023-04-26,19:45,19:45,Matchweek 33,Matchweek 33,Wed,Wed,Home,Away,L,W,0,2,2,0,Brentford,Brentford,0,1,15,7,4,1,26.7,14.3,0.0,0.14,0.0,1.0,16.5,11.5,0,0,0,0,0,0,1.3,1.1,1.3,1.1,0.08,0.16,-1.3,-0.1,-1.3,-0.1,Match Report,Match Report,73,67
450,13,Chelsea,5,Arsenal,1,84,79,2023-05-02,2023-05-02,20:00,20:00,Matchweek 34,Matchweek 34,Tue,Tue,Away,Home,L,W,1,3,3,1,Arsenal,Arsenal,1,3,7,16,4,9,57.1,56.3,0.14,0.19,0.25,0.33,17.2,13.0,0,0,0,0,0,0,0.8,1.7,0.8,1.7,0.11,0.11,0.2,1.3,0.2,1.3,Match Report,Match Report,73,78
451,13,Chelsea,5,Bournemouth,1943,84,74,2023-05-06,2023-05-06,15:00,15:00,Matchweek 35,Matchweek 35,Sat,Sat,Away,Home,W,L,3,1,1,3,Bournemouth,Bournemouth,3,1,11,10,5,4,45.5,40.0,0.27,0.1,0.6,0.25,16.9,14.5,0,0,0,0,0,0,1.3,1.2,1.3,1.2,0.12,0.13,1.7,-0.2,1.7,-0.2,Match Report,Match Report,73,70
452,13,Chelsea,5,Nott'ham Forest,14,84,76,2023-05-13,2023-05-13,15:00,15:00,Matchweek 36,Matchweek 36,Sat,Sat,Home,Away,D,D,2,2,2,2,Nott'ham Forest,Nott'ham Forest,2,2,14,11,6,2,42.9,18.2,0.14,0.18,0.33,1.0,17.4,11.2,1,0,0,0,0,0,1.2,1.3,1.2,1.3,0.08,0.12,0.8,0.7,0.8,0.7,Match Report,Match Report,73,73
453,13,Chelsea,5,Manchester City,10,84,85,2023-05-21,2023-05-21,16:00,16:00,Matchweek 37,Matchweek 37,Sun,Sun,Away,Home,L,W,0,1,1,0,Manchester City,Manchester City,0,1,13,15,6,2,46.2,13.3,0.0,0.07,0.0,0.5,15.7,18.8,1,0,0,0,0,0,1.2,1.2,1.2,1.2,0.1,0.08,-1.2,-0.2,-1.2,-0.2,Match Report,Match Report,73,82
454,13,Chelsea,5,Manchester Utd,11,84,82,2023-05-25,2023-05-25,20:00,20:00,Matchweek 32,Matchweek 32,Thu,Thu,Away,Home,L,W,1,4,4,1,Manchester Utd,Manchester Utd,1,4,14,17,5,8,35.7,47.1,0.07,0.18,0.2,0.38,19.2,15.3,0,0,0,1,0,1,1.9,5.2,1.9,4.4,0.14,0.29,-0.9,-1.2,-0.9,-1.4,Match Report,Match Report,73,81
455,13,Chelsea,5,Newcastle Utd,13,84,78,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,D,D,1,1,1,1,Newcastle Utd,Newcastle Utd,0,1,22,13,4,4,18.2,30.8,0.0,0.08,0.0,0.25,17.8,17.1,1,0,0,0,0,0,2.2,1.7,2.2,1.7,0.1,0.13,-2.2,-0.7,-2.2,-0.7,Match Report,Match Report,73,76
456,13,Wolverhampton Wanderers,110,Leeds United,8,78,76,2022-08-06,2022-08-06,15:00,15:00,Matchweek 1,Matchweek 1,Sat,Sat,Away,Home,L,W,1,2,2,1,Leeds United,Leeds United,1,1,15,12,6,4,40.0,33.3,0.07,0.08,0.17,0.25,18.9,18.6,0,1,0,0,0,0,1.3,0.8,1.3,0.8,0.09,0.07,-0.3,0.2,-0.3,0.2,Match Report,Match Report,73,73
457,13,Wolverhampton Wanderers,110,Fulham,144,78,76,2022-08-13,2022-08-13,15:00,15:00,Matchweek 2,Matchweek 2,Sat,Sat,Home,Away,D,D,0,0,0,0,Fulham,Fulham,0,0,7,8,1,2,14.3,25.0,0.0,0.0,0.0,0.0,18.7,15.7,1,0,0,0,0,1,0.9,1.5,0.9,0.7,0.13,0.09,-0.9,-1.5,-0.9,-0.7,Match Report,Match Report,73,76
458,13,Wolverhampton Wanderers,110,Tottenham,18,78,81,2022-08-20,2022-08-20,12:30,12:30,Matchweek 3,Matchweek 3,Sat,Sat,Away,Home,L,W,0,1,1,0,Tottenham,Tottenham,0,1,20,11,3,4,15.0,36.4,0.0,0.09,0.0,0.25,21.9,11.7,1,0,0,0,0,0,0.7,1.7,0.7,1.7,0.04,0.15,-0.7,-0.7,-0.7,-0.7,Match Report,Match Report,73,75
459,13,Wolverhampton Wanderers,110,Newcastle Utd,13,78,78,2022-08-28,2022-08-28,14:00,14:00,Matchweek 4,Matchweek 4,Sun,Sun,Home,Away,D,D,1,1,1,1,Newcastle Utd,Newcastle Utd,1,1,10,21,4,6,40.0,28.6,0.1,0.05,0.25,0.17,20.7,18.1,1,1,0,0,0,0,0.7,1.7,0.7,1.7,0.07,0.08,0.3,-0.7,0.3,-0.7,Match Report,Match Report,73,76
460,13,Wolverhampton Wanderers,110,Bournemouth,1943,78,74,2022-08-31,2022-08-31,19:30,19:30,Matchweek 5,Matchweek 5,Wed,Wed,Away,Home,D,D,0,0,0,0,Bournemouth,Bournemouth,0,0,17,5,3,2,17.6,40.0,0.0,0.0,0.0,0.0,17.7,16.1,1,0,0,0,0,0,1.5,0.4,1.5,0.4,0.09,0.08,-1.5,-0.4,-1.5,-0.4,Match Report,Match Report,73,70
461,13,Wolverhampton Wanderers,110,Southampton,17,78,75,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Home,Away,W,L,1,0,0,1,Southampton,Southampton,1,0,7,12,2,1,28.6,8.3,0.14,0.0,0.5,0.0,12.9,16.4,0,1,0,0,0,0,0.8,1.2,0.8,1.2,0.11,0.1,0.2,-1.2,0.2,-1.2,Match Report,Match Report,73,70
462,13,Wolverhampton Wanderers,110,Manchester City,10,78,85,2022-09-17,2022-09-17,12:30,12:30,Matchweek 8,Matchweek 8,Sat,Sat,Home,Away,L,W,0,3,3,0,Manchester City,Manchester City,0,3,6,16,1,7,16.7,43.8,0.0,0.19,0.0,0.43,19.6,19.4,2,0,0,0,0,0,0.4,1.1,0.4,1.1,0.07,0.07,-0.4,1.9,-0.4,1.9,Match Report,Match Report,73,82
463,13,Wolverhampton Wanderers,110,West Ham,19,78,79,2022-10-01,2022-10-01,17:30,17:30,Matchweek 9,Matchweek 9,Sat,Sat,Away,Home,L,W,0,2,2,0,West Ham,West Ham,0,2,15,18,4,5,26.7,27.8,0.0,0.11,0.0,0.4,21.6,20.3,0,1,0,0,0,0,0.7,0.9,0.7,0.9,0.05,0.05,-0.7,1.1,-0.7,1.1,Match Report,Match Report,73,77
464,13,Wolverhampton Wanderers,110,Chelsea,5,78,84,2022-10-08,2022-10-08,15:00,15:00,Matchweek 10,Matchweek 10,Sat,Sat,Away,Home,L,W,0,3,3,0,Chelsea,Chelsea,0,3,8,20,2,7,25.0,35.0,0.0,0.15,0.0,0.43,14.5,14.7,1,0,0,0,0,0,1.1,1.9,1.1,1.9,0.14,0.1,-1.1,1.1,-1.1,1.1,Match Report,Match Report,73,73
465,13,Wolverhampton Wanderers,110,Nott'ham Forest,14,78,76,2022-10-15,2022-10-15,15:00,15:00,Matchweek 11,Matchweek 11,Sat,Sat,Home,Away,W,L,1,0,0,1,Nott'ham Forest,Nott'ham Forest,1,0,8,9,1,1,12.5,11.1,0.0,0.0,0.0,0.0,16.8,19.9,0,1,1,0,1,1,1.3,1.5,0.5,0.7,0.07,0.08,-0.3,-1.5,-0.5,-0.7,Match Report,Match Report,73,73
466,13,Wolverhampton Wanderers,110,Crystal Palace,1799,78,76,2022-10-18,2022-10-18,20:15,20:15,Matchweek 12,Matchweek 12,Tue,Tue,Away,Home,L,W,1,2,2,1,Crystal Palace,Crystal Palace,1,2,10,14,4,4,40.0,28.6,0.1,0.14,0.25,0.5,16.3,17.3,1,1,0,0,0,0,0.8,1.2,0.8,1.2,0.08,0.09,0.2,0.8,0.2,0.8,Match Report,Match Report,73,70
467,13,Wolverhampton Wanderers,110,Leicester City,95,78,78,2022-10-23,2022-10-23,14:00,14:00,Matchweek 13,Matchweek 13,Sun,Sun,Home,Away,L,W,0,4,4,0,Leicester City,Leicester City,0,4,21,5,5,4,23.8,80.0,0.0,0.8,0.0,1.0,15.7,14.7,1,0,0,0,0,0,2.1,0.9,2.1,0.9,0.1,0.18,-2.1,3.1,-2.1,3.1,Match Report,Match Report,73,77
468,13,Wolverhampton Wanderers,110,Brentford,1925,78,74,2022-10-29,2022-10-29,15:00,15:00,Matchweek 14,Matchweek 14,Sat,Sat,Away,Home,D,D,1,1,1,1,Brentford,Brentford,1,1,13,12,4,3,30.8,25.0,0.08,0.08,0.25,0.33,20.4,15.4,0,0,0,0,0,0,0.6,1.4,0.6,1.4,0.05,0.12,0.4,-0.4,0.4,-0.4,Match Report,Match Report,73,67
469,13,Wolverhampton Wanderers,110,Brighton,1808,78,75,2022-11-05,2022-11-05,15:00,15:00,Matchweek 15,Matchweek 15,Sat,Sat,Home,Away,L,W,2,3,3,2,Brighton,Brighton,2,3,7,19,4,8,57.1,42.1,0.14,0.16,0.25,0.38,18.3,17.2,0,3,1,0,1,0,1.2,1.5,0.4,1.5,0.06,0.08,0.8,1.5,0.6,1.5,Match Report,Match Report,73,70
470,13,Wolverhampton Wanderers,110,Arsenal,1,78,79,2022-11-12,2022-11-12,19:45,19:45,Matchweek 16,Matchweek 16,Sat,Sat,Home,Away,L,W,0,2,2,0,Arsenal,Arsenal,0,2,11,14,2,3,18.2,21.4,0.0,0.14,0.0,0.67,20.0,13.7,1,0,0,0,0,0,0.7,2.1,0.7,2.1,0.06,0.15,-0.7,-0.1,-0.7,-0.1,Match Report,Match Report,73,78
471,13,Wolverhampton Wanderers,110,Everton,7,78,77,2022-12-26,2022-12-26,15:00,15:00,Matchweek 17,Matchweek 17,Mon,Mon,Away,Home,W,L,2,1,1,2,Everton,Everton,2,1,7,12,4,5,57.1,41.7,0.29,0.08,0.5,0.2,18.6,19.2,0,2,0,0,0,0,0.8,1.7,0.8,1.7,0.11,0.14,1.2,-0.7,1.2,-0.7,Match Report,Match Report,73,77
472,13,Wolverhampton Wanderers,110,Manchester Utd,11,78,82,2022-12-31,2022-12-31,12:30,12:30,Matchweek 18,Matchweek 18,Sat,Sat,Home,Away,L,W,0,1,1,0,Manchester Utd,Manchester Utd,0,1,10,16,3,6,30.0,37.5,0.0,0.06,0.0,0.17,17.3,14.9,2,1,0,0,0,0,0.7,2.0,0.7,2.0,0.07,0.12,-0.7,-1.0,-0.7,-1.0,Match Report,Match Report,73,81
473,13,Wolverhampton Wanderers,110,Aston Villa,2,78,79,2023-01-04,2023-01-04,20:00,20:00,Matchweek 19,Matchweek 19,Wed,Wed,Away,Home,D,D,1,1,1,1,Aston Villa,Aston Villa,1,1,10,13,3,3,30.0,23.1,0.1,0.08,0.33,0.33,14.2,19.2,0,1,0,0,0,0,0.9,1.8,0.9,1.8,0.1,0.14,0.1,-0.8,0.1,-0.8,Match Report,Match Report,73,72
474,13,Wolverhampton Wanderers,110,West Ham,19,78,79,2023-01-14,2023-01-14,15:00,15:00,Matchweek 20,Matchweek 20,Sat,Sat,Home,Away,W,L,1,0,0,1,West Ham,West Ham,1,0,17,16,4,3,23.5,18.8,0.06,0.0,0.25,0.0,20.0,18.4,0,0,0,0,0,0,0.9,1.1,0.9,1.1,0.05,0.07,0.1,-1.1,0.1,-1.1,Match Report,Match Report,73,77
475,13,Wolverhampton Wanderers,110,Manchester City,10,78,85,2023-01-22,2023-01-22,14:00,14:00,Matchweek 21,Matchweek 21,Sun,Sun,Away,Home,L,W,0,3,3,0,Manchester City,Manchester City,0,3,10,12,1,5,10.0,41.7,0.0,0.17,0.0,0.4,16.4,14.8,0,0,0,1,0,1,0.8,2.8,0.8,2.0,0.08,0.17,-0.8,0.2,-0.8,0.0,Match Report,Match Report,73,82
476,13,Wolverhampton Wanderers,110,Liverpool,9,78,84,2023-02-04,2023-02-04,15:00,15:00,Matchweek 22,Matchweek 22,Sat,Sat,Home,Away,W,L,3,0,0,3,Liverpool,Liverpool,2,0,12,22,5,2,41.7,9.1,0.17,0.0,0.4,0.0,18.3,19.5,0,1,0,0,0,0,2.0,1.8,2.0,1.8,0.17,0.09,0.0,-1.8,0.0,-1.8,Match Report,Match Report,73,79
477,13,Wolverhampton Wanderers,110,Southampton,17,78,75,2023-02-11,2023-02-11,15:00,15:00,Matchweek 23,Matchweek 23,Sat,Sat,Away,Home,W,L,2,1,1,2,Southampton,Southampton,1,1,11,17,1,2,9.1,11.8,0.09,0.06,1.0,0.5,18.7,17.7,0,0,0,0,0,0,0.8,1.1,0.8,1.1,0.08,0.07,0.2,-0.1,0.2,-0.1,Match Report,Match Report,73,70
478,13,Wolverhampton Wanderers,110,Bournemouth,1943,78,74,2023-02-18,2023-02-18,15:00,15:00,Matchweek 24,Matchweek 24,Sat,Sat,Home,Away,L,W,0,1,1,0,Bournemouth,Bournemouth,0,1,15,5,4,1,26.7,20.0,0.0,0.2,0.0,1.0,13.3,14.0,0,0,0,0,0,0,1.3,1.1,1.3,1.1,0.09,0.21,-1.3,-0.1,-1.3,-0.1,Match Report,Match Report,73,70
479,13,Wolverhampton Wanderers,110,Fulham,144,78,76,2023-02-24,2023-02-24,20:00,20:00,Matchweek 25,Matchweek 25,Fri,Fri,Away,Home,D,D,1,1,1,1,Fulham,Fulham,1,1,8,10,2,5,25.0,50.0,0.13,0.1,0.5,0.2,18.1,24.2,0,1,0,0,0,0,0.8,0.5,0.8,0.5,0.1,0.05,0.2,0.5,0.2,0.5,Match Report,Match Report,73,76
480,13,Wolverhampton Wanderers,110,Liverpool,9,78,84,2023-03-01,2023-03-01,20:00,20:00,Matchweek 7,Matchweek 7,Wed,Wed,Away,Home,L,W,0,2,2,0,Liverpool,Liverpool,0,2,4,15,1,6,25.0,40.0,0.0,0.13,0.0,0.33,11.0,13.6,0,0,0,0,0,0,0.8,2.6,0.8,2.6,0.23,0.18,-0.8,-0.6,-0.8,-0.6,Match Report,Match Report,73,79
481,13,Wolverhampton Wanderers,110,Tottenham,18,78,81,2023-03-04,2023-03-04,15:00,15:00,Matchweek 26,Matchweek 26,Sat,Sat,Home,Away,W,L,1,0,0,1,Tottenham,Tottenham,1,0,8,21,5,6,62.5,28.6,0.13,0.0,0.2,0.0,21.0,20.6,0,2,0,0,0,0,0.5,1.2,0.5,1.2,0.07,0.06,0.5,-1.2,0.5,-1.2,Match Report,Match Report,73,75
482,13,Wolverhampton Wanderers,110,Newcastle Utd,13,78,78,2023-03-12,2023-03-12,16:30,16:30,Matchweek 27,Matchweek 27,Sun,Sun,Away,Home,L,W,1,2,2,1,Newcastle Utd,Newcastle Utd,1,2,7,19,4,8,57.1,42.1,0.14,0.11,0.25,0.25,19.5,15.9,1,2,0,0,0,0,1.1,1.8,1.1,1.8,0.16,0.1,-0.1,0.2,-0.1,0.2,Match Report,Match Report,73,76
483,13,Wolverhampton Wanderers,110,Leeds United,8,78,76,2023-03-18,2023-03-18,15:00,15:00,Matchweek 28,Matchweek 28,Sat,Sat,Home,Away,L,W,2,4,4,2,Leeds United,Leeds United,2,4,23,11,8,4,34.8,36.4,0.09,0.36,0.25,1.0,16.1,17.7,1,2,0,0,0,0,2.7,1.6,2.7,1.6,0.12,0.15,-0.7,2.4,-0.7,2.4,Match Report,Match Report,73,73
484,13,Wolverhampton Wanderers,110,Nott'ham Forest,14,78,76,2023-04-01,2023-04-01,15:00,15:00,Matchweek 29,Matchweek 29,Sat,Sat,Away,Home,D,D,1,1,1,1,Nott'ham Forest,Nott'ham Forest,1,1,8,17,1,7,12.5,41.2,0.13,0.06,1.0,0.14,17.2,16.7,0,0,0,0,0,0,0.5,1.3,0.5,1.3,0.06,0.08,0.5,-0.3,0.5,-0.3,Match Report,Match Report,73,73
485,13,Wolverhampton Wanderers,110,Chelsea,5,78,84,2023-04-08,2023-04-08,15:00,15:00,Matchweek 30,Matchweek 30,Sat,Sat,Home,Away,W,L,1,0,0,1,Chelsea,Chelsea,1,0,9,13,4,1,44.4,7.7,0.11,0.0,0.25,0.0,24.2,16.7,0,0,0,0,0,0,0.6,1.1,0.6,1.1,0.06,0.09,0.4,-1.1,0.4,-1.1,Match Report,Match Report,73,73
486,13,Wolverhampton Wanderers,110,Brentford,1925,78,74,2023-04-15,2023-04-15,15:00,15:00,Matchweek 31,Matchweek 31,Sat,Sat,Home,Away,W,L,2,0,0,2,Brentford,Brentford,2,0,11,10,9,3,81.8,30.0,0.18,0.0,0.22,0.0,18.4,15.6,0,0,0,0,0,0,0.8,1.1,0.8,1.1,0.07,0.12,1.2,-1.1,1.2,-1.1,Match Report,Match Report,73,67
487,13,Wolverhampton Wanderers,110,Leicester City,95,78,78,2023-04-22,2023-04-22,15:00,15:00,Matchweek 32,Matchweek 32,Sat,Sat,Away,Home,L,W,1,2,2,1,Leicester City,Leicester City,1,2,16,14,3,6,18.8,42.9,0.06,0.07,0.33,0.17,20.7,19.0,2,0,0,1,0,1,0.9,2.4,0.9,1.6,0.06,0.12,0.1,-0.4,0.1,-0.6,Match Report,Match Report,73,77
488,13,Wolverhampton Wanderers,110,Crystal Palace,1799,78,76,2023-04-25,2023-04-25,19:30,19:30,Matchweek 33,Matchweek 33,Tue,Tue,Home,Away,W,L,2,0,0,2,Crystal Palace,Crystal Palace,1,0,8,14,2,4,25.0,28.6,0.0,0.0,0.0,0.0,17.0,18.3,0,0,1,0,1,0,1.4,0.8,0.6,0.8,0.07,0.06,-0.4,-0.8,-0.6,-0.8,Match Report,Match Report,73,70
489,13,Wolverhampton Wanderers,110,Brighton,1808,78,75,2023-04-29,2023-04-29,15:00,15:00,Matchweek 34,Matchweek 34,Sat,Sat,Away,Home,L,W,0,6,6,0,Brighton,Brighton,0,6,10,22,2,8,20.0,36.4,0.0,0.27,0.0,0.75,18.7,16.5,0,0,0,0,0,0,0.8,3.3,0.8,3.3,0.08,0.15,-0.8,2.7,-0.8,2.7,Match Report,Match Report,73,70
490,13,Wolverhampton Wanderers,110,Aston Villa,2,78,79,2023-05-06,2023-05-06,15:00,15:00,Matchweek 35,Matchweek 35,Sat,Sat,Home,Away,W,L,1,0,0,1,Aston Villa,Aston Villa,1,0,6,16,2,3,33.3,18.8,0.17,0.0,0.5,0.0,17.6,16.0,0,1,0,0,0,0,0.8,1.5,0.8,1.5,0.13,0.09,0.2,-1.5,0.2,-1.5,Match Report,Match Report,73,72
