,UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best Role,Best Duty,Best Pos,Acceleration,Aerial Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command of Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First Touch,Flair,Free Kick Taking,Handling,Heading,Jumping Reach,Kicking,Leadership,Long Shots,Long Throws,Marking,Fitness,Off the Ball,One vs One,Pace,Passing,Penalty Taking,Positioning,Punching,Reflexes,Rushing Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work Rate,Unnamed: 0,fm,normal
3644,43500283,Wnt,Mattia Florio,2003-09-05,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"AML,AMC,ST",180,73 kg,18,€16K - €160K,"€1,100 p/m",-,-,,0,-,Creative,-,Inverted Winger,Support,AML,55,10,50,50,60,60,45,5,15,35,50,40,50,65,60,50,5,35,60,60,50,10,40,40,15,40,50,30,20,55,40,15,50,60,50,30,10,10,10,50,35,25,65,55,10,55,50,57,Verona,Hellas Verona
3645,43500821,Wnt,Filippo Terracciano,2003-02-08,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,"DR,WBR,MR",184,79 kg,19,€8.8M - €10.5M,"€60,000 p/m",1,-,U21,0,-,Physical,-,Wing-Back,Defend,DR,70,10,65,65,55,65,65,10,5,50,55,25,60,60,65,60,10,40,45,35,25,15,50,65,10,35,40,55,60,60,65,10,70,60,25,60,5,10,10,75,60,60,60,60,15,50,65,57,Verona,Hellas Verona
3646,2000098391,Yth,Giovanni Scalco,2004-09-23,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DR,WBR",175,65 kg,17,€2.5K - €24K,"€1,100 p/m",-,-,,0,-,Leader,-,No-Nonsense Full-Back,Defend,DR,65,10,75,50,40,40,45,15,15,40,25,25,35,55,70,35,15,20,50,50,5,5,40,25,15,55,30,35,40,65,20,15,45,40,20,45,20,10,10,40,25,55,40,40,15,35,40,57,Verona,Hellas Verona
3647,2000145727,Yth,Fabio Basilisco,2005-08-20,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DM,MC",184,70 kg,16,€60K - €600K,"€1,100 p/m",-,-,,0,-,Technical,-,Central Midfielder,Support,MC,65,5,65,65,40,35,40,5,10,35,30,30,30,65,65,35,15,25,65,25,30,10,25,55,15,10,50,30,50,35,30,5,65,55,15,50,20,10,20,35,30,65,35,65,10,55,55,57,Verona,Hellas Verona
3648,2000145718,Wnt,Mattia Golin,2005-02-11,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,DC,191,79 kg,17,€140K - €1.4M,"€1,100 p/m",-,-,,0,-,Technical,-,Central Defender,Defend,DC,70,5,30,60,55,40,45,5,15,30,35,30,20,45,55,10,5,10,40,25,20,20,70,60,5,30,30,10,70,35,35,10,55,40,10,35,5,15,10,50,40,60,35,35,10,35,40,57,Verona,Hellas Verona
3649,2000022075,Loa,Ayman El Wafi,2004-05-11,MAR,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,DC,187,78 kg,18,€6K - €60K,"€1,100 p/m",-,-,,0,-,Technical,-,Central Defender,Cover,DC,50,10,50,60,60,35,45,10,15,25,30,20,10,60,35,15,15,10,35,25,20,5,65,55,15,40,30,15,65,40,30,10,65,35,5,40,5,15,5,30,30,60,30,20,5,25,35,57,Verona,Hellas Verona
3650,2000098019,Loa,Filippo Ogliani,2005-03-04,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Fairly Strong,GK,183,69 kg,17,€4.5K - €45K,"€1,100 p/m",-,-,,0,-,Distributor,-,Goalkeeper,Defend,GK,40,65,40,40,45,30,75,45,40,15,45,20,10,65,85,5,50,5,5,5,25,45,5,60,65,5,5,15,15,75,10,55,45,50,10,45,40,55,35,15,20,10,30,5,25,25,25,57,Verona,Hellas Verona
3651,2000098024,Wnt,Francesco Zanetti,2005-03-31,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Either,Very Strong,Strong,"DR,WBR",173,64 kg,17,€45K - €425K,"€1,100 p/m",-,-,,0,-,Technical,-,Full-Back,Defend,DR,65,10,65,50,40,40,45,15,10,25,50,15,30,40,35,35,5,25,65,40,5,10,40,35,10,20,20,25,45,70,35,20,45,45,10,25,10,10,15,70,30,65,30,45,10,15,45,57,Verona,Hellas Verona
3652,2000145728,Wnt,Brandon Medina,2005-06-22,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,"AMC,ST",183,71 kg,17,€50K - €475K,"€1,100 p/m",-,-,,0,-,Creative,-,Attacking Midfielder,Attack,AMC,65,20,40,60,45,20,35,10,15,20,35,30,15,45,80,65,5,65,60,65,30,10,35,40,5,50,35,20,5,60,25,5,60,60,30,40,20,5,15,40,30,25,35,65,15,65,40,57,Verona,Hellas Verona
3653,2000032507,,J-Renson Ebengue,2003-01-09,FRA,Italian Serie A,Hellas Verona,Italy (Serie A),Left,Weak,Very Strong,"DL,DC",191,83 kg,19,€2.5K - €24K,"€1,800 p/m",-,-,,0,-,Physical,-,No-Nonsense Full-Back,Defend,DL,55,5,40,45,45,55,50,20,10,40,45,25,30,40,60,30,5,25,40,35,30,15,55,60,5,30,30,40,45,60,30,15,55,45,35,45,10,5,5,50,55,45,50,35,15,35,45,57,Verona,Hellas Verona
3654,2000145722,Loa,Tiberiu Ciontoş,2005-01-09,ROU,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"MR,ML,MC",189,75 kg,17,€0 - €55K,"€1,100 p/m",-,-,,0,-,Leader,-,Winger,Support,MR,70,5,45,55,20,35,20,15,10,20,20,25,35,30,70,40,15,35,45,50,30,5,30,75,5,40,40,30,30,50,30,15,65,40,5,30,10,10,15,45,25,30,40,40,15,55,60,57,Verona,Hellas Verona
3655,2000102376,Loa,Roberto Vranjeś,2005-01-30,SWE,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"MC,AMR,AML,AMC",190,73 kg,17,€18K - €180K,"€1,100 p/m",1,-,,0,-,Physical,-,Winger,Support,AMR,65,10,40,60,35,60,30,10,10,30,35,30,35,35,60,50,5,30,50,40,30,5,25,75,10,20,30,20,15,60,40,5,55,45,30,20,15,10,15,40,35,20,40,55,15,45,40,57,Verona,Hellas Verona
3656,2000099149,Loa,Aiman Riahi,2004-01-21,MAR,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,MC,183,77 kg,18,€45K - €130K,"€1,800 p/m",4,-,,0,-,Intelligent,-,Central Midfielder,Defend,MC,50,10,45,55,50,45,55,10,15,50,60,35,40,55,35,45,10,30,50,35,30,5,50,50,10,35,35,30,40,45,55,5,55,50,35,50,5,10,15,55,45,50,65,40,10,50,60,57,Verona,Hellas Verona
3657,2000019550,Loa,Almamy Camara,2004-01-15,GUI,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DR,WBR",176,78 kg,18,€14K - €150K,"€1,100 p/m",-,-,U20,0,-,Physical,-,No-Nonsense Full-Back,Defend,DR,65,10,65,65,45,50,55,5,15,40,45,20,45,35,30,45,5,25,45,30,25,5,35,45,5,40,30,40,45,70,40,5,55,40,25,50,15,20,5,45,60,50,50,35,10,35,50,57,Verona,Hellas Verona
3658,2000145719,Yth,Stefano Dalla Riva,2005-10-17,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Very Weak,Very Strong,"DM,MC",181,66 kg,16,€110K - €1.1M,"€1,100 p/m",-,-,,0,-,Technical,-,Central Midfielder,Attack,MC,70,5,50,70,35,40,40,20,10,20,40,30,35,70,85,20,5,40,70,35,35,5,35,45,5,20,55,5,45,75,45,15,70,70,5,25,10,5,5,35,35,70,40,70,15,70,40,57,Verona,Hellas Verona
3659,2000098331,Loa,Michele Garnero,2005-01-07,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,ST,175,66 kg,17,€16K - €160K,"€1,100 p/m",-,-,,0,-,Physical,-,Poacher,Attack,ST,70,10,30,70,45,35,20,15,10,50,15,30,25,25,55,65,5,70,55,40,30,15,70,20,15,5,30,10,10,60,60,5,70,35,40,10,15,10,15,25,35,15,30,45,5,15,35,57,Verona,Hellas Verona
3660,2000096276,Wnt,Alessio Piantedosi,2005-05-31,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left,Reasonable,Very Strong,"DL,WBL",184,73 kg,17,€190K - €1.9M,"€1,100 p/m",-,-,U19,0,-,Technical,-,Full-Back,Defend,DL,70,15,40,70,35,45,45,15,10,45,40,30,40,70,15,35,15,30,45,45,20,5,40,55,15,35,20,35,40,50,30,15,50,40,15,35,10,15,10,40,20,70,50,35,10,40,55,57,Verona,Hellas Verona
3661,2000022983,Loa,Denis Cazzadori,2004-03-16,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"AMR,AML,AMC,ST",175,70 kg,18,€3K - €30K,"€1,100 p/m",-,-,,0,-,Physical,-,Winger,Support,AMR,60,5,35,50,45,40,30,5,10,55,35,20,35,40,50,45,15,45,40,30,25,15,45,35,10,35,25,20,20,45,55,20,60,35,35,20,10,10,20,45,35,25,25,35,15,30,75,57,Verona,Hellas Verona
3662,2000035013,Loa,Joselito,2004-02-09,ESP,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,"DM,MC,AMC",178,70 kg,18,€40K - €110K,"€1,100 p/m",-,-,,0,-,Leader,-,Mezzala,Support,MC,65,10,70,65,20,30,35,5,5,15,35,15,25,45,80,35,15,30,50,55,25,10,5,50,15,50,25,5,35,35,35,5,60,55,15,30,5,5,10,40,25,65,35,50,5,45,60,57,Verona,Hellas Verona
3663,2000021408,Loa,Elia Boseggia,2004-02-06,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,GK,186,76 kg,18,€0 - €100K,"€1,100 p/m",-,-,,0,-,Assertive,-,Goalkeeper,Defend,GK,40,50,55,50,35,35,35,35,50,35,40,10,10,70,85,10,50,5,5,10,35,70,5,40,50,5,5,15,15,55,15,35,40,20,10,45,40,70,65,5,25,5,35,10,55,30,30,57,Verona,Hellas Verona
3664,2000021417,Yth,Sebastiano Verzini,2004-04-29,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,MC,181,70 kg,18,€22K - €65K,"€1,100 p/m",-,-,,0,-,Leader,-,Mezzala,Support,MC,60,15,60,45,25,30,20,15,15,35,15,25,10,50,60,20,10,25,60,25,25,10,15,35,5,50,50,5,40,60,30,20,50,65,25,30,5,10,15,40,20,45,35,65,10,50,60,57,Verona,Hellas Verona
3665,2000145731,Loa,Serdan Dzaferi,2005-02-13,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,ST,181,71 kg,17,€3K - €30K,"€1,100 p/m",-,-,,0,-,Physical,-,Poacher,Attack,ST,65,15,45,65,55,30,35,15,10,25,30,25,10,40,20,45,15,65,55,30,25,10,65,50,10,40,30,10,20,30,65,10,65,25,5,15,20,5,15,35,30,10,25,30,10,15,30,57,Verona,Hellas Verona
3666,2000205568,Yth,Alphadjo Cissè,2006-01-01,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,"MC,AMC",172,59 kg,16,€0 - €50K,"€1,100 p/m",-,-,,0,-,Technical,-,Mezzala,Support,MC,65,15,25,65,35,30,20,15,5,20,10,5,25,30,40,35,15,35,65,45,25,15,25,40,20,55,40,20,30,50,30,15,65,65,10,30,10,20,5,30,15,35,35,45,20,65,55,57,Verona,Hellas Verona
3667,43500760,,Luca Schirone,2003-02-24,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"MR,MC,AMC",178,70 kg,19,€0 - €55K,"€1,300 p/m",-,-,,0,-,Intelligent,-,Winger,Support,MR,45,5,45,45,55,35,55,15,5,35,65,55,45,50,45,45,5,45,40,50,40,10,40,35,15,35,50,35,30,40,50,5,50,45,45,35,20,15,15,60,40,40,55,40,5,45,50,57,Verona,Hellas Verona
3668,2000145724,Loa,Michael Trevisan,2005-06-14,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DC,DM,MC",177,67 kg,17,€0 - €55K,"€1,100 p/m",-,-,,0,-,Technical,-,Central Defender,Cover,DC,40,5,40,60,45,35,35,10,5,40,30,25,20,60,60,15,10,35,55,30,15,5,40,35,5,55,35,15,30,40,30,10,55,65,5,65,15,20,15,30,25,60,35,40,10,35,40,57,Verona,Hellas Verona
3669,2000145721,Loa,Paolo Gasparato,2005-04-01,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Either,Very Strong,Strong,"MR,AMR",179,66 kg,17,€26K - €75K,"€1,100 p/m",-,-,,0,-,Technical,-,Inverted Winger,Attack,MR,60,10,55,60,10,30,20,5,20,25,15,20,40,50,50,50,10,25,55,60,20,20,20,40,10,5,25,10,20,50,35,15,60,30,10,20,10,10,15,30,10,25,30,55,15,10,30,57,Verona,Hellas Verona
3670,2000136227,Yth,Riccardo Nalesso,2004-10-22,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,MC,180,67 kg,17,€2.5K - €26K,"€1,100 p/m",-,-,,0,-,Physical,-,Central Midfielder,Attack,MC,45,10,45,60,30,35,25,10,5,50,20,30,15,70,25,15,15,30,55,50,10,10,30,45,5,50,35,5,30,65,30,10,65,45,20,25,5,10,5,40,25,40,40,45,15,40,65,57,Verona,Hellas Verona
3671,2000035015,Wnt,Davide Bragantini,2003-08-17,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Weak,Very Strong,"AMR,AML",172,67 kg,18,€4K - €40K,"€1,100 p/m",-,-,,0,-,Technical,-,Inverted Winger,Support,AMR,60,10,40,55,35,50,45,10,5,45,40,50,55,50,55,60,5,40,55,50,50,15,25,25,5,35,50,20,20,45,55,15,55,55,50,25,10,5,10,45,35,20,50,45,5,45,45,57,Verona,Hellas Verona
3672,2000145715,Loa,Leonardo Personi,2005-05-25,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Weak,Very Strong,"DL,DC",181,71 kg,17,€2.5K - €24K,"€1,100 p/m",-,-,,0,-,Physical,-,Full-Back,Defend,DL,60,10,55,65,30,30,40,15,10,30,25,5,20,50,25,5,5,20,35,25,5,20,40,40,5,5,15,5,30,30,10,15,65,30,25,45,15,5,5,40,30,60,25,25,5,15,30,57,Verona,Hellas Verona
3673,2000145726,Loa,Matteo Sangiorgio,2005-02-03,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,MC,179,68 kg,17,€0 - €45K,"€1,100 p/m",-,-,,0,-,Technical,-,Mezzala,Support,MC,65,10,55,50,20,25,20,5,20,30,5,20,15,65,60,20,15,20,60,25,20,5,20,30,10,25,55,5,40,45,30,5,60,35,15,25,15,15,5,30,15,40,30,65,5,40,55,57,Verona,Hellas Verona
3674,2000124306,Loa,Alexander Eke,2005-04-03,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,ST,176,66 kg,17,€0 - €65K,"€1,100 p/m",-,-,,0,-,Technical,-,Advanced Forward,Attack,ST,60,5,40,60,40,25,10,15,10,30,25,20,20,45,15,50,20,60,60,65,5,5,40,25,5,40,15,5,5,30,40,10,60,25,30,10,10,5,10,20,25,5,20,60,15,25,25,57,Verona,Hellas Verona
3675,2000145730,Yth,Francesco Valenti,2005-06-30,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,ST,175,61 kg,16,€0 - €75K,"€1,100 p/m",-,-,,0,-,Intelligent,-,Poacher,Attack,ST,60,10,25,60,40,25,15,10,15,40,15,10,15,50,60,60,15,60,55,50,20,5,60,25,15,40,5,5,5,55,55,5,55,20,35,20,5,5,10,20,15,20,20,45,15,15,25,57,Verona,Hellas Verona
3676,2000205596,Loa,Siren Diao,2005-01-21,ESP,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Weak,Very Strong,ST,179,67 kg,17,€0 - €85K,"€1,100 p/m",-,-,,0,-,Technical,-,Poacher,Attack,ST,65,10,40,40,35,30,15,15,15,40,25,25,30,30,60,50,10,65,45,55,25,20,65,30,5,45,20,5,10,60,65,20,55,30,15,15,10,15,10,55,15,5,25,40,15,30,30,57,Verona,Hellas Verona
3677,2000145713,Loa,Paolo Budau,2005-02-18,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,GK,195,81 kg,17,€18K - €50K,"€1,100 p/m",-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,40,60,55,70,35,20,40,30,25,20,40,15,15,45,75,5,25,15,10,5,15,55,5,75,10,15,10,5,5,90,10,20,15,40,5,40,45,60,35,5,35,10,20,5,35,15,15,57,Verona,Hellas Verona
3678,2000145714,Yth,Pietro Spadiliero,2005-11-16,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DR,WBR",175,64 kg,16,€0 - €65K,"€1,100 p/m",-,-,,0,-,Technical,-,Full-Back,Defend,DR,55,5,55,45,40,40,40,15,5,25,30,20,45,60,35,35,5,15,45,25,10,5,35,50,5,50,15,35,40,45,25,15,45,35,10,30,15,5,15,40,30,60,40,45,10,40,40,57,Verona,Hellas Verona
3679,2000145716,Loa,Riccardo Marchesini,2005-01-07,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"DR,DC",184,73 kg,17,€0 - €50K,"€1,100 p/m",-,-,,0,-,Physical,-,Full-Back,Defend,DR,60,20,25,65,35,30,35,5,10,15,35,15,15,70,65,25,15,15,30,25,10,15,40,50,15,5,20,25,50,55,5,10,50,30,5,45,5,15,15,20,30,55,25,25,10,10,30,57,Verona,Hellas Verona
3680,2000145720,Loa,Davide Squarzoni,2005-05-10,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Weak,Very Strong,"ML,MC",177,63 kg,17,€0 - €40K,"€1,100 p/m",-,-,,0,-,Physical,-,Winger,Support,ML,65,10,25,65,25,25,5,5,15,15,25,20,30,45,60,25,10,25,50,25,15,5,5,25,15,45,30,10,20,75,15,15,65,35,5,10,10,15,10,30,15,25,30,65,10,50,50,57,Verona,Hellas Verona
3681,2000125333,Loa,Nicolò Marchetti,2005-04-28,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,GK,196,81 kg,17,€16K - €50K,"€1,100 p/m",-,-,,0,-,Assertive,-,Goalkeeper,Defend,GK,50,60,25,55,15,20,35,45,35,20,15,15,15,60,15,5,30,10,5,10,35,60,5,70,50,15,5,5,5,40,15,30,50,50,15,30,25,55,60,5,20,5,20,5,30,15,15,57,Verona,Hellas Verona
3682,2000101707,Loa,Valerio Minnocci,2004-04-29,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"MR,MC,AMR,AMC",177,72 kg,18,€3.5K - €35K,"€1,100 p/m",15,1,,0,-,Intelligent,-,Winger,Support,MR,60,5,40,50,60,45,40,20,10,50,60,35,40,55,35,45,10,40,45,35,25,10,35,40,10,25,35,25,25,45,60,15,50,60,35,40,5,5,15,55,45,30,65,40,5,50,45,57,Verona,Hellas Verona
3683,2000090367,,Wiktor Matyjewicz,2004-01-11,POL,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,DC,185,75 kg,18,€500 - €5K,€850 p/m,29,1,,0,-,Physical,-,Central Defender,Defend,DC,45,10,75,45,50,40,40,15,5,55,45,15,35,45,45,25,5,30,40,30,15,15,50,55,5,40,15,15,50,70,40,10,45,45,40,55,15,15,5,40,55,55,55,40,15,40,55,57,Verona,Hellas Verona
3684,2000205854,Loa,Davide Zanoni,2005-03-25,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,"MR,MC",177,66 kg,17,€0 - €40K,"€1,100 p/m",-,-,,0,-,Technical,-,Winger,Support,MR,50,10,40,45,20,15,30,15,5,25,25,20,30,30,75,30,5,5,65,25,20,15,20,50,5,55,30,20,30,60,30,15,30,65,5,20,15,5,5,40,15,35,30,65,20,50,55,57,Verona,Hellas Verona
3685,43373702,Wnt,Lorenzo Bertini,2001-08-17,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,AML,192,78 kg,20,€16K - €150K,"€2,700 p/m",16,1,,0,-,Creative,-,Inverted Winger,Support,AML,60,5,50,60,60,55,45,10,15,50,45,60,55,50,60,60,15,50,55,70,65,10,30,50,20,40,60,40,20,50,60,5,55,50,50,20,5,10,15,50,40,20,45,65,5,55,50,57,Verona,Hellas Verona
3686,2000205571,Loa,Tommaso Formichetti,2005-02-22,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,MC,172,62 kg,17,€2K - €22K,"€1,100 p/m",-,-,,0,-,Creative,-,Central Midfielder,Attack,MC,60,10,75,45,30,10,30,5,10,20,25,30,20,70,80,30,5,15,70,35,30,5,20,35,10,30,60,5,50,75,45,5,55,55,5,20,15,5,10,30,20,35,40,55,5,55,55,57,Verona,Hellas Verona
3687,2000205844,Yth,Richi Agbonifo,2006-08-01,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Weak,ST,182,64 kg,15,€0 - €60K,"€1,100 p/m",-,-,,0,-,Physical,-,Poacher,Attack,ST,60,15,70,55,40,20,20,10,15,35,15,5,5,30,25,50,10,50,45,45,15,5,60,45,5,45,20,5,5,75,20,10,55,20,15,5,5,5,5,15,30,5,15,40,15,20,15,57,Verona,Hellas Verona
3688,2000205845,Yth,Elia Caneva,2006-06-11,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,"DR,DC",176,64 kg,16,€20K - €60K,"€1,100 p/m",-,-,,0,-,Technical,-,Full-Back,Defend,DR,55,15,30,50,25,30,35,5,15,15,30,20,30,45,80,25,5,25,35,25,5,5,55,55,5,15,5,25,60,45,10,10,50,30,20,55,5,5,10,20,30,60,15,30,15,30,30,57,Verona,Hellas Verona
3689,2000205846,Yth,Marco Dalle Pezze,2006-04-03,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,MC,167,55 kg,16,€0 - €40K,"€1,100 p/m",-,-,,0,-,Physical,-,Central Midfielder,Attack,MC,50,5,30,60,25,20,20,20,5,20,5,15,5,55,80,10,15,20,60,25,15,5,15,10,15,35,35,5,10,75,10,15,60,60,5,10,5,15,5,25,5,25,25,45,5,60,50,57,Verona,Hellas Verona
3690,2000205847,Yth,Davide De Battisti,2006-03-21,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Left Only,Very Weak,Very Strong,"DL,DC",182,67 kg,16,€2K - €18K,"€1,100 p/m",-,-,,0,-,Physical,-,No-Nonsense Full-Back,Defend,DL,65,15,60,60,15,25,35,5,5,15,25,5,5,60,65,5,20,5,30,25,10,15,40,45,5,30,15,5,50,70,20,5,50,25,5,55,5,10,10,50,30,55,25,25,10,15,25,57,Verona,Hellas Verona
3691,2000205853,Yth,Matteo Spagnolli,2006-06-30,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,"MC,AMC",174,58 kg,15,€20K - €55K,"€1,100 p/m",-,-,,0,-,Technical,-,Central Midfielder,Attack,MC,65,10,60,65,25,25,30,5,10,40,15,20,10,50,25,10,5,10,65,60,5,5,20,25,15,5,25,5,15,35,30,15,65,65,5,25,15,15,10,30,20,10,30,50,10,35,50,57,Verona,Hellas Verona
3692,2000226313,Yth,Angelo Preta,2005-08-12,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,DC,187,73 kg,16,€24K - €75K,"€1,100 p/m",-,-,,0,-,Physical,-,Central Defender,Defend,DC,35,10,50,55,40,25,35,5,5,20,15,20,5,60,35,5,10,5,25,25,10,15,60,40,10,35,20,20,65,50,15,15,50,25,20,45,15,15,5,25,30,40,20,20,15,5,25,57,Verona,Hellas Verona
3693,2000226314,Loa,Karlson Nwanege,2005-04-28,SWE,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,DC,184,72 kg,17,€0 - €55K,"€1,100 p/m",-,-,,0,-,Physical,-,Central Defender,Defend,DC,55,15,55,55,45,20,30,5,10,20,35,10,5,50,45,5,20,5,20,25,5,10,40,55,5,20,5,15,60,60,5,10,50,15,15,55,15,15,20,25,30,30,15,15,10,5,20,57,Verona,Hellas Verona
3694,2000226315,Yth,Sabin Mateescu,2005-06-29,ROU,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Weak,ST,181,68 kg,16,€2K - €18K,"€1,100 p/m",-,-,,0,-,Technical,-,Poacher,Attack,ST,60,5,75,40,35,25,20,5,15,25,25,20,20,35,35,45,15,65,65,40,20,10,60,45,5,20,5,5,10,50,60,5,50,25,5,25,15,5,10,25,30,5,20,40,15,10,25,57,Verona,Hellas Verona
3695,43023874,,Alessandro Berardi,1991-01-16,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,GK,185,80 kg,31,€0 - €75K,"€23,500 p/m",85,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,45,65,65,65,60,60,65,60,60,60,60,15,10,60,70,15,60,5,20,25,5,55,20,55,45,30,5,10,5,50,20,50,40,20,20,60,65,70,55,70,50,5,60,20,50,20,60,57,Verona,Hellas Verona
3696,2000205850,Yth,Enrico Lovato,2006-01-09,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right Only,Very Strong,Very Weak,GK,182,65 kg,16,€0 - €28K,"€1,100 p/m",-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,50,55,25,60,25,25,65,20,30,25,15,10,15,40,40,5,25,5,15,10,15,65,5,30,50,15,10,5,15,80,15,30,50,20,15,25,25,65,30,5,15,10,25,5,45,20,20,57,Verona,Hellas Verona
3697,43500029,,Federico Caia,2003-04-21,ITA,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Reasonable,ST,178,72 kg,19,€22K - €65K,"€1,400 p/m",4,-,,0,-,Physical,-,Target Forward,Support,ST,40,15,35,40,30,60,55,20,10,40,50,15,20,50,35,35,15,55,35,30,15,5,55,60,10,35,25,30,20,50,45,15,50,40,35,45,10,5,10,55,50,25,55,35,20,30,40,57,Verona,Hellas Verona
3698,2000097159,,Sebastian Larsen,2004-05-25,DEN,Italian Serie A,Hellas Verona,Italy (Serie A),Right,Very Strong,Fairly Strong,"DR,WBR",176,64 kg,18,€4.5K - €45K,"€2,300 p/m",12,-,,0,-,Intelligent,-,Full-Back,Defend,DR,35,15,35,55,55,50,50,15,10,55,40,30,35,75,80,40,10,35,40,45,15,15,50,35,10,30,25,30,50,65,30,10,55,55,15,55,10,5,10,45,30,60,50,45,15,55,55,57,Verona,Hellas Verona
