Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Unnamed: 23_level_0,Unnamed: 24_level_0,Expected,Expected.1,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 32_level_0,90s,Att,Pos,Squad,Player,Pass/90,Shot_Accuracy,Pass_Accuracy
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
1876,Jeison Murillo,co COL,DF,Sampdoria,it Serie A,30,1992,11.7,456,557,81.9,9153,3324,145,159,91.2,254,286,88.8,55,97,56.7,0,0.0,0.1,0.0,2,30,1,0,35,Matches,11.7,557.0,DF,Sampdoria,Jeison Murillo,47.60683760683761,35.2,81.9
1877,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,28,1994,32.6,472,827,57.1,6327,1330,307,426,72.1,125,257,48.6,18,49,36.7,3,2.1,1.7,+0.9,21,43,6,0,60,Matches,32.6,827.0,FW,Mallorca,Vedat Muriqi,25.3680981595092,,57.1
1878,Jacob Murphy,eng ENG,FW,Newcastle Utd,eng Premier League,27,1995,13.9,296,448,66.1,4516,1252,177,219,80.8,89,131,67.9,18,40,45.0,2,2.8,3.1,-0.8,19,20,26,4,57,Matches,13.9,448.0,FW,Newcastle Utd,Jacob Murphy,32.23021582733813,,66.1
1879,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,27,1994,8.7,254,331,76.7,4454,2064,114,126,90.5,112,137,81.8,23,53,43.4,0,0.1,0.3,-0.1,2,21,4,3,27,Matches,8.7,331.0,DF,Sampdoria,Nicola Murru,38.04597701149426,,76.7
1880,Yunus Musah,us USA,MF,Valencia,es La Liga,19,2002,23.4,604,771,78.3,10218,2277,293,348,84.2,252,296,85.1,43,64,67.2,2,1.8,1.8,+0.2,16,52,12,4,93,Matches,23.4,771.0,MF,Valencia,Yunus Musah,32.94871794871795,37.9,78.3
1881,Jamal Musiala,de GER,"MF,FW",Bayern Munich,de Bundesliga,19,2003,24.4,857,1018,84.2,12410,2603,490,553,88.6,303,332,91.3,31,47,66.0,10,6.6,5.4,+3.4,52,67,37,3,124,Matches,24.4,1018.0,"MF,FW",Bayern Munich,Jamal Musiala,41.72131147540984,,84.2
1882,Juan Musso,ar ARG,GK,Atalanta,it Serie A,28,1994,23.1,513,705,72.8,14449,10079,93,93,100.0,243,246,98.8,174,360,48.3,0,0.1,0.0,-0.1,1,0,0,0,0,Matches,23.1,705.0,GK,Atalanta,Juan Musso,30.51948051948052,,72.8
1883,Marlon Mustapha,at AUT,"FW,MF",Mainz 05,de Bundesliga,21,2001,0.8,13,23,56.5,182,76,7,12,58.3,5,9,55.6,0,0,,0,0.3,0.0,-0.3,1,1,1,0,2,Matches,0.8,23.0,"FW,MF",Mainz 05,Marlon Mustapha,28.75,,56.5
1884,Yvon Mvogo,ch SUI,GK,Lorient,fr Ligue 1,28,1994,20.1,466,622,74.9,12098,8637,114,114,100.0,211,211,100.0,136,287,47.4,0,0.0,0.0,0.0,0,5,0,0,0,Matches,20.1,622.0,GK,Lorient,Yvon Mvogo,30.945273631840795,,74.9
1885,Enock Mwepu,zm ZAM,"FW,MF",Brighton,eng Premier League,24,1998,2.4,61,78,78.2,819,126,42,50,84.0,15,17,88.2,3,5,60.0,1,0.5,0.2,+0.5,3,5,2,0,6,Matches,2.4,78.0,"FW,MF",Brighton,Enock Mwepu,32.5,,78.2
1886,Francisco Mwepu,zm ZAM,FW,Cádiz,es La Liga,22,2000,0.2,4,4,100.0,60,6,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,0.2,4.0,FW,Cádiz,Francisco Mwepu,20.0,,100.0
1887,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,23,1999,29.5,966,1292,74.8,15199,5874,509,585,87.0,365,477,76.5,63,147,42.9,0,1.2,0.9,-1.2,19,84,21,11,100,Matches,29.5,1292.0,DF,Everton,Vitaliy Mykolenko,43.79661016949152,,74.8
1888,Joakim Mæhle,dk DEN,"DF,MF",Atalanta,it Serie A,25,1997,24.5,1188,1455,81.6,16528,5309,737,818,90.1,358,439,81.5,45,84,53.6,3,2.9,2.9,+0.1,37,71,46,10,137,Matches,24.5,1455.0,"DF,MF",Atalanta,Joakim Mæhle,59.38775510204081,,81.6
1889,Obite N'Dicka,ci CIV,DF,Eint Frankfurt,de Bundesliga,22,1999,29.9,1563,1815,86.1,26918,10983,683,736,92.8,750,834,89.9,108,199,54.3,0,0.2,0.3,-0.2,3,74,3,0,94,Matches,29.9,1815.0,DF,Eint Frankfurt,Obite N'Dicka,60.70234113712375,,86.1
1890,Nathan N'Goumou,fr FRA,FW,Toulouse,fr Ligue 1,22,2000,1.0,25,30,83.3,352,110,18,22,81.8,5,6,83.3,1,1,100.0,0,0.3,0.4,-0.3,1,2,4,1,5,Matches,1.0,30.0,FW,Toulouse,Nathan N'Goumou,30.0,,83.3
1891,Nathan N'Goumou,fr FRA,FW,Gladbach,de Bundesliga,22,2000,7.7,166,226,73.5,2186,587,108,127,85.0,39,59,66.1,8,12,66.7,0,0.3,0.7,-0.3,3,3,7,5,14,Matches,7.7,226.0,FW,Gladbach,Nathan N'Goumou,29.35064935064935,,73.5
1892,Stanley N'Soki,fr FRA,DF,Hoffenheim,de Bundesliga,23,1999,14.3,652,796,81.9,11918,4902,262,299,87.6,314,358,87.7,63,116,54.3,0,0.3,0.5,-0.3,3,62,3,0,64,Matches,14.3,796.0,DF,Hoffenheim,Stanley N'Soki,55.66433566433566,,81.9
1893,Herculano Nabian,pt POR,MF,Empoli,it Serie A,18,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,0.0,MF,Empoli,Herculano Nabian,,,
1894,Nacho,es ESP,DF,Real Madrid,es La Liga,32,1990,18.2,1085,1184,91.6,16750,5906,577,612,94.3,427,454,94.1,53,74,71.6,1,0.9,0.7,+0.1,12,79,8,1,75,Matches,18.2,1184.0,DF,Real Madrid,Nacho,65.05494505494505,,91.6
1895,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,de Bundesliga,22,2000,5.3,225,282,79.8,3486,1202,130,149,87.2,80,100,80.0,12,26,46.2,0,0.3,0.2,-0.3,4,17,5,1,22,Matches,5.3,282.0,"DF,MF",Stuttgart,Nikolas Nartey,53.20754716981132,,79.8
1896,Juanjo Narváez,co COL,"MF,FW",Valladolid,es La Liga,27,1995,1.6,25,36,69.4,270,31,18,22,81.8,5,7,71.4,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,1.6,36.0,"MF,FW",Valladolid,Juanjo Narváez,22.5,,69.4
1897,Matija Nastasić,rs SRB,DF,Mallorca,es La Liga,29,1993,10.1,238,298,79.9,5007,2120,75,87,86.2,128,137,93.4,35,70,50.0,0,0.0,0.2,0.0,0,24,4,0,25,Matches,10.1,298.0,DF,Mallorca,Matija Nastasić,29.504950495049503,,79.9
1898,Roberto Navarro,es ESP,"MF,FW",Real Sociedad,es La Liga,20,2002,3.9,99,138,71.7,1345,382,60,73,82.2,22,35,62.9,8,13,61.5,0,1.2,1.1,-1.2,12,8,3,0,13,Matches,3.9,138.0,"MF,FW",Real Sociedad,Roberto Navarro,35.38461538461539,,71.7
1899,Jesús Navas,es ESP,"DF,FW",Sevilla,es La Liga,36,1985,22.0,1000,1332,75.1,17177,4865,492,549,89.6,394,517,76.2,93,177,52.5,0,2.8,3.2,-2.8,26,60,46,14,99,Matches,22.0,1332.0,"DF,FW",Sevilla,Jesús Navas,60.54545454545455,,75.1
1900,Keylor Navas,cr CRC,GK,Nott'ham Forest,eng Premier League,35,1986,17.0,306,534,57.3,10310,8282,29,29,100.0,136,137,99.3,141,363,38.8,0,0.0,0.0,0.0,0,7,0,0,1,Matches,17.0,534.0,GK,Nott'ham Forest,Keylor Navas,31.41176470588235,,57.3
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
1901,Michel Ndary Adopo,fr FRA,"MF,DF",Torino,it Serie A,22,2000,2.9,122,141,86.5,1816,492,66,75,88.0,49,55,89.1,5,6,83.3,0,0.0,0.1,0.0,1,8,0,0,10,Matches,2.9,141.0,"MF,DF",Torino,Michel Ndary Adopo,48.62068965517241,,86.5
1902,Youssouf Ndayishimiye,bi BDI,"MF,DF",Nice,fr Ligue 1,23,1998,6.3,337,374,90.1,6228,1553,130,139,93.5,165,178,92.7,35,47,74.5,0,0.1,0.4,-0.1,1,32,3,1,30,Matches,6.3,374.0,"MF,DF",Nice,Youssouf Ndayishimiye,59.36507936507937,,90.1
1903,Papa Ndiaga Yade,mr MTN,"DF,MF",Troyes,fr Ligue 1,22,2000,6.3,250,347,72.0,3664,1248,151,175,86.3,72,107,67.3,16,42,38.1,2,1.3,0.8,+0.7,10,9,7,5,16,Matches,6.3,347.0,"DF,MF",Troyes,Papa Ndiaga Yade,55.07936507936508,,72.0
1904,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,25,1996,18.7,754,899,83.9,11486,2879,392,429,91.4,304,348,87.4,31,67,46.3,0,0.1,0.2,-0.1,3,49,0,0,51,Matches,18.7,899.0,MF,Leicester City,Wilfred Ndidi,48.07486631016043,,83.9
1905,Tanguy Ndombele,fr FRA,MF,Napoli,it Serie A,25,1996,9.0,504,574,87.8,6796,1666,306,336,91.1,143,154,92.9,19,29,65.5,0,0.5,0.5,-0.5,9,41,9,0,52,Matches,9.0,574.0,MF,Napoli,Tanguy Ndombele,63.77777777777778,,87.8
1906,Álvaro Negredo,es ESP,FW,Cádiz,es La Liga,36,1985,8.4,106,173,61.3,1766,383,53,77,68.8,32,48,66.7,12,28,42.9,2,2.4,1.6,-0.4,10,11,4,1,17,Matches,8.4,173.0,FW,Cádiz,Álvaro Negredo,20.59523809523809,,61.3
1907,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,22,1999,2.4,101,120,84.2,1331,213,62,69,89.9,29,34,85.3,4,7,57.1,2,1.4,1.0,+0.6,9,3,4,2,6,Matches,2.4,120.0,FW,Arsenal,Reiss Nelson,50.0,,84.2
1908,Ilija Nestorovski,mk MKD,"FW,MF",Udinese,it Serie A,32,1990,7.1,116,163,71.2,1638,309,70,92,76.1,34,44,77.3,7,11,63.6,1,0.5,0.4,+0.5,2,7,2,0,19,Matches,7.1,163.0,"FW,MF",Udinese,Ilija Nestorovski,22.95774647887324,,71.2
1909,Neto,br BRA,GK,Bournemouth,eng Premier League,33,1989,26.5,521,833,62.5,15893,12592,109,111,98.2,194,201,96.5,211,513,41.1,0,0.0,0.0,0.0,0,14,2,0,0,Matches,26.5,833.0,GK,Bournemouth,Neto,31.433962264150946,,62.5
1910,Pedro Neto,pt POR,"FW,MF",Wolves,eng Premier League,22,2000,10.7,284,384,74.0,4517,1035,165,186,88.7,83,118,70.3,27,54,50.0,0,2.1,1.6,-2.1,20,13,9,4,24,Matches,10.7,384.0,"FW,MF",Wolves,Pedro Neto,35.887850467289724,,74.0
1911,Luca Netz,de GER,DF,Gladbach,de Bundesliga,19,2003,7.8,279,348,80.2,4100,1108,161,176,91.5,99,121,81.8,11,31,35.5,3,1.2,1.0,+1.8,5,11,3,0,12,Matches,7.8,348.0,DF,Gladbach,Luca Netz,44.61538461538461,,80.2
1912,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,36,1986,12.0,449,504,89.1,10571,7280,96,96,100.0,234,238,98.3,118,169,69.8,0,0.0,0.0,0.0,0,1,0,0,1,Matches,12.0,504.0,GK,Bayern Munich,Manuel Neuer,42.0,,89.1
1913,Florian Neuhaus,de GER,MF,Gladbach,de Bundesliga,25,1997,15.6,510,644,79.2,7872,2540,282,318,88.7,183,220,83.2,30,53,56.6,0,2.3,2.3,-2.3,16,55,15,2,78,Matches,15.6,644.0,MF,Gladbach,Florian Neuhaus,41.282051282051285,20.6,79.2
1914,Rúben Neves,pt POR,MF,Wolves,eng Premier League,25,1997,33.5,1730,2106,82.1,36646,10039,578,635,91.0,824,926,89.0,312,474,65.8,1,1.6,1.5,-0.6,32,202,15,1,218,Matches,33.5,2106.0,MF,Wolves,Rúben Neves,62.865671641791046,,82.1
1915,Neymar,br BRA,"MF,FW",Paris S-G,fr Ligue 1,30,1992,17.2,1011,1262,80.1,14702,5435,568,659,86.2,297,359,82.7,71,124,57.3,11,8.8,7.4,+2.2,49,135,48,2,161,Matches,17.2,1262.0,"MF,FW",Paris S-G,Neymar,73.37209302325581,,80.1
1916,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,de Bundesliga,22,2000,9.2,70,113,61.9,881,201,50,64,78.1,12,25,48.0,3,7,42.9,0,0.3,0.3,-0.3,6,7,3,0,7,Matches,9.2,113.0,"FW,MF",Hertha BSC,Jessic Ngankam,12.282608695652176,,61.9
1917,Cyril Ngonge,be BEL,"MF,FW",Hellas Verona,it Serie A,22,2000,8.3,98,175,56.0,1450,491,53,81,65.4,34,49,69.4,8,22,36.4,1,0.6,0.6,+0.4,11,10,6,4,13,Matches,8.3,175.0,"MF,FW",Hellas Verona,Cyril Ngonge,21.08433734939759,,56.0
1918,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,eng Premier League,26,1996,12.9,265,391,67.8,5245,2626,94,103,91.3,129,183,70.5,39,90,43.3,0,0.1,0.2,-0.1,1,16,0,0,15,Matches,12.9,391.0,DF,Nott'ham Forest,Moussa Niakhate,30.31007751937985,,67.8
1919,Ibrahima Niane,sn SEN,FW,Angers,fr Ligue 1,23,1999,12.6,175,232,75.4,2553,471,93,119,78.2,55,72,76.4,10,13,76.9,0,0.5,0.6,-0.5,8,17,4,0,24,Matches,12.6,232.0,FW,Angers,Ibrahima Niane,18.41269841269841,,75.4
1920,M'Baye Niang,sn SEN,FW,Auxerre,fr Ligue 1,27,1994,16.5,188,297,63.3,2848,688,100,147,68.0,66,96,68.8,12,21,57.1,0,0.6,0.6,-0.6,7,13,7,1,30,Matches,16.5,297.0,FW,Auxerre,M'Baye Niang,18.0,,63.3
1921,Tanguy Nianzou,fr FRA,DF,Sevilla,es La Liga,20,2002,15.2,676,772,87.6,12120,4079,255,280,91.1,378,403,93.8,39,73,53.4,0,0.0,0.2,0.0,1,58,0,0,66,Matches,15.2,772.0,DF,Sevilla,Tanguy Nianzou,50.78947368421053,,87.6
1922,Rasmus Nicolaisen,dk DEN,DF,Toulouse,fr Ligue 1,25,1997,33.3,1484,1763,84.2,29502,11304,479,556,86.2,790,870,90.8,188,289,65.1,2,0.8,0.7,+1.2,5,81,3,0,114,Matches,33.3,1763.0,DF,Toulouse,Rasmus Nicolaisen,52.94294294294295,,84.2
1923,Hans Nicolussi Caviglia,it ITA,MF,Salernitana,it Serie A,22,2000,6.5,184,248,74.2,3241,951,74,90,82.2,83,105,79.0,17,29,58.6,0,0.0,0.1,0.0,2,21,0,0,19,Matches,6.5,248.0,MF,Salernitana,Hans Nicolussi Caviglia,38.15384615384615,,74.2
1924,Florian Niederlechner,de GER,"FW,MF",Augsburg,de Bundesliga,31,1990,10.1,118,200,59.0,1833,417,57,89,64.0,47,67,70.1,5,16,31.3,1,0.4,0.7,+0.6,5,13,6,0,18,Matches,10.1,200.0,"FW,MF",Augsburg,Florian Niederlechner,19.8019801980198,,59.0
1925,Florian Niederlechner,de GER,FW,Hertha BSC,de Bundesliga,31,1990,8.7,95,146,65.1,1480,258,50,65,76.9,35,50,70.0,6,11,54.5,0,0.2,0.4,-0.2,4,10,2,0,11,Matches,8.7,146.0,FW,Hertha BSC,Florian Niederlechner,16.7816091954023,,65.1
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
1926,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,es La Liga,27,1994,12.2,408,520,78.5,5583,1326,257,294,87.4,117,152,77.0,18,34,52.9,1,0.7,0.5,+0.3,5,19,6,1,34,Matches,12.2,520.0,"MF,DF",Atlético Madrid,Saúl Ñíguez,42.62295081967213,,78.5
1927,Dimitris Nikolaou,gr GRE,DF,Spezia,it Serie A,23,1998,32.9,1348,1660,81.2,24411,9983,598,652,91.7,569,651,87.4,149,298,50.0,0,0.9,0.8,-0.9,10,112,6,2,105,Matches,32.9,1660.0,DF,Spezia,Dimitris Nikolaou,50.455927051671736,,81.2
1928,Fernando Niño,es ESP,"MF,FW",Villarreal,es La Liga,21,2000,0.2,5,5,100.0,62,0,4,4,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.2,5.0,"MF,FW",Villarreal,Fernando Niño,25.0,,100.0
1929,Justin Njinmah,de GER,FW,Dortmund,de Bundesliga,21,2000,0.2,0,2,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.2,2.0,FW,Dortmund,Justin Njinmah,10.0,34.1,0.0
1930,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,23,1999,12.1,205,255,80.4,2894,350,131,151,86.8,58,69,84.1,9,12,75.0,1,1.1,1.3,-0.1,9,9,6,0,15,Matches,12.1,255.0,FW,Arsenal,Eddie Nketiah,21.074380165289256,35.7,80.4
1931,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,de Bundesliga,24,1997,21.1,497,620,80.2,7415,1852,289,335,86.3,136,160,85.0,44,66,66.7,4,4.3,4.6,-0.3,39,35,28,2,71,Matches,21.1,620.0,"FW,MF",RB Leipzig,Christopher Nkunku,29.383886255924168,24.3,80.2
1932,Felix Nmecha,de GER,MF,Wolfsburg,de Bundesliga,21,2000,20.4,534,706,75.6,9025,2662,249,311,80.1,218,264,82.6,50,82,61.0,5,3.3,1.6,+1.7,20,70,11,1,86,Matches,20.4,706.0,MF,Wolfsburg,Felix Nmecha,34.6078431372549,,75.6
1933,Lukas Nmecha,de GER,FW,Wolfsburg,de Bundesliga,23,1998,10.0,133,201,66.2,1973,348,69,92,75.0,43,62,69.4,10,14,71.4,0,0.5,0.4,-0.5,6,17,5,0,18,Matches,10.0,201.0,FW,Wolfsburg,Lukas Nmecha,20.1,40.7,66.2
1934,Arnaud Nordin,fr FRA,FW,Montpellier,fr Ligue 1,24,1998,26.7,485,661,73.4,7015,1948,268,334,80.2,156,213,73.2,26,44,59.1,3,2.9,2.0,+0.1,20,28,19,3,63,Matches,26.7,661.0,FW,Montpellier,Arnaud Nordin,24.756554307116104,,73.4
1935,Riad Nouri,fr FRA,"MF,FW",Ajaccio,fr Ligue 1,37,1985,18.8,425,627,67.8,6625,2227,225,288,78.1,150,208,72.1,31,82,37.8,1,2.3,2.2,-1.3,25,33,14,12,39,Matches,18.8,627.0,"MF,FW",Ajaccio,Riad Nouri,33.35106382978724,,67.8
1936,Hugo Novoa,es ESP,"DF,FW",RB Leipzig,de Bundesliga,19,2003,2.0,77,108,71.3,1064,275,48,53,90.6,23,33,69.7,2,7,28.6,0,0.0,0.1,0.0,2,1,0,0,4,Matches,2.0,108.0,"DF,FW",RB Leipzig,Hugo Novoa,54.0,,71.3
1937,Samuel Ntanda,be BEL,MF,Sampdoria,it Serie A,17,2005,0.0,1,1,100.0,5,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,1.0,MF,Sampdoria,Samuel Ntanda,inf,,100.0
1938,Randy Nteka,ao ANG,"FW,MF",Elche,es La Liga,24,1997,8.1,118,171,69.0,1458,339,76,101,75.2,22,32,68.8,7,14,50.0,0,0.9,0.7,-0.9,6,8,3,0,13,Matches,8.1,171.0,"FW,MF",Elche,Randy Nteka,21.11111111111111,,69.0
1939,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,es La Liga,24,1997,1.3,49,65,75.4,752,155,23,31,74.2,20,21,95.2,3,6,50.0,0,0.0,0.1,0.0,1,7,1,0,6,Matches,1.3,65.0,"FW,MF",Rayo Vallecano,Randy Nteka,50.0,,75.4
1940,Alexander Nübel,de GER,GK,Monaco,fr Ligue 1,25,1996,38.0,851,1141,74.6,25434,18986,120,121,99.2,358,367,97.5,369,649,56.9,0,0.0,0.3,0.0,1,4,0,0,1,Matches,38.0,1141.0,GK,Monaco,Alexander Nübel,30.026315789473685,,74.6
1941,Matheus Nunes,pt POR,MF,Wolves,eng Premier League,23,1998,27.4,818,1028,79.6,15035,2954,387,451,85.8,290,339,85.5,119,173,68.8,1,2.2,1.3,-1.2,27,70,19,7,84,Matches,27.4,1028.0,MF,Wolves,Matheus Nunes,37.518248175182485,41.7,79.6
1942,Darwin Núñez,uy URU,FW,Liverpool,eng Premier League,23,1999,18.8,258,401,64.3,3922,852,130,184,70.7,80,117,68.4,21,30,70.0,3,5.4,2.8,-2.4,28,11,12,1,29,Matches,18.8,401.0,FW,Liverpool,Darwin Núñez,21.329787234042552,,64.3
1943,Unai Núñez,es ESP,DF,Celta Vigo,es La Liga,25,1997,35.0,1744,2023,86.2,35775,12950,501,553,90.6,1032,1124,91.8,203,316,64.2,0,0.1,0.4,-0.1,5,131,2,1,146,Matches,35.0,2023.0,DF,Celta Vigo,Unai Núñez,57.8,,86.2
1944,Bram Nuytinck,nl NED,DF,Udinese,it Serie A,32,1990,4.3,113,139,81.3,2516,1038,24,27,88.9,67,75,89.3,20,32,62.5,0,0.0,0.0,0.0,0,4,1,0,4,Matches,4.3,139.0,DF,Udinese,Bram Nuytinck,32.32558139534884,,81.3
1945,Bram Nuytinck,nl NED,DF,Sampdoria,it Serie A,32,1990,16.6,559,659,84.8,11417,3707,138,163,84.7,359,387,92.8,59,95,62.1,1,0.3,0.4,+0.7,3,16,0,0,23,Matches,16.6,659.0,DF,Sampdoria,Bram Nuytinck,39.69879518072289,,84.8
1946,Ethan Nwaneri,eng ENG,FW,Arsenal,eng Premier League,15,2007,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,0.0,FW,Arsenal,Ethan Nwaneri,,,
1947,Gerzino Nyamsi,fr FRA,DF,Strasbourg,fr Ligue 1,25,1997,17.5,710,841,84.4,14214,5117,207,234,88.5,421,460,91.5,74,131,56.5,1,0.1,0.3,+0.9,3,55,6,0,68,Matches,17.5,841.0,DF,Strasbourg,Gerzino Nyamsi,48.05714285714286,,84.4
1948,Ørjan Nyland,no NOR,GK,RB Leipzig,de Bundesliga,31,1990,2.0,75,99,75.8,1997,1298,19,20,95.0,36,36,100.0,20,42,47.6,1,0.1,0.0,+0.9,1,6,1,0,0,Matches,2.0,99.0,GK,RB Leipzig,Ørjan Nyland,49.5,33.3,75.8
1949,M'Bala Nzola,ao ANG,FW,Spezia,it Serie A,25,1996,29.5,471,593,79.4,5580,916,309,363,85.1,108,138,78.3,8,10,80.0,2,2.5,2.7,-0.5,28,23,18,2,50,Matches,29.5,593.0,FW,Spezia,M'Bala Nzola,20.10169491525424,,79.4
1950,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,28,1994,19.6,608,812,74.9,9879,3427,304,369,82.4,252,326,77.3,40,74,54.1,3,3.1,1.8,-0.1,12,68,8,2,73,Matches,19.6,812.0,MF,Brentford,Christian Nørgaard,41.42857142857142,,74.9
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
1951,Lewis O'Brien,eng ENG,MF,Nott'ham Forest,eng Premier League,23,1998,6.5,166,214,77.6,2785,650,72,85,84.7,84,103,81.6,7,16,43.8,0,0.2,0.2,-0.2,4,19,3,0,21,Matches,6.5,214.0,MF,Nott'ham Forest,Lewis O'Brien,32.92307692307692,,77.6
1952,Pedro Obiang,gq EQG,MF,Sassuolo,it Serie A,30,1992,9.7,363,438,82.9,6702,2194,175,204,85.8,142,158,89.9,42,60,70.0,1,0.2,0.2,+0.8,3,27,2,0,40,Matches,9.7,438.0,MF,Sassuolo,Pedro Obiang,45.154639175257735,,82.9
1953,Jan Oblak,si SVN,GK,Atlético Madrid,es La Liga,29,1993,27.7,538,817,65.9,15674,11619,99,99,100.0,239,243,98.4,197,469,42.0,0,0.0,0.0,0.0,0,5,0,0,0,Matches,27.7,817.0,GK,Atlético Madrid,Jan Oblak,29.494584837545126,,65.9
1954,Brian Ocampo,uy URU,"MF,FW",Cádiz,es La Liga,23,1999,12.4,274,369,74.3,3846,1051,177,207,85.5,61,86,70.9,22,41,53.7,1,1.7,1.7,-0.7,16,13,15,6,22,Matches,12.4,369.0,"MF,FW",Cádiz,Brian Ocampo,29.758064516129032,,74.3
1955,Lucas Ocampos,ar ARG,"FW,MF",Sevilla,es La Liga,28,1994,12.9,333,450,74.0,4746,848,203,245,82.9,100,131,76.3,16,35,45.7,0,1.4,1.3,-1.4,13,16,12,4,37,Matches,12.9,450.0,"FW,MF",Sevilla,Lucas Ocampos,34.88372093023256,,74.0
1956,Guillermo Ochoa,mx MEX,GK,Salernitana,it Serie A,37,1985,20.0,441,760,58.0,14422,10713,62,63,98.4,183,186,98.4,196,507,38.7,0,0.0,0.0,0.0,0,13,0,0,0,Matches,20.0,760.0,GK,Salernitana,Guillermo Ochoa,38.0,,58.0
1957,Wilson Odobert,fr FRA,"MF,FW",Troyes,fr Ligue 1,17,2004,19.6,408,538,75.8,6175,1444,226,281,80.4,134,175,76.6,26,37,70.3,2,1.8,1.4,+0.2,23,27,13,5,47,Matches,19.6,538.0,"MF,FW",Troyes,Wilson Odobert,27.44897959183673,,75.8
1958,Álvaro Odriozola,es ESP,DF,Real Madrid,es La Liga,26,1995,0.4,27,28,96.4,376,108,19,20,95.0,7,7,100.0,1,1,100.0,0,0.3,0.1,-0.3,2,1,1,1,2,Matches,0.4,28.0,DF,Real Madrid,Álvaro Odriozola,70.0,,96.4
1959,Tim Oermann,de GER,DF,Bochum,de Bundesliga,18,2003,2.2,39,51,76.5,738,268,14,16,87.5,18,19,94.7,6,12,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,2.2,51.0,DF,Bochum,Tim Oermann,23.18181818181818,,76.5
1960,Odeluga Offiah,eng ENG,DF,Brighton,eng Premier League,19,2002,0.3,24,30,80.0,347,47,14,17,82.4,9,12,75.0,1,1,100.0,0,0.0,0.0,0.0,0,2,1,0,1,Matches,0.3,30.0,DF,Brighton,Odeluga Offiah,100.0,,80.0
1961,Angelo Ogbonna,it ITA,DF,West Ham,eng Premier League,34,1988,13.7,332,415,80.0,6299,2059,100,120,83.3,190,217,87.6,32,62,51.6,0,0.2,0.1,-0.2,3,8,1,0,11,Matches,13.7,415.0,DF,West Ham,Angelo Ogbonna,30.29197080291971,,80.0
