Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,Unnamed: 31_level_0,90s,Att,Pos,Squad,Player,Dribble/90,Shot_Accuracy,Dribble_Accuracy
1453,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,24,1998,16.5,774,13,122,371,291,31,774,21,12,57.1,8,38.1,520,3249,1568,55,48,4,32,12,542,73,Matches,16.5,21.0,MF,Celta Vigo,Luca de la Torre,1.2727272727272727,,57.1
1454,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,19,2003,1.4,55,1,9,15,31,12,55,7,2,28.6,5,71.4,40,294,98,3,1,0,8,3,40,16,Matches,1.4,7.0,"FW,MF",Lens,Rémy Labeau Lascary,5.0,52.7,28.6
1455,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,28,1994,27.8,1031,21,109,423,507,153,1030,55,26,47.3,27,49.1,700,4021,1723,54,40,21,69,29,696,196,Matches,27.8,55.0,FW,Nice,Gaëtan Laborde,1.9784172661870505,,47.3
1456,Gaëtan Laborde,fr FRA,FW,Rennes,fr Ligue 1,28,1994,2.8,92,2,3,41,51,24,92,2,2,100.0,0,0.0,61,349,150,8,4,4,11,4,59,20,Matches,2.8,2.0,FW,Rennes,Gaëtan Laborde,0.7142857142857143,43.9,100.0
1457,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,31,1991,32.5,1272,13,81,495,704,210,1264,76,38,50.0,28,36.8,948,4339,1466,40,25,18,65,46,929,227,Matches,32.5,76.0,FW,Lyon,Alexandre Lacazette,2.3384615384615386,,50.0
1458,Qazim Laçi,al ALB,MF,Ajaccio,fr Ligue 1,26,1996,2.4,171,3,20,109,44,1,171,4,2,50.0,1,25.0,118,585,207,0,3,0,1,0,109,4,Matches,2.4,4.0,MF,Ajaccio,Qazim Laçi,1.6666666666666667,,50.0
1459,Maxence Lacroix,fr FRA,DF,Wolfsburg,de Bundesliga,22,2000,18.1,1298,160,690,586,29,9,1298,8,7,87.5,1,12.5,777,3937,2250,15,9,0,10,6,833,4,Matches,18.1,8.0,DF,Wolfsburg,Maxence Lacroix,0.4419889502762431,,87.5
1460,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,23,1999,37.0,1312,1112,1309,4,0,0,1312,3,1,33.3,2,66.7,864,4528,2496,1,0,0,2,0,547,0,Matches,37.0,3.0,GK,Nantes,Alban Lafont,0.081081081081081,,33.3
1461,Aïssa Laïdouni,tn TUN,MF,Union Berlin,de Bundesliga,25,1996,9.7,433,16,94,220,129,8,433,30,14,46.7,14,46.7,280,1145,522,10,8,0,22,8,267,25,Matches,9.7,30.0,MF,Union Berlin,Aïssa Laïdouni,3.09278350515464,,46.7
1462,Konrad Laimer,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,16.3,985,26,203,553,249,38,985,56,32,57.1,18,32.1,611,3339,1895,51,29,10,35,22,645,52,Matches,16.3,56.0,MF,RB Leipzig,Konrad Laimer,3.4355828220858893,,57.1
1463,Stefan Lainer,at AUT,DF,Gladbach,de Bundesliga,29,1992,9.1,720,37,203,383,136,20,720,11,2,18.2,8,72.7,382,1792,908,23,8,5,12,4,477,39,Matches,9.1,11.0,DF,Gladbach,Stefan Lainer,1.208791208791209,,18.2
1464,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,30,1991,15.7,1029,62,368,463,215,8,1029,25,12,48.0,12,48.0,623,3493,1612,24,22,0,12,10,520,30,Matches,15.7,25.0,DF,Brest,Kenny Lala,1.5923566878980893,,48.0
1465,Adam Lallana,eng ENG,"MF,FW",Brighton,eng Premier League,34,1988,8.0,373,6,43,180,151,33,373,6,3,50.0,3,50.0,206,839,420,10,4,4,15,11,295,43,Matches,8.0,6.0,"MF,FW",Brighton,Adam Lallana,0.75,,50.0
1466,Vassilis Lambropoulos,gr GRE,DF,Bochum,de Bundesliga,32,1990,7.0,329,51,174,141,19,13,329,1,0,0.0,0,0.0,121,567,233,1,1,0,4,1,129,0,Matches,7.0,1.0,DF,Bochum,Vassilis Lambropoulos,0.1428571428571428,48.9,0.0
1467,Érik Lamela,ar ARG,"FW,MF",Sevilla,es La Liga,30,1992,20.5,1038,3,105,397,550,108,1038,75,33,44.0,34,45.3,656,4074,1907,66,51,28,55,50,751,162,Matches,20.5,75.0,"FW,MF",Sevilla,Érik Lamela,3.658536585365854,,44.0
1468,Mohamed Lamine Bayo,gn GUI,"FW,MF",Lille,fr Ligue 1,24,1998,7.2,191,2,7,70,117,39,191,15,10,66.7,3,20.0,140,769,271,8,7,5,21,13,150,48,Matches,7.2,15.0,"FW,MF",Lille,Mohamed Lamine Bayo,2.083333333333333,,66.7
1469,Sam Lammers,nl NED,FW,Sampdoria,it Serie A,25,1997,12.2,409,15,38,214,163,44,409,29,16,55.2,12,41.4,260,1113,515,17,11,6,53,18,335,65,Matches,12.2,29.0,FW,Sampdoria,Sam Lammers,2.377049180327869,,55.2
1470,Sam Lammers,nl NED,FW,Empoli,it Serie A,25,1997,9.8,358,12,35,151,179,49,358,23,10,43.5,12,52.2,193,1064,354,9,12,6,37,14,268,67,Matches,9.8,23.0,FW,Empoli,Sam Lammers,2.346938775510204,,43.5
1471,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,21,2000,5.0,376,15,80,138,161,17,376,28,8,28.6,13,46.4,232,1451,808,28,12,7,16,2,256,58,Matches,5.0,28.0,DF,Brighton,Tariq Lamptey,5.6,,28.6
1472,Manuel Lanzini,ar ARG,"MF,FW",West Ham,eng Premier League,29,1993,2.8,192,3,32,111,50,3,192,3,1,33.3,0,0.0,116,524,203,2,6,0,2,3,150,6,Matches,2.8,3.0,"MF,FW",West Ham,Manuel Lanzini,1.0714285714285714,,33.3
1473,Aymeric Laporte,es ESP,DF,Manchester City,eng Premier League,28,1994,11.0,1036,85,335,538,166,13,1036,4,2,50.0,1,25.0,702,4015,2882,30,44,0,3,0,806,11,Matches,11.0,4.0,DF,Manchester City,Aymeric Laporte,0.3636363636363636,,50.0
1474,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,28,1993,18.4,1005,230,578,411,17,6,1005,1,1,100.0,0,0.0,709,3935,2026,4,5,0,5,2,671,0,Matches,18.4,1.0,DF,Lorient,Julien Laporte,0.0543478260869565,34.7,100.0
1475,Cyle Larin,ca CAN,FW,Valladolid,es La Liga,27,1995,16.3,472,21,48,189,242,89,470,26,10,38.5,15,57.7,304,1538,607,25,15,11,65,36,370,72,Matches,16.3,26.0,FW,Valladolid,Cyle Larin,1.5950920245398772,,38.5
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
1476,Juan Larios,es ESP,DF,Southampton,eng Premier League,18,2004,1.7,106,10,32,55,20,2,106,4,3,75.0,1,25.0,38,338,201,10,2,1,3,2,47,1,Matches,1.7,4.0,DF,Southampton,Juan Larios,2.3529411764705883,,75.0
1477,Yasser Larouci,dz ALG,"DF,MF",Troyes,fr Ligue 1,21,2001,20.0,1073,72,324,485,289,26,1073,87,38,43.7,42,48.3,730,5119,2569,72,49,14,43,37,643,113,Matches,20.0,87.0,"DF,MF",Troyes,Yasser Larouci,4.35,,43.7
1478,Jordan Larsson,se SWE,"FW,MF",Schalke 04,de Bundesliga,25,1997,5.1,173,2,20,90,67,12,173,13,4,30.8,7,53.8,91,508,164,5,3,1,4,7,106,29,Matches,5.1,13.0,"FW,MF",Schalke 04,Jordan Larsson,2.549019607843137,21.2,30.8
1479,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,it Serie A,29,1992,17.5,482,15,62,182,249,67,482,38,13,34.2,18,47.4,267,1736,747,36,23,14,53,34,317,105,Matches,17.5,38.0,"FW,MF",Hellas Verona,Kevin Lasagna,2.171428571428572,,34.2
1480,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,eng Premier League,28,1993,2.4,118,27,68,47,4,4,118,0,0,,0,,64,269,103,0,0,0,0,0,75,0,Matches,2.4,0.0,DF,Newcastle Utd,Jamaal Lascelles,0.0,,
1481,Juanmi Latasa,es ESP,FW,Getafe,es La Liga,21,2001,5.0,240,8,16,115,110,27,240,7,2,28.6,4,57.1,107,323,52,0,2,0,24,9,178,33,Matches,5.0,7.0,FW,Getafe,Juanmi Latasa,1.4,,28.6
1482,Toni Lato,es ESP,"DF,MF",Valencia,es La Liga,24,1997,10.2,583,22,149,247,191,18,583,10,7,70.0,2,20.0,280,1402,794,18,15,2,8,2,346,47,Matches,10.2,10.0,"DF,MF",Valencia,Toni Lato,0.9803921568627452,,70.0
1483,Danny Latza,de GER,MF,Schalke 04,de Bundesliga,32,1989,9.5,503,16,142,257,111,15,503,13,4,30.8,8,61.5,244,1080,561,11,3,1,7,8,282,15,Matches,9.5,13.0,MF,Schalke 04,Danny Latza,1.368421052631579,38.2,30.8
1484,Armand Lauriente,fr FRA,FW,Sassuolo,it Serie A,23,1998,24.2,1100,7,81,392,654,106,1099,140,64,45.7,59,42.1,762,6095,3186,127,68,50,56,53,816,263,Matches,24.2,140.0,FW,Sassuolo,Armand Lauriente,5.785123966942149,,45.7
1485,Armand Lauriente,fr FRA,FW,Lorient,fr Ligue 1,23,1998,3.0,136,0,26,52,64,19,136,17,14,82.4,1,5.9,103,800,445,14,5,5,4,4,87,21,Matches,3.0,17.0,FW,Lorient,Armand Lauriente,5.666666666666667,,82.4
1486,Roméo Lavia,be BEL,MF,Southampton,eng Premier League,18,2004,24.7,1288,58,298,828,177,1,1288,50,28,56.0,13,26.0,804,4275,1903,22,21,0,24,31,794,14,Matches,24.7,50.0,MF,Southampton,Roméo Lavia,2.0242914979757085,,56.0
1487,Lázaro,br BRA,"FW,MF",Almería,es La Liga,20,2002,8.0,321,4,27,138,162,38,321,28,15,53.6,13,46.4,208,1424,665,23,21,3,18,11,236,59,Matches,8.0,28.0,"FW,MF",Almería,Lázaro,3.5,,53.6
1488,Valentino Lazaro,at AUT,DF,Torino,it Serie A,26,1996,15.3,1017,38,200,433,394,23,1017,35,16,45.7,13,37.1,496,2428,1262,44,25,8,16,4,607,84,Matches,15.3,35.0,DF,Torino,Valentino Lazaro,2.287581699346405,,45.7
1489,Marko Lazetić,rs SRB,FW,Milan,it Serie A,18,2004,0.1,4,0,0,2,2,1,4,0,0,,0,,2,5,0,0,0,0,1,2,3,3,Matches,0.1,0.0,FW,Milan,Marko Lazetić,0.0,32.6,
1490,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,it Serie A,31,1990,24.9,1052,26,197,411,461,67,1052,54,19,35.2,30,55.6,542,3366,1943,72,37,21,38,14,620,167,Matches,24.9,54.0,"MF,DF",Hellas Verona,Darko Lazović,2.168674698795181,,35.2
1491,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,28,1993,20.9,1380,52,433,657,310,27,1380,41,18,43.9,18,43.9,789,5925,3933,98,62,15,25,3,921,74,Matches,20.9,41.0,DF,Lazio,Manuel Lazzari,1.961722488038277,,43.9
1492,Théo Le Bris,fr FRA,"MF,DF",Lorient,fr Ligue 1,19,2002,16.1,792,34,211,323,265,48,792,38,15,39.5,23,60.5,556,3435,1566,51,31,20,21,10,503,103,Matches,16.1,38.0,"MF,DF",Lorient,Théo Le Bris,2.3602484472049685,,39.5
1493,Julien Le Cardinal,fr FRA,DF,Lens,fr Ligue 1,24,1997,1.8,153,8,28,69,57,5,153,4,2,50.0,1,25.0,103,593,232,4,9,0,4,2,96,13,Matches,1.8,4.0,DF,Lens,Julien Le Cardinal,2.2222222222222223,41.8,50.0
1494,Jérémy Le Douaron,fr FRA,"MF,FW",Brest,fr Ligue 1,24,1998,23.0,718,27,92,300,341,86,718,74,22,29.7,40,54.1,490,3359,976,38,22,13,73,34,512,132,Matches,23.0,74.0,"MF,FW",Brest,Jérémy Le Douaron,3.217391304347826,40.0,29.7
1495,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,33.6,2611,89,558,1422,675,35,2611,155,68,43.9,67,43.2,1970,12115,5413,96,90,13,74,55,1798,105,Matches,33.6,155.0,MF,Lorient,Enzo Le Fée,4.613095238095238,,43.9
1496,Vincent Le Goff,fr FRA,DF,Lorient,fr Ligue 1,32,1989,37.0,2358,173,848,1158,371,31,2358,32,12,37.5,14,43.8,1584,8872,4688,69,57,4,18,12,1423,84,Matches,37.0,32.0,DF,Lorient,Vincent Le Goff,0.8648648648648649,,37.5
1497,Maxime Le Marchand,fr FRA,DF,Strasbourg,fr Ligue 1,32,1989,22.4,1405,177,627,720,74,12,1405,17,15,88.2,1,5.9,969,5240,2725,10,19,0,11,4,854,4,Matches,22.4,17.0,DF,Strasbourg,Maxime Le Marchand,0.7589285714285715,,88.2
1498,Robin Le Normand,es ESP,DF,Real Sociedad,es La Liga,25,1996,31.1,1976,242,946,988,53,21,1976,2,2,100.0,0,0.0,1200,6631,3761,26,11,0,8,9,1272,2,Matches,31.1,2.0,DF,Real Sociedad,Robin Le Normand,0.0643086816720257,31.5,100.0
1499,Rafael Leão,pt POR,"FW,MF",Milan,it Serie A,23,1999,26.9,1195,10,66,487,672,144,1195,171,77,45.0,76,44.4,804,7464,3808,136,113,64,69,38,924,235,Matches,26.9,171.0,"FW,MF",Milan,Rafael Leão,6.356877323420075,,45.0
1500,Paolo Lebas,fr FRA,MF,Ajaccio,fr Ligue 1,19,2003,0.6,18,0,2,12,4,0,18,1,1,100.0,0,0.0,13,44,15,0,0,0,1,0,11,0,Matches,0.6,1.0,MF,Ajaccio,Paolo Lebas,1.6666666666666667,,100.0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
1501,Jean-Louis Leca,fr FRA,GK,Lens,fr Ligue 1,36,1985,1.0,42,40,42,0,0,0,42,0,0,,0,,29,130,31,0,0,0,0,0,19,0,Matches,1.0,0.0,GK,Lens,Jean-Louis Leca,0.0,,
1502,Benjamin Lecomte,fr FRA,GK,Espanyol,es La Liga,31,1991,10.0,298,228,290,8,0,0,298,0,0,,0,,124,746,506,0,0,0,0,0,87,0,Matches,10.0,0.0,GK,Espanyol,Benjamin Lecomte,0.0,,
1503,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,31,1991,19.0,698,567,694,5,0,0,698,1,1,100.0,0,0.0,426,2516,1595,0,0,0,0,0,294,0,Matches,19.0,1.0,GK,Montpellier,Benjamin Lecomte,0.0526315789473684,,100.0
1504,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,29,1993,34.0,1221,1001,1209,9,3,3,1221,4,4,100.0,0,0.0,602,3956,2788,0,1,0,1,0,372,0,Matches,34.0,4.0,GK,Cádiz,Jeremías Ledesma,0.1176470588235294,30.2,100.0
1505,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,29,1993,30.7,1840,116,576,1000,300,19,1840,44,22,50.0,12,27.3,1309,7903,3555,33,44,7,30,20,1089,45,Matches,30.7,44.0,MF,Brest,Pierre Lees-Melou,1.4332247557003257,,50.0
1506,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,23,1999,25.0,1626,200,765,765,110,20,1626,5,1,20.0,1,20.0,895,4279,2430,19,18,1,20,10,962,14,Matches,25.0,5.0,DF,Union Berlin,Diogo Leite,0.2,,20.0
1507,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,24,1998,7.4,405,42,188,205,12,2,405,1,0,0.0,1,100.0,203,957,443,5,0,1,5,1,225,1,Matches,7.4,1.0,DF,Mainz 05,Maxim Leitsch,0.1351351351351351,34.1,0.0
1508,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,31,1991,28.5,1666,187,804,789,86,21,1666,7,4,57.1,2,28.6,956,4325,2516,8,9,0,6,1,1052,3,Matches,28.5,7.0,DF,Rayo Vallecano,Florian Lejeune,0.2456140350877192,,57.1
1509,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,29,1993,14.7,951,45,265,450,249,13,951,22,11,50.0,9,40.9,521,2856,1643,42,25,6,17,3,506,59,Matches,14.7,22.0,DF,Athletic Club,Iñigo Lekue,1.4965986394557824,,50.0
1510,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,26,1995,13.9,936,17,148,483,316,23,936,44,21,47.7,15,34.1,607,3165,1620,36,36,3,20,19,744,79,Matches,13.9,44.0,MF,Atlético Madrid,Thomas Lemar,3.1654676258992804,,47.7
1511,Félix Lemaréchal,fr FRA,MF,Brest,fr Ligue 1,18,2003,3.2,143,0,21,67,58,5,143,10,3,30.0,6,60.0,98,744,266,5,13,3,5,10,93,9,Matches,3.2,10.0,MF,Brest,Félix Lemaréchal,3.125,,30.0
1512,Dexter Lembikisa,jm JAM,DF,Wolves,eng Premier League,18,2003,0.3,13,0,3,7,3,0,13,0,0,,0,,7,29,21,2,0,0,0,0,8,3,Matches,0.3,0.0,DF,Wolves,Dexter Lembikisa,0.0,,
1513,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,28,1993,14.4,794,67,292,430,81,4,794,18,11,61.1,3,16.7,414,1924,949,6,6,0,13,8,521,9,Matches,14.4,18.0,MF,Wolves,Mario Lemina,1.25,,61.1
1514,Mario Lemina,ga GAB,"MF,DF",Nice,fr Ligue 1,28,1993,9.3,724,39,204,451,73,6,724,16,11,68.8,5,31.3,579,2983,1278,14,14,0,4,1,549,10,Matches,9.3,16.0,"MF,DF",Nice,Mario Lemina,1.7204301075268815,,68.8
1515,Tim Lemperle,de GER,"FW,MF",Köln,de Bundesliga,20,2002,1.5,85,4,13,37,38,9,85,8,3,37.5,5,62.5,49,234,82,1,2,2,6,6,53,16,Matches,1.5,8.0,"FW,MF",Köln,Tim Lemperle,5.333333333333333,,37.5
1516,Clément Lenglet,fr FRA,DF,Tottenham,eng Premier League,27,1995,22.4,1666,178,805,761,107,17,1666,12,7,58.3,4,33.3,1142,5666,3561,33,27,1,12,8,1256,7,Matches,22.4,12.0,DF,Tottenham,Clément Lenglet,0.5357142857142857,,58.3
1517,Bernd Leno,de GER,GK,Fulham,eng Premier League,30,1992,36.0,1499,1188,1492,7,0,0,1499,0,0,,0,,857,4060,2355,0,0,0,1,0,752,0,Matches,36.0,0.0,GK,Fulham,Bernd Leno,0.0,,
1518,Christopher Lenz,de GER,DF,Eint Frankfurt,de Bundesliga,27,1994,14.3,966,51,249,439,288,19,966,14,11,78.6,2,14.3,465,2346,1297,30,24,3,11,5,517,67,Matches,14.3,14.0,DF,Eint Frankfurt,Christopher Lenz,0.979020979020979,,78.6
1519,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,29,1992,2.0,86,80,86,0,0,0,86,1,1,100.0,0,0.0,51,305,142,0,0,0,0,0,28,0,Matches,2.0,1.0,GK,Auxerre,Donovan Léon,0.5,,100.0
1520,Sergio León,es ESP,FW,Valladolid,es La Liga,33,1989,14.8,345,5,26,159,170,49,343,30,10,33.3,17,56.7,210,1122,563,21,16,6,45,17,242,75,Matches,14.8,30.0,FW,Valladolid,Sergio León,2.0270270270270268,,33.3
1521,Johann Lepenant,fr FRA,MF,Lyon,fr Ligue 1,19,2002,21.5,1543,35,315,932,309,18,1543,48,21,43.8,21,43.8,1226,5661,2144,20,37,2,40,28,1107,44,Matches,21.5,48.0,MF,Lyon,Johann Lepenant,2.232558139534884,,43.8
1522,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,it Serie A,24,1998,27.3,1296,51,263,592,464,78,1296,69,29,42.0,31,44.9,742,3782,1647,56,31,13,80,48,874,165,Matches,27.3,69.0,"MF,DF",Sampdoria,Mehdi Léris,2.527472527472528,,42.0
1523,Jefferson Lerma,co COL,MF,Bournemouth,eng Premier League,27,1994,36.1,1934,165,587,1030,338,44,1934,24,14,58.3,9,37.5,947,3764,1861,22,32,1,24,17,1162,30,Matches,36.1,24.0,MF,Bournemouth,Jefferson Lerma,0.6648199445983379,,58.3
1524,Benjamin Leroy,fr FRA,GK,Ajaccio,fr Ligue 1,33,1989,31.1,952,747,950,2,0,0,952,0,0,,0,,532,3273,1644,0,0,0,3,0,314,0,Matches,31.1,0.0,GK,Ajaccio,Benjamin Leroy,0.0,,
1525,Léo Leroy,fr FRA,MF,Montpellier,fr Ligue 1,22,2000,13.2,692,23,184,401,123,19,692,30,11,36.7,15,50.0,467,2520,1176,14,15,3,27,14,398,25,Matches,13.2,30.0,MF,Montpellier,Léo Leroy,2.272727272727273,,36.7
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
1526,Alexandre Letellier,fr FRA,GK,Paris S-G,fr Ligue 1,31,1990,0.1,4,4,4,0,0,0,4,0,0,,0,,3,13,1,0,0,0,0,0,3,0,Matches,0.1,0.0,GK,Paris S-G,Alexandre Letellier,0.0,,
1527,Ruan Levine,br BRA,"MF,FW",Ajaccio,fr Ligue 1,23,1999,0.3,23,0,4,9,10,3,23,2,2,100.0,0,0.0,20,103,39,0,2,0,2,2,16,4,Matches,0.3,2.0,"MF,FW",Ajaccio,Ruan Levine,6.666666666666667,41.8,100.0
1528,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,33,1988,31.6,1155,17,41,432,694,210,1154,59,30,50.8,26,44.1,781,3757,1361,52,38,25,94,50,998,248,Matches,31.6,59.0,FW,Barcelona,Robert Lewandowski,1.8670886075949369,,50.8
1529,Jamie Leweling,de GER,"FW,MF",Union Berlin,de Bundesliga,21,2001,2.9,123,0,12,33,82,18,123,25,5,20.0,17,68.0,87,727,167,8,11,2,14,8,89,24,Matches,2.9,25.0,"FW,MF",Union Berlin,Jamie Leweling,8.620689655172415,,20.0
1530,Jamal Lewis,nir NIR,"DF,FW",Newcastle Utd,eng Premier League,24,1998,0.1,15,0,6,4,5,2,15,0,0,,0,,10,40,10,0,1,0,0,0,13,1,Matches,0.1,0.0,"DF,FW",Newcastle Utd,Jamal Lewis,0.0,,
1531,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,17,2004,10.0,742,26,133,416,199,12,742,14,8,57.1,3,21.4,511,2555,1390,22,24,3,7,13,593,26,Matches,10.0,14.0,"DF,MF",Manchester City,Rico Lewis,1.4,,57.1
1532,Keane Lewis-Potter,eng ENG,"FW,MF",Brentford,eng Premier League,21,2001,3.6,138,4,24,48,69,18,138,14,4,28.6,10,71.4,93,652,336,8,6,3,11,8,91,39,Matches,3.6,14.0,"FW,MF",Brentford,Keane Lewis-Potter,3.888888888888889,,28.6
1533,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,34,1988,17.1,1169,35,291,514,379,9,1169,27,10,37.0,15,55.6,733,3725,1516,24,39,2,28,10,664,111,Matches,17.1,27.0,"DF,MF",Strasbourg,Dimitri Liénard,1.5789473684210524,,37.0
1534,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,26,1996,27.8,1864,220,999,812,63,20,1864,8,4,50.0,0,0.0,1126,7190,3580,16,12,2,19,1,1206,4,Matches,27.8,8.0,DF,Freiburg,Philipp Lienhart,0.2877697841726618,,50.0
1535,Matthijs de Ligt,nl NED,DF,Bayern Munich,de Bundesliga,22,1999,26.7,2322,205,1018,1183,132,39,2322,4,0,0.0,4,100.0,1592,7491,3942,17,12,0,11,3,1704,14,Matches,26.7,4.0,DF,Bayern Munich,Matthijs de Ligt,0.149812734082397,,0.0
1536,Dimitris Limnios,gr GRE,FW,Köln,de Bundesliga,24,1998,0.4,28,0,2,10,16,3,28,2,2,100.0,0,0.0,18,98,54,2,0,0,0,1,18,7,Matches,0.4,2.0,FW,Köln,Dimitris Limnios,5.0,,100.0
1537,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,1074,145,550,491,35,5,1074,3,2,66.7,1,33.3,652,3094,1529,3,4,0,1,2,739,1,Matches,15.2,3.0,DF,Manchester Utd,Victor Lindelöf,0.1973684210526315,42.2,66.7
1538,Jesper Lindstrøm,dk DEN,"MF,FW",Eint Frankfurt,de Bundesliga,22,2000,18.7,791,12,106,316,383,94,791,86,28,32.6,52,60.5,440,2951,1473,65,41,40,65,34,507,136,Matches,18.7,86.0,"MF,FW",Eint Frankfurt,Jesper Lindstrøm,4.598930481283423,,32.6
1539,Karol Linetty,pl POL,MF,Torino,it Serie A,27,1995,21.0,1175,37,213,708,260,21,1175,22,7,31.8,13,59.1,625,3132,1657,27,24,3,27,11,767,32,Matches,21.0,22.0,MF,Torino,Karol Linetty,1.0476190476190477,,31.8
1540,Jesse Lingard,eng ENG,"FW,MF",Nott'ham Forest,eng Premier League,29,1992,10.3,371,7,44,202,132,16,371,10,6,60.0,4,40.0,214,1003,527,11,12,0,16,10,263,38,Matches,10.3,10.0,"FW,MF",Nott'ham Forest,Jesse Lingard,0.9708737864077668,34.4,60.0
1541,Samuel Lino,br BRA,"FW,MF",Valencia,es La Liga,22,1999,32.1,1611,15,178,582,881,162,1611,121,53,43.8,50,41.3,1073,7128,4026,144,100,60,85,57,1165,260,Matches,32.1,121.0,"FW,MF",Valencia,Samuel Lino,3.769470404984424,,43.8
1542,Pol Lirola,es ESP,DF,Elche,es La Liga,24,1997,7.0,396,18,126,159,117,8,396,19,7,36.8,10,52.6,213,1264,727,21,18,1,8,5,210,35,Matches,7.0,19.0,DF,Elche,Pol Lirola,2.7142857142857144,,36.8
1543,Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,8.3,342,271,339,3,0,0,342,0,0,,0,,212,1132,727,0,0,0,1,0,132,0,Matches,8.3,0.0,GK,Troyes,Mateusz Lis,0.0,,
1544,Marcin Listkowski,pl POL,"MF,FW",Lecce,it Serie A,24,1998,0.9,34,2,10,11,13,1,34,0,0,,0,,17,157,81,6,1,0,1,1,20,4,Matches,0.9,0.0,"MF,FW",Lecce,Marcin Listkowski,0.0,,
1545,Valentino Livramento,eng ENG,"DF,FW",Southampton,eng Premier League,19,2002,0.3,37,5,19,16,3,0,37,3,2,66.7,0,0.0,10,48,17,0,0,0,1,0,16,0,Matches,0.3,3.0,"DF,FW",Southampton,Valentino Livramento,10.0,,66.7
1546,Dejan Ljubicic,at AUT,"MF,FW",Köln,de Bundesliga,24,1997,19.0,809,15,116,376,334,58,808,47,19,40.4,25,53.2,476,2683,1290,37,32,10,39,16,530,95,Matches,19.0,47.0,"MF,FW",Köln,Dejan Ljubicic,2.473684210526316,,40.4
1547,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,19,2002,0.2,5,1,2,2,1,0,5,0,0,,0,,3,3,2,0,0,0,0,0,3,0,Matches,0.2,0.0,FW,Mallorca,Javier Llabrés,0.0,,
