Pitch_Number,count,x_interval,y_interval,percentage,position
191,1.0,"(35.0, 40.0)","(110.0, 115.0)",0.0007092198581560284,AMR
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,AMR
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,AMR
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,AMR
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,AMR
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,AMR
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,AMR
198,6.0,"(40.0, 45.0)","(25.0, 30.0)",0.00425531914893617,AMR
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,AMR
200,2.0,"(40.0, 45.0)","(35.0, 40.0)",0.0014184397163120568,AMR
201,0.0,"(40.0, 45.0)","(40.0, 45.0)",0.0,AMR
202,4.0,"(40.0, 45.0)","(45.0, 50.0)",0.0028368794326241137,AMR
203,4.0,"(40.0, 45.0)","(50.0, 55.0)",0.0028368794326241137,AMR
204,7.0,"(40.0, 45.0)","(55.0, 60.0)",0.004964539007092199,AMR
205,8.0,"(40.0, 45.0)","(60.0, 65.0)",0.005673758865248227,AMR
206,5.0,"(40.0, 45.0)","(65.0, 70.0)",0.0035460992907801418,AMR
207,5.0,"(40.0, 45.0)","(70.0, 75.0)",0.0035460992907801418,AMR
208,9.0,"(40.0, 45.0)","(75.0, 80.0)",0.006382978723404255,AMR
209,8.0,"(40.0, 45.0)","(80.0, 85.0)",0.005673758865248227,AMR
210,8.0,"(40.0, 45.0)","(85.0, 90.0)",0.005673758865248227,AMR
211,7.0,"(40.0, 45.0)","(90.0, 95.0)",0.004964539007092199,AMR
212,2.0,"(40.0, 45.0)","(95.0, 100.0)",0.0014184397163120568,AMR
213,4.0,"(40.0, 45.0)","(100.0, 105.0)",0.0028368794326241137,AMR
214,1.0,"(40.0, 45.0)","(105.0, 110.0)",0.0007092198581560284,AMR
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,AMR
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,AMR
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,AMR
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,AMR
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,AMR
220,1.0,"(45.0, 50.0)","(15.0, 20.0)",0.0007092198581560284,AMR
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,AMR
222,1.0,"(45.0, 50.0)","(25.0, 30.0)",0.0007092198581560284,AMR
223,1.0,"(45.0, 50.0)","(30.0, 35.0)",0.0007092198581560284,AMR
224,3.0,"(45.0, 50.0)","(35.0, 40.0)",0.002127659574468085,AMR
225,2.0,"(45.0, 50.0)","(40.0, 45.0)",0.0014184397163120568,AMR
226,6.0,"(45.0, 50.0)","(45.0, 50.0)",0.00425531914893617,AMR
227,9.0,"(45.0, 50.0)","(50.0, 55.0)",0.006382978723404255,AMR
228,10.0,"(45.0, 50.0)","(55.0, 60.0)",0.0070921985815602835,AMR
229,7.0,"(45.0, 50.0)","(60.0, 65.0)",0.004964539007092199,AMR
230,12.0,"(45.0, 50.0)","(65.0, 70.0)",0.00851063829787234,AMR
231,11.0,"(45.0, 50.0)","(70.0, 75.0)",0.007801418439716312,AMR
232,8.0,"(45.0, 50.0)","(75.0, 80.0)",0.005673758865248227,AMR
233,6.0,"(45.0, 50.0)","(80.0, 85.0)",0.00425531914893617,AMR
234,9.0,"(45.0, 50.0)","(85.0, 90.0)",0.006382978723404255,AMR
235,4.0,"(45.0, 50.0)","(90.0, 95.0)",0.0028368794326241137,AMR
236,3.0,"(45.0, 50.0)","(95.0, 100.0)",0.002127659574468085,AMR
237,2.0,"(45.0, 50.0)","(100.0, 105.0)",0.0014184397163120568,AMR
238,1.0,"(45.0, 50.0)","(105.0, 110.0)",0.0007092198581560284,AMR
239,1.0,"(45.0, 50.0)","(110.0, 115.0)",0.0007092198581560284,AMR
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,AMR
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,AMR
242,2.0,"(50.0, 55.0)","(5.0, 10.0)",0.0014184397163120568,AMR
243,1.0,"(50.0, 55.0)","(10.0, 15.0)",0.0007092198581560284,AMR
244,1.0,"(50.0, 55.0)","(15.0, 20.0)",0.0007092198581560284,AMR
245,1.0,"(50.0, 55.0)","(20.0, 25.0)",0.0007092198581560284,AMR
246,2.0,"(50.0, 55.0)","(25.0, 30.0)",0.0014184397163120568,AMR
247,4.0,"(50.0, 55.0)","(30.0, 35.0)",0.0028368794326241137,AMR
248,1.0,"(50.0, 55.0)","(35.0, 40.0)",0.0007092198581560284,AMR
249,8.0,"(50.0, 55.0)","(40.0, 45.0)",0.005673758865248227,AMR
250,8.0,"(50.0, 55.0)","(45.0, 50.0)",0.005673758865248227,AMR
251,6.0,"(50.0, 55.0)","(50.0, 55.0)",0.00425531914893617,AMR
252,5.0,"(50.0, 55.0)","(55.0, 60.0)",0.0035460992907801418,AMR
253,7.0,"(50.0, 55.0)","(60.0, 65.0)",0.004964539007092199,AMR
254,10.0,"(50.0, 55.0)","(65.0, 70.0)",0.0070921985815602835,AMR
255,8.0,"(50.0, 55.0)","(70.0, 75.0)",0.005673758865248227,AMR
256,12.0,"(50.0, 55.0)","(75.0, 80.0)",0.00851063829787234,AMR
257,10.0,"(50.0, 55.0)","(80.0, 85.0)",0.0070921985815602835,AMR
258,6.0,"(50.0, 55.0)","(85.0, 90.0)",0.00425531914893617,AMR
259,7.0,"(50.0, 55.0)","(90.0, 95.0)",0.004964539007092199,AMR
260,4.0,"(50.0, 55.0)","(95.0, 100.0)",0.0028368794326241137,AMR
261,3.0,"(50.0, 55.0)","(100.0, 105.0)",0.002127659574468085,AMR
262,0.0,"(50.0, 55.0)","(105.0, 110.0)",0.0,AMR
263,2.0,"(50.0, 55.0)","(110.0, 115.0)",0.0014184397163120568,AMR
264,1.0,"(50.0, 55.0)","(115.0, 120.0)",0.0007092198581560284,AMR
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,AMR
266,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,AMR
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,AMR
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,AMR
269,3.0,"(55.0, 60.0)","(20.0, 25.0)",0.002127659574468085,AMR
270,1.0,"(55.0, 60.0)","(25.0, 30.0)",0.0007092198581560284,AMR
271,1.0,"(55.0, 60.0)","(30.0, 35.0)",0.0007092198581560284,AMR
272,2.0,"(55.0, 60.0)","(35.0, 40.0)",0.0014184397163120568,AMR
273,9.0,"(55.0, 60.0)","(40.0, 45.0)",0.006382978723404255,AMR
274,3.0,"(55.0, 60.0)","(45.0, 50.0)",0.002127659574468085,AMR
275,6.0,"(55.0, 60.0)","(50.0, 55.0)",0.00425531914893617,AMR
276,6.0,"(55.0, 60.0)","(55.0, 60.0)",0.00425531914893617,AMR
277,12.0,"(55.0, 60.0)","(60.0, 65.0)",0.00851063829787234,AMR
278,16.0,"(55.0, 60.0)","(65.0, 70.0)",0.011347517730496455,AMR
279,9.0,"(55.0, 60.0)","(70.0, 75.0)",0.006382978723404255,AMR
280,8.0,"(55.0, 60.0)","(75.0, 80.0)",0.005673758865248227,AMR
281,17.0,"(55.0, 60.0)","(80.0, 85.0)",0.012056737588652482,AMR
282,17.0,"(55.0, 60.0)","(85.0, 90.0)",0.012056737588652482,AMR
283,13.0,"(55.0, 60.0)","(90.0, 95.0)",0.009219858156028368,AMR
284,8.0,"(55.0, 60.0)","(95.0, 100.0)",0.005673758865248227,AMR
285,2.0,"(55.0, 60.0)","(100.0, 105.0)",0.0014184397163120568,AMR
286,4.0,"(55.0, 60.0)","(105.0, 110.0)",0.0028368794326241137,AMR
287,3.0,"(55.0, 60.0)","(110.0, 115.0)",0.002127659574468085,AMR
288,1.0,"(55.0, 60.0)","(115.0, 120.0)",0.0007092198581560284,AMR
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,AMR
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,AMR
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,AMR
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,AMR
293,2.0,"(60.0, 65.0)","(20.0, 25.0)",0.0014184397163120568,AMR
294,3.0,"(60.0, 65.0)","(25.0, 30.0)",0.002127659574468085,AMR
295,6.0,"(60.0, 65.0)","(30.0, 35.0)",0.00425531914893617,AMR
296,2.0,"(60.0, 65.0)","(35.0, 40.0)",0.0014184397163120568,AMR
297,4.0,"(60.0, 65.0)","(40.0, 45.0)",0.0028368794326241137,AMR
298,9.0,"(60.0, 65.0)","(45.0, 50.0)",0.006382978723404255,AMR
299,4.0,"(60.0, 65.0)","(50.0, 55.0)",0.0028368794326241137,AMR
300,7.0,"(60.0, 65.0)","(55.0, 60.0)",0.004964539007092199,AMR
301,6.0,"(60.0, 65.0)","(60.0, 65.0)",0.00425531914893617,AMR
302,7.0,"(60.0, 65.0)","(65.0, 70.0)",0.004964539007092199,AMR
303,15.0,"(60.0, 65.0)","(70.0, 75.0)",0.010638297872340425,AMR
304,8.0,"(60.0, 65.0)","(75.0, 80.0)",0.005673758865248227,AMR
305,11.0,"(60.0, 65.0)","(80.0, 85.0)",0.007801418439716312,AMR
306,8.0,"(60.0, 65.0)","(85.0, 90.0)",0.005673758865248227,AMR
307,15.0,"(60.0, 65.0)","(90.0, 95.0)",0.010638297872340425,AMR
308,5.0,"(60.0, 65.0)","(95.0, 100.0)",0.0035460992907801418,AMR
309,2.0,"(60.0, 65.0)","(100.0, 105.0)",0.0014184397163120568,AMR
310,7.0,"(60.0, 65.0)","(105.0, 110.0)",0.004964539007092199,AMR
311,2.0,"(60.0, 65.0)","(110.0, 115.0)",0.0014184397163120568,AMR
312,4.0,"(60.0, 65.0)","(115.0, 120.0)",0.0028368794326241137,AMR
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,AMR
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,AMR
315,2.0,"(65.0, 70.0)","(10.0, 15.0)",0.0014184397163120568,AMR
316,2.0,"(65.0, 70.0)","(15.0, 20.0)",0.0014184397163120568,AMR
317,1.0,"(65.0, 70.0)","(20.0, 25.0)",0.0007092198581560284,AMR
318,1.0,"(65.0, 70.0)","(25.0, 30.0)",0.0007092198581560284,AMR
319,3.0,"(65.0, 70.0)","(30.0, 35.0)",0.002127659574468085,AMR
320,3.0,"(65.0, 70.0)","(35.0, 40.0)",0.002127659574468085,AMR
321,6.0,"(65.0, 70.0)","(40.0, 45.0)",0.00425531914893617,AMR
322,6.0,"(65.0, 70.0)","(45.0, 50.0)",0.00425531914893617,AMR
323,8.0,"(65.0, 70.0)","(50.0, 55.0)",0.005673758865248227,AMR
324,8.0,"(65.0, 70.0)","(55.0, 60.0)",0.005673758865248227,AMR
325,11.0,"(65.0, 70.0)","(60.0, 65.0)",0.007801418439716312,AMR
326,17.0,"(65.0, 70.0)","(65.0, 70.0)",0.012056737588652482,AMR
327,11.0,"(65.0, 70.0)","(70.0, 75.0)",0.007801418439716312,AMR
328,8.0,"(65.0, 70.0)","(75.0, 80.0)",0.005673758865248227,AMR
329,12.0,"(65.0, 70.0)","(80.0, 85.0)",0.00851063829787234,AMR
330,6.0,"(65.0, 70.0)","(85.0, 90.0)",0.00425531914893617,AMR
331,9.0,"(65.0, 70.0)","(90.0, 95.0)",0.006382978723404255,AMR
332,1.0,"(65.0, 70.0)","(95.0, 100.0)",0.0007092198581560284,AMR
333,3.0,"(65.0, 70.0)","(100.0, 105.0)",0.002127659574468085,AMR
334,2.0,"(65.0, 70.0)","(105.0, 110.0)",0.0014184397163120568,AMR
335,4.0,"(65.0, 70.0)","(110.0, 115.0)",0.0028368794326241137,AMR
336,2.0,"(65.0, 70.0)","(115.0, 120.0)",0.0014184397163120568,AMR
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,AMR
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,AMR
339,1.0,"(70.0, 75.0)","(10.0, 15.0)",0.0007092198581560284,AMR
340,2.0,"(70.0, 75.0)","(15.0, 20.0)",0.0014184397163120568,AMR
341,5.0,"(70.0, 75.0)","(20.0, 25.0)",0.0035460992907801418,AMR
342,1.0,"(70.0, 75.0)","(25.0, 30.0)",0.0007092198581560284,AMR
343,5.0,"(70.0, 75.0)","(30.0, 35.0)",0.0035460992907801418,AMR
344,8.0,"(70.0, 75.0)","(35.0, 40.0)",0.005673758865248227,AMR
345,2.0,"(70.0, 75.0)","(40.0, 45.0)",0.0014184397163120568,AMR
346,8.0,"(70.0, 75.0)","(45.0, 50.0)",0.005673758865248227,AMR
347,5.0,"(70.0, 75.0)","(50.0, 55.0)",0.0035460992907801418,AMR
348,7.0,"(70.0, 75.0)","(55.0, 60.0)",0.004964539007092199,AMR
349,9.0,"(70.0, 75.0)","(60.0, 65.0)",0.006382978723404255,AMR
350,6.0,"(70.0, 75.0)","(65.0, 70.0)",0.00425531914893617,AMR
351,8.0,"(70.0, 75.0)","(70.0, 75.0)",0.005673758865248227,AMR
352,22.0,"(70.0, 75.0)","(75.0, 80.0)",0.015602836879432624,AMR
353,12.0,"(70.0, 75.0)","(80.0, 85.0)",0.00851063829787234,AMR
354,9.0,"(70.0, 75.0)","(85.0, 90.0)",0.006382978723404255,AMR
355,9.0,"(70.0, 75.0)","(90.0, 95.0)",0.006382978723404255,AMR
356,8.0,"(70.0, 75.0)","(95.0, 100.0)",0.005673758865248227,AMR
357,10.0,"(70.0, 75.0)","(100.0, 105.0)",0.0070921985815602835,AMR
358,2.0,"(70.0, 75.0)","(105.0, 110.0)",0.0014184397163120568,AMR
359,7.0,"(70.0, 75.0)","(110.0, 115.0)",0.004964539007092199,AMR
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,AMR
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,AMR
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,AMR
363,1.0,"(75.0, 80.0)","(10.0, 15.0)",0.0007092198581560284,AMR
364,3.0,"(75.0, 80.0)","(15.0, 20.0)",0.002127659574468085,AMR
365,2.0,"(75.0, 80.0)","(20.0, 25.0)",0.0014184397163120568,AMR
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,AMR
367,1.0,"(75.0, 80.0)","(30.0, 35.0)",0.0007092198581560284,AMR
368,3.0,"(75.0, 80.0)","(35.0, 40.0)",0.002127659574468085,AMR
369,3.0,"(75.0, 80.0)","(40.0, 45.0)",0.002127659574468085,AMR
370,1.0,"(75.0, 80.0)","(45.0, 50.0)",0.0007092198581560284,AMR
371,6.0,"(75.0, 80.0)","(50.0, 55.0)",0.00425531914893617,AMR
372,8.0,"(75.0, 80.0)","(55.0, 60.0)",0.005673758865248227,AMR
373,8.0,"(75.0, 80.0)","(60.0, 65.0)",0.005673758865248227,AMR
374,7.0,"(75.0, 80.0)","(65.0, 70.0)",0.004964539007092199,AMR
375,10.0,"(75.0, 80.0)","(70.0, 75.0)",0.0070921985815602835,AMR
376,7.0,"(75.0, 80.0)","(75.0, 80.0)",0.004964539007092199,AMR
377,11.0,"(75.0, 80.0)","(80.0, 85.0)",0.007801418439716312,AMR
378,10.0,"(75.0, 80.0)","(85.0, 90.0)",0.0070921985815602835,AMR
379,11.0,"(75.0, 80.0)","(90.0, 95.0)",0.007801418439716312,AMR
380,5.0,"(75.0, 80.0)","(95.0, 100.0)",0.0035460992907801418,AMR
381,9.0,"(75.0, 80.0)","(100.0, 105.0)",0.006382978723404255,AMR
382,6.0,"(75.0, 80.0)","(105.0, 110.0)",0.00425531914893617,AMR
383,4.0,"(75.0, 80.0)","(110.0, 115.0)",0.0028368794326241137,AMR
384,30.0,"(75.0, 80.0)","(115.0, 120.0)",0.02127659574468085,AMR
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,AML
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,AML
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,AML
4,2.0,"(0.0, 5.0)","(15.0, 20.0)",0.001299545159194282,AML
5,1.0,"(0.0, 5.0)","(20.0, 25.0)",0.000649772579597141,AML
6,2.0,"(0.0, 5.0)","(25.0, 30.0)",0.001299545159194282,AML
7,1.0,"(0.0, 5.0)","(30.0, 35.0)",0.000649772579597141,AML
8,5.0,"(0.0, 5.0)","(35.0, 40.0)",0.003248862897985705,AML
9,5.0,"(0.0, 5.0)","(40.0, 45.0)",0.003248862897985705,AML
10,8.0,"(0.0, 5.0)","(45.0, 50.0)",0.005198180636777128,AML
11,7.0,"(0.0, 5.0)","(50.0, 55.0)",0.004548408057179987,AML
12,12.0,"(0.0, 5.0)","(55.0, 60.0)",0.007797270955165692,AML
13,6.0,"(0.0, 5.0)","(60.0, 65.0)",0.003898635477582846,AML
14,5.0,"(0.0, 5.0)","(65.0, 70.0)",0.003248862897985705,AML
15,10.0,"(0.0, 5.0)","(70.0, 75.0)",0.00649772579597141,AML
16,13.0,"(0.0, 5.0)","(75.0, 80.0)",0.008447043534762833,AML
17,10.0,"(0.0, 5.0)","(80.0, 85.0)",0.00649772579597141,AML
18,9.0,"(0.0, 5.0)","(85.0, 90.0)",0.005847953216374269,AML
19,6.0,"(0.0, 5.0)","(90.0, 95.0)",0.003898635477582846,AML
20,8.0,"(0.0, 5.0)","(95.0, 100.0)",0.005198180636777128,AML
21,3.0,"(0.0, 5.0)","(100.0, 105.0)",0.001949317738791423,AML
22,2.0,"(0.0, 5.0)","(105.0, 110.0)",0.001299545159194282,AML
23,3.0,"(0.0, 5.0)","(110.0, 115.0)",0.001949317738791423,AML
24,32.0,"(0.0, 5.0)","(115.0, 120.0)",0.02079272254710851,AML
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,AML
26,1.0,"(5.0, 10.0)","(5.0, 10.0)",0.000649772579597141,AML
27,5.0,"(5.0, 10.0)","(10.0, 15.0)",0.003248862897985705,AML
28,2.0,"(5.0, 10.0)","(15.0, 20.0)",0.001299545159194282,AML
29,2.0,"(5.0, 10.0)","(20.0, 25.0)",0.001299545159194282,AML
30,4.0,"(5.0, 10.0)","(25.0, 30.0)",0.002599090318388564,AML
31,7.0,"(5.0, 10.0)","(30.0, 35.0)",0.004548408057179987,AML
32,6.0,"(5.0, 10.0)","(35.0, 40.0)",0.003898635477582846,AML
33,7.0,"(5.0, 10.0)","(40.0, 45.0)",0.004548408057179987,AML
34,8.0,"(5.0, 10.0)","(45.0, 50.0)",0.005198180636777128,AML
35,18.0,"(5.0, 10.0)","(50.0, 55.0)",0.011695906432748537,AML
36,15.0,"(5.0, 10.0)","(55.0, 60.0)",0.009746588693957114,AML
37,12.0,"(5.0, 10.0)","(60.0, 65.0)",0.007797270955165692,AML
38,17.0,"(5.0, 10.0)","(65.0, 70.0)",0.011046133853151396,AML
39,15.0,"(5.0, 10.0)","(70.0, 75.0)",0.009746588693957114,AML
40,8.0,"(5.0, 10.0)","(75.0, 80.0)",0.005198180636777128,AML
41,15.0,"(5.0, 10.0)","(80.0, 85.0)",0.009746588693957114,AML
42,15.0,"(5.0, 10.0)","(85.0, 90.0)",0.009746588693957114,AML
43,16.0,"(5.0, 10.0)","(90.0, 95.0)",0.010396361273554255,AML
44,10.0,"(5.0, 10.0)","(95.0, 100.0)",0.00649772579597141,AML
45,5.0,"(5.0, 10.0)","(100.0, 105.0)",0.003248862897985705,AML
46,6.0,"(5.0, 10.0)","(105.0, 110.0)",0.003898635477582846,AML
47,3.0,"(5.0, 10.0)","(110.0, 115.0)",0.001949317738791423,AML
48,1.0,"(5.0, 10.0)","(115.0, 120.0)",0.000649772579597141,AML
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,AML
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,AML
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,AML
52,3.0,"(10.0, 15.0)","(15.0, 20.0)",0.001949317738791423,AML
53,1.0,"(10.0, 15.0)","(20.0, 25.0)",0.000649772579597141,AML
54,3.0,"(10.0, 15.0)","(25.0, 30.0)",0.001949317738791423,AML
55,7.0,"(10.0, 15.0)","(30.0, 35.0)",0.004548408057179987,AML
56,6.0,"(10.0, 15.0)","(35.0, 40.0)",0.003898635477582846,AML
57,7.0,"(10.0, 15.0)","(40.0, 45.0)",0.004548408057179987,AML
58,7.0,"(10.0, 15.0)","(45.0, 50.0)",0.004548408057179987,AML
59,7.0,"(10.0, 15.0)","(50.0, 55.0)",0.004548408057179987,AML
60,10.0,"(10.0, 15.0)","(55.0, 60.0)",0.00649772579597141,AML
61,19.0,"(10.0, 15.0)","(60.0, 65.0)",0.012345679012345678,AML
62,20.0,"(10.0, 15.0)","(65.0, 70.0)",0.01299545159194282,AML
63,17.0,"(10.0, 15.0)","(70.0, 75.0)",0.011046133853151396,AML
64,18.0,"(10.0, 15.0)","(75.0, 80.0)",0.011695906432748537,AML
65,9.0,"(10.0, 15.0)","(80.0, 85.0)",0.005847953216374269,AML
66,18.0,"(10.0, 15.0)","(85.0, 90.0)",0.011695906432748537,AML
67,20.0,"(10.0, 15.0)","(90.0, 95.0)",0.01299545159194282,AML
68,10.0,"(10.0, 15.0)","(95.0, 100.0)",0.00649772579597141,AML
69,9.0,"(10.0, 15.0)","(100.0, 105.0)",0.005847953216374269,AML
70,5.0,"(10.0, 15.0)","(105.0, 110.0)",0.003248862897985705,AML
71,3.0,"(10.0, 15.0)","(110.0, 115.0)",0.001949317738791423,AML
72,3.0,"(10.0, 15.0)","(115.0, 120.0)",0.001949317738791423,AML
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,AML
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,AML
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,AML
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,AML
77,3.0,"(15.0, 20.0)","(20.0, 25.0)",0.001949317738791423,AML
78,3.0,"(15.0, 20.0)","(25.0, 30.0)",0.001949317738791423,AML
79,8.0,"(15.0, 20.0)","(30.0, 35.0)",0.005198180636777128,AML
80,6.0,"(15.0, 20.0)","(35.0, 40.0)",0.003898635477582846,AML
81,10.0,"(15.0, 20.0)","(40.0, 45.0)",0.00649772579597141,AML
82,6.0,"(15.0, 20.0)","(45.0, 50.0)",0.003898635477582846,AML
83,11.0,"(15.0, 20.0)","(50.0, 55.0)",0.007147498375568551,AML
84,11.0,"(15.0, 20.0)","(55.0, 60.0)",0.007147498375568551,AML
85,18.0,"(15.0, 20.0)","(60.0, 65.0)",0.011695906432748537,AML
86,27.0,"(15.0, 20.0)","(65.0, 70.0)",0.017543859649122806,AML
87,20.0,"(15.0, 20.0)","(70.0, 75.0)",0.01299545159194282,AML
88,19.0,"(15.0, 20.0)","(75.0, 80.0)",0.012345679012345678,AML
89,20.0,"(15.0, 20.0)","(80.0, 85.0)",0.01299545159194282,AML
90,15.0,"(15.0, 20.0)","(85.0, 90.0)",0.009746588693957114,AML
91,12.0,"(15.0, 20.0)","(90.0, 95.0)",0.007797270955165692,AML
92,11.0,"(15.0, 20.0)","(95.0, 100.0)",0.007147498375568551,AML
93,5.0,"(15.0, 20.0)","(100.0, 105.0)",0.003248862897985705,AML
94,3.0,"(15.0, 20.0)","(105.0, 110.0)",0.001949317738791423,AML
95,3.0,"(15.0, 20.0)","(110.0, 115.0)",0.001949317738791423,AML
96,4.0,"(15.0, 20.0)","(115.0, 120.0)",0.002599090318388564,AML
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,AML
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,AML
99,2.0,"(20.0, 25.0)","(10.0, 15.0)",0.001299545159194282,AML
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,AML
101,2.0,"(20.0, 25.0)","(20.0, 25.0)",0.001299545159194282,AML
102,2.0,"(20.0, 25.0)","(25.0, 30.0)",0.001299545159194282,AML
103,5.0,"(20.0, 25.0)","(30.0, 35.0)",0.003248862897985705,AML
104,4.0,"(20.0, 25.0)","(35.0, 40.0)",0.002599090318388564,AML
105,6.0,"(20.0, 25.0)","(40.0, 45.0)",0.003898635477582846,AML
106,12.0,"(20.0, 25.0)","(45.0, 50.0)",0.007797270955165692,AML
107,10.0,"(20.0, 25.0)","(50.0, 55.0)",0.00649772579597141,AML
108,7.0,"(20.0, 25.0)","(55.0, 60.0)",0.004548408057179987,AML
109,11.0,"(20.0, 25.0)","(60.0, 65.0)",0.007147498375568551,AML
110,15.0,"(20.0, 25.0)","(65.0, 70.0)",0.009746588693957114,AML
111,10.0,"(20.0, 25.0)","(70.0, 75.0)",0.00649772579597141,AML
112,14.0,"(20.0, 25.0)","(75.0, 80.0)",0.009096816114359974,AML
113,16.0,"(20.0, 25.0)","(80.0, 85.0)",0.010396361273554255,AML
114,21.0,"(20.0, 25.0)","(85.0, 90.0)",0.01364522417153996,AML
115,18.0,"(20.0, 25.0)","(90.0, 95.0)",0.011695906432748537,AML
116,18.0,"(20.0, 25.0)","(95.0, 100.0)",0.011695906432748537,AML
117,10.0,"(20.0, 25.0)","(100.0, 105.0)",0.00649772579597141,AML
118,5.0,"(20.0, 25.0)","(105.0, 110.0)",0.003248862897985705,AML
119,7.0,"(20.0, 25.0)","(110.0, 115.0)",0.004548408057179987,AML
120,6.0,"(20.0, 25.0)","(115.0, 120.0)",0.003898635477582846,AML
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,AML
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,AML
123,2.0,"(25.0, 30.0)","(10.0, 15.0)",0.001299545159194282,AML
124,1.0,"(25.0, 30.0)","(15.0, 20.0)",0.000649772579597141,AML
125,1.0,"(25.0, 30.0)","(20.0, 25.0)",0.000649772579597141,AML
126,4.0,"(25.0, 30.0)","(25.0, 30.0)",0.002599090318388564,AML
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,AML
128,4.0,"(25.0, 30.0)","(35.0, 40.0)",0.002599090318388564,AML
129,2.0,"(25.0, 30.0)","(40.0, 45.0)",0.001299545159194282,AML
130,8.0,"(25.0, 30.0)","(45.0, 50.0)",0.005198180636777128,AML
131,6.0,"(25.0, 30.0)","(50.0, 55.0)",0.003898635477582846,AML
132,13.0,"(25.0, 30.0)","(55.0, 60.0)",0.008447043534762833,AML
133,6.0,"(25.0, 30.0)","(60.0, 65.0)",0.003898635477582846,AML
134,14.0,"(25.0, 30.0)","(65.0, 70.0)",0.009096816114359974,AML
135,12.0,"(25.0, 30.0)","(70.0, 75.0)",0.007797270955165692,AML
136,11.0,"(25.0, 30.0)","(75.0, 80.0)",0.007147498375568551,AML
137,11.0,"(25.0, 30.0)","(80.0, 85.0)",0.007147498375568551,AML
138,6.0,"(25.0, 30.0)","(85.0, 90.0)",0.003898635477582846,AML
139,11.0,"(25.0, 30.0)","(90.0, 95.0)",0.007147498375568551,AML
140,11.0,"(25.0, 30.0)","(95.0, 100.0)",0.007147498375568551,AML
141,5.0,"(25.0, 30.0)","(100.0, 105.0)",0.003248862897985705,AML
142,4.0,"(25.0, 30.0)","(105.0, 110.0)",0.002599090318388564,AML
143,2.0,"(25.0, 30.0)","(110.0, 115.0)",0.001299545159194282,AML
144,4.0,"(25.0, 30.0)","(115.0, 120.0)",0.002599090318388564,AML
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,AML
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,AML
